,type,period,load_zone,trade,Scenario,multiplier,trade_1
930,export,2040,Argentina,1.33848,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-1.33848
931,export,2040,Brazil,1.92674,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-1.92674
932,export,2040,Chile,0.00162,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-0.00162
933,export,2040,Paraguay,0.00662,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-0.00662
934,export,2040,Uruguay,0.11354,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-0.11354
935,export,2045,Argentina,1.36958,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-1.36958
936,export,2045,Brazil,1.92669,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-1.92669
937,export,2045,Chile,0.00247,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-0.00247
938,export,2045,Paraguay,0.00522,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-0.00522
939,export,2045,Uruguay,0.15987,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-0.15987
940,export,2050,Argentina,1.75706,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-1.75706
941,export,2050,Brazil,2.08389,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-2.08389
942,export,2050,Chile,0.00142,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-0.00142
943,export,2050,Paraguay,0.0025,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-0.0025
944,export,2050,Uruguay,0.04058,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,-1,-0.04058
945,import,2020,Argentina,1.32283,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,1.32283
946,import,2020,Brazil,1.14665,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,1.14665
947,import,2020,Chile,0.00645,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.00645
948,import,2020,Paraguay,0.0,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.0
949,import,2020,Uruguay,0.19172,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.19172
950,import,2025,Argentina,0.98112,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.98112
951,import,2025,Brazil,0.62251,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.62251
952,import,2025,Chile,0.00447,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.00447
953,import,2025,Paraguay,0.0,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.0
954,import,2025,Uruguay,1.47194,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,1.47194
955,import,2030,Argentina,0.46536,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.46536
956,import,2030,Brazil,0.73021,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.73021
957,import,2030,Chile,0.00458,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.00458
958,import,2030,Paraguay,8e-05,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,8e-05
959,import,2030,Uruguay,2.68808,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,2.68808
960,import,2035,Argentina,0.32436,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.32436
961,import,2035,Brazil,0.77677,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.77677
962,import,2035,Chile,0.00458,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.00458
963,import,2035,Paraguay,0.00022,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.00022
964,import,2035,Uruguay,3.0144,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,3.0144
965,import,2040,Argentina,0.46962,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.46962
966,import,2040,Brazil,0.81441,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.81441
967,import,2040,Chile,0.00599,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.00599
968,import,2040,Paraguay,0.00109,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.00109
969,import,2040,Uruguay,2.09587,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,2.09587
970,import,2045,Argentina,0.57202,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.57202
971,import,2045,Brazil,1.00758,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,1.00758
972,import,2045,Chile,0.0051,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.0051
973,import,2045,Paraguay,0.00248,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.00248
974,import,2045,Uruguay,1.87663,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,1.87663
975,import,2050,Argentina,0.49168,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.49168
976,import,2050,Brazil,1.15736,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,1.15736
977,import,2050,Chile,0.0065,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.0065
978,import,2050,Paraguay,0.00484,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,0.00484
979,import,2050,Uruguay,2.22507,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,1,2.22507
980,export,2020,Argentina,0.37606,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.37606
981,export,2020,Brazil,0.88887,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.88887
982,export,2020,Chile,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.0
983,export,2020,Paraguay,0.00861,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.00861
984,export,2020,Uruguay,1.42489,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-1.42489
985,export,2025,Argentina,0.96637,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.96637
986,export,2025,Brazil,1.60945,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-1.60945
987,export,2025,Chile,0.00119,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.00119
988,export,2025,Paraguay,0.00786,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.00786
989,export,2025,Uruguay,0.27352,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.27352
990,export,2030,Argentina,1.4772,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-1.4772
991,export,2030,Brazil,2.70075,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-2.70075
992,export,2030,Chile,0.0013,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.0013
993,export,2030,Paraguay,0.00777,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.00777
994,export,2030,Uruguay,0.04223,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.04223
995,export,2035,Argentina,1.77959,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-1.77959
996,export,2035,Brazil,1.94323,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-1.94323
997,export,2035,Chile,0.00313,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.00313
998,export,2035,Paraguay,0.00731,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.00731
999,export,2035,Uruguay,0.02243,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.02243
1000,export,2040,Argentina,1.27368,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-1.27368
1001,export,2040,Brazil,1.81108,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-1.81108
1002,export,2040,Chile,0.00186,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.00186
1003,export,2040,Paraguay,0.00738,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.00738
1004,export,2040,Uruguay,0.17043,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.17043
1005,export,2045,Argentina,1.26976,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-1.26976
1006,export,2045,Brazil,1.67223,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-1.67223
1007,export,2045,Chile,0.00222,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.00222
1008,export,2045,Paraguay,0.0053,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.0053
1009,export,2045,Uruguay,0.2944,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.2944
1010,export,2050,Argentina,1.64736,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-1.64736
1011,export,2050,Brazil,1.50036,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-1.50036
1012,export,2050,Chile,0.00147,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.00147
1013,export,2050,Paraguay,0.00328,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.00328
1014,export,2050,Uruguay,0.31766,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,-1,-0.31766
1015,import,2020,Argentina,1.32283,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,1.32283
1016,import,2020,Brazil,1.06413,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,1.06413
1017,import,2020,Chile,0.00645,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.00645
1018,import,2020,Paraguay,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.0
1019,import,2020,Uruguay,0.30502,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.30502
1020,import,2025,Argentina,0.75547,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.75547
1021,import,2025,Brazil,0.63934,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.63934
1022,import,2025,Chile,0.00411,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.00411
1023,import,2025,Paraguay,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.0
1024,import,2025,Uruguay,1.45946,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,1.45946
1025,import,2030,Argentina,0.61965,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.61965
1026,import,2030,Brazil,0.58025,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.58025
1027,import,2030,Chile,0.00481,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.00481
1028,import,2030,Paraguay,3e-05,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,3e-05
1029,import,2030,Uruguay,3.02451,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,3.02451
1030,import,2035,Argentina,0.36888,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.36888
1031,import,2035,Brazil,0.85059,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.85059
1032,import,2035,Chile,0.00409,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.00409
1033,import,2035,Paraguay,0.00041,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.00041
1034,import,2035,Uruguay,2.53172,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,2.53172
1035,import,2040,Argentina,0.48492,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.48492
1036,import,2040,Brazil,0.78567,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.78567
1037,import,2040,Chile,0.00566,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.00566
1038,import,2040,Paraguay,0.00038,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.00038
1039,import,2040,Uruguay,1.98779,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,1.98779
1040,import,2045,Argentina,0.56091,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.56091
1041,import,2045,Brazil,1.07813,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,1.07813
1042,import,2045,Chile,0.0054,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.0054
1043,import,2045,Paraguay,0.00231,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.00231
1044,import,2045,Uruguay,1.59716,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,1.59716
1045,import,2050,Argentina,0.52417,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.52417
1046,import,2050,Brazil,1.32226,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,1.32226
1047,import,2050,Chile,0.00651,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.00651
1048,import,2050,Paraguay,0.00414,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,0.00414
1049,import,2050,Uruguay,1.61304,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,1,1.61304
1050,export,2020,Argentina,0.3795,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.3795
1051,export,2020,Brazil,0.79041,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.79041
1052,export,2020,Chile,0.0,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.0
1053,export,2020,Paraguay,0.00873,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00873
1054,export,2020,Uruguay,1.44513,Trade Emission cut 90% GE 2.5xl Fixed,-1,-1.44513
1055,export,2025,Argentina,0.8371,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.8371
1056,export,2025,Brazil,1.76619,Trade Emission cut 90% GE 2.5xl Fixed,-1,-1.76619
1057,export,2025,Chile,0.00096,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00096
1058,export,2025,Paraguay,0.00873,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00873
1059,export,2025,Uruguay,0.16698,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.16698
1060,export,2030,Argentina,1.51795,Trade Emission cut 90% GE 2.5xl Fixed,-1,-1.51795
1061,export,2030,Brazil,2.62072,Trade Emission cut 90% GE 2.5xl Fixed,-1,-2.62072
1062,export,2030,Chile,0.00111,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00111
1063,export,2030,Paraguay,0.00861,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00861
1064,export,2035,Argentina,1.72083,Trade Emission cut 90% GE 2.5xl Fixed,-1,-1.72083
1065,export,2035,Brazil,2.16022,Trade Emission cut 90% GE 2.5xl Fixed,-1,-2.16022
1066,export,2035,Chile,0.00295,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00295
1067,export,2035,Paraguay,0.00728,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00728
1068,export,2035,Uruguay,0.00306,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00306
1069,export,2040,Argentina,1.20555,Trade Emission cut 90% GE 2.5xl Fixed,-1,-1.20555
1070,export,2040,Brazil,1.66297,Trade Emission cut 90% GE 2.5xl Fixed,-1,-1.66297
1071,export,2040,Chile,0.00197,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00197
1072,export,2040,Paraguay,0.0072,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.0072
1073,export,2040,Uruguay,0.13433,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.13433
1074,export,2045,Argentina,1.35423,Trade Emission cut 90% GE 2.5xl Fixed,-1,-1.35423
1075,export,2045,Brazil,1.81138,Trade Emission cut 90% GE 2.5xl Fixed,-1,-1.81138
1076,export,2045,Chile,0.00212,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00212
1077,export,2045,Paraguay,0.00461,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00461
1078,export,2045,Uruguay,0.05627,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.05627
1079,export,2050,Argentina,1.71296,Trade Emission cut 90% GE 2.5xl Fixed,-1,-1.71296
1080,export,2050,Brazil,1.94577,Trade Emission cut 90% GE 2.5xl Fixed,-1,-1.94577
1081,export,2050,Chile,0.00123,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00123
1082,export,2050,Paraguay,0.00141,Trade Emission cut 90% GE 2.5xl Fixed,-1,-0.00141
1083,import,2020,Argentina,1.32283,Trade Emission cut 90% GE 2.5xl Fixed,1,1.32283
1084,import,2020,Brazil,1.03678,Trade Emission cut 90% GE 2.5xl Fixed,1,1.03678
1085,import,2020,Chile,0.00645,Trade Emission cut 90% GE 2.5xl Fixed,1,0.00645
1086,import,2020,Paraguay,0.0,Trade Emission cut 90% GE 2.5xl Fixed,1,0.0
1087,import,2020,Uruguay,0.25771,Trade Emission cut 90% GE 2.5xl Fixed,1,0.25771
1088,import,2025,Argentina,0.91204,Trade Emission cut 90% GE 2.5xl Fixed,1,0.91204
1089,import,2025,Brazil,0.40569,Trade Emission cut 90% GE 2.5xl Fixed,1,0.40569
1090,import,2025,Chile,0.00474,Trade Emission cut 90% GE 2.5xl Fixed,1,0.00474
1091,import,2025,Paraguay,0.0,Trade Emission cut 90% GE 2.5xl Fixed,1,0.0
1092,import,2025,Uruguay,1.4575,Trade Emission cut 90% GE 2.5xl Fixed,1,1.4575
1093,import,2030,Argentina,0.27176,Trade Emission cut 90% GE 2.5xl Fixed,1,0.27176
1094,import,2030,Brazil,0.49102,Trade Emission cut 90% GE 2.5xl Fixed,1,0.49102
1095,import,2030,Chile,0.00504,Trade Emission cut 90% GE 2.5xl Fixed,1,0.00504
1096,import,2030,Paraguay,6e-05,Trade Emission cut 90% GE 2.5xl Fixed,1,6e-05
1097,import,2030,Uruguay,3.38053,Trade Emission cut 90% GE 2.5xl Fixed,1,3.38053
1098,import,2035,Argentina,0.45818,Trade Emission cut 90% GE 2.5xl Fixed,1,0.45818
1099,import,2035,Brazil,0.7625,Trade Emission cut 90% GE 2.5xl Fixed,1,0.7625
1100,import,2035,Chile,0.00438,Trade Emission cut 90% GE 2.5xl Fixed,1,0.00438
1101,import,2035,Paraguay,0.00101,Trade Emission cut 90% GE 2.5xl Fixed,1,0.00101
1102,import,2035,Uruguay,2.66826,Trade Emission cut 90% GE 2.5xl Fixed,1,2.66826
1103,import,2040,Argentina,0.50953,Trade Emission cut 90% GE 2.5xl Fixed,1,0.50953
1104,import,2040,Brazil,0.73802,Trade Emission cut 90% GE 2.5xl Fixed,1,0.73802
1105,import,2040,Chile,0.00569,Trade Emission cut 90% GE 2.5xl Fixed,1,0.00569
1106,import,2040,Paraguay,0.00082,Trade Emission cut 90% GE 2.5xl Fixed,1,0.00082
1107,import,2040,Uruguay,1.75797,Trade Emission cut 90% GE 2.5xl Fixed,1,1.75797
1108,import,2045,Argentina,0.48086,Trade Emission cut 90% GE 2.5xl Fixed,1,0.48086
1109,import,2045,Brazil,0.86142,Trade Emission cut 90% GE 2.5xl Fixed,1,0.86142
1110,import,2045,Chile,0.00545,Trade Emission cut 90% GE 2.5xl Fixed,1,0.00545
1111,import,2045,Paraguay,0.00248,Trade Emission cut 90% GE 2.5xl Fixed,1,0.00248
1112,import,2045,Uruguay,1.8784,Trade Emission cut 90% GE 2.5xl Fixed,1,1.8784
1113,import,2050,Argentina,0.31551,Trade Emission cut 90% GE 2.5xl Fixed,1,0.31551
1114,import,2050,Brazil,1.02886,Trade Emission cut 90% GE 2.5xl Fixed,1,1.02886
1115,import,2050,Chile,0.00621,Trade Emission cut 90% GE 2.5xl Fixed,1,0.00621
1116,import,2050,Paraguay,0.00357,Trade Emission cut 90% GE 2.5xl Fixed,1,0.00357
1117,import,2050,Uruguay,2.30722,Trade Emission cut 90% GE 2.5xl Fixed,1,2.30722
1118,export,2020,Argentina,0.38214,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.38214
1119,export,2020,Brazil,0.79551,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.79551
1120,export,2020,Chile,0.0,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.0
1121,export,2020,Paraguay,0.00873,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.00873
1122,export,2020,Uruguay,1.47906,Trade Emission cut 90% GE 1.5sle Fixed,-1,-1.47906
1123,export,2025,Argentina,0.83733,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.83733
1124,export,2025,Brazil,1.68339,Trade Emission cut 90% GE 1.5sle Fixed,-1,-1.68339
1125,export,2025,Chile,0.00119,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.00119
1126,export,2025,Paraguay,0.00873,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.00873
1127,export,2025,Uruguay,0.15174,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.15174
1128,export,2030,Argentina,1.4754,Trade Emission cut 90% GE 1.5sle Fixed,-1,-1.4754
1129,export,2030,Brazil,2.74124,Trade Emission cut 90% GE 1.5sle Fixed,-1,-2.74124
1130,export,2030,Chile,0.00073,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.00073
1131,export,2030,Paraguay,0.00857,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.00857
1132,export,2035,Argentina,1.73227,Trade Emission cut 90% GE 1.5sle Fixed,-1,-1.73227
1133,export,2035,Brazil,2.13529,Trade Emission cut 90% GE 1.5sle Fixed,-1,-2.13529
1134,export,2035,Chile,0.00291,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.00291
1135,export,2035,Paraguay,0.00675,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.00675
1136,export,2040,Argentina,1.31638,Trade Emission cut 90% GE 1.5sle Fixed,-1,-1.31638
1137,export,2040,Brazil,1.73614,Trade Emission cut 90% GE 1.5sle Fixed,-1,-1.73614
1138,export,2040,Chile,0.00179,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.00179
1139,export,2040,Paraguay,0.00687,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.00687
1140,export,2040,Uruguay,0.05337,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.05337
1141,export,2045,Argentina,1.53918,Trade Emission cut 90% GE 1.5sle Fixed,-1,-1.53918
1142,export,2045,Brazil,1.79894,Trade Emission cut 90% GE 1.5sle Fixed,-1,-1.79894
1143,export,2045,Chile,0.0024,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.0024
1144,export,2045,Paraguay,0.00284,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.00284
1145,export,2045,Uruguay,0.03341,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.03341
1146,export,2050,Argentina,1.80734,Trade Emission cut 90% GE 1.5sle Fixed,-1,-1.80734
1147,export,2050,Brazil,1.52148,Trade Emission cut 90% GE 1.5sle Fixed,-1,-1.52148
1148,export,2050,Chile,0.00136,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.00136
1149,export,2050,Paraguay,0.00157,Trade Emission cut 90% GE 1.5sle Fixed,-1,-0.00157
1150,import,2020,Argentina,1.32286,Trade Emission cut 90% GE 1.5sle Fixed,1,1.32286
1151,import,2020,Brazil,1.0415,Trade Emission cut 90% GE 1.5sle Fixed,1,1.0415
1152,import,2020,Chile,0.00645,Trade Emission cut 90% GE 1.5sle Fixed,1,0.00645
1153,import,2020,Paraguay,0.0,Trade Emission cut 90% GE 1.5sle Fixed,1,0.0
1154,import,2020,Uruguay,0.29463,Trade Emission cut 90% GE 1.5sle Fixed,1,0.29463
1155,import,2025,Argentina,0.7434,Trade Emission cut 90% GE 1.5sle Fixed,1,0.7434
1156,import,2025,Brazil,0.47644,Trade Emission cut 90% GE 1.5sle Fixed,1,0.47644
1157,import,2025,Chile,0.00402,Trade Emission cut 90% GE 1.5sle Fixed,1,0.00402
1158,import,2025,Paraguay,0.0,Trade Emission cut 90% GE 1.5sle Fixed,1,0.0
1159,import,2025,Uruguay,1.45853,Trade Emission cut 90% GE 1.5sle Fixed,1,1.45853
1160,import,2030,Argentina,0.61534,Trade Emission cut 90% GE 1.5sle Fixed,1,0.61534
1161,import,2030,Brazil,0.54531,Trade Emission cut 90% GE 1.5sle Fixed,1,0.54531
1162,import,2030,Chile,0.00477,Trade Emission cut 90% GE 1.5sle Fixed,1,0.00477
1163,import,2030,Paraguay,8e-05,Trade Emission cut 90% GE 1.5sle Fixed,1,8e-05
1164,import,2030,Uruguay,3.06043,Trade Emission cut 90% GE 1.5sle Fixed,1,3.06043
1165,import,2035,Argentina,0.41223,Trade Emission cut 90% GE 1.5sle Fixed,1,0.41223
1166,import,2035,Brazil,0.67312,Trade Emission cut 90% GE 1.5sle Fixed,1,0.67312
1167,import,2035,Chile,0.0043,Trade Emission cut 90% GE 1.5sle Fixed,1,0.0043
1168,import,2035,Paraguay,0.00144,Trade Emission cut 90% GE 1.5sle Fixed,1,0.00144
1169,import,2035,Uruguay,2.78613,Trade Emission cut 90% GE 1.5sle Fixed,1,2.78613
1170,import,2040,Argentina,0.38629,Trade Emission cut 90% GE 1.5sle Fixed,1,0.38629
1171,import,2040,Brazil,0.72883,Trade Emission cut 90% GE 1.5sle Fixed,1,0.72883
1172,import,2040,Chile,0.00563,Trade Emission cut 90% GE 1.5sle Fixed,1,0.00563
1173,import,2040,Paraguay,0.00071,Trade Emission cut 90% GE 1.5sle Fixed,1,0.00071
