,lz_from,lz_to,period,transmission_flow_mw,transmission_losses_lz_from,transmission_losses_lz_to,tx_flow_twh,tx_loss_from_twh,tx_loss_to_twh,net_flow_twh,scenario
35,Brazil,Uruguay,2020,-3596.5709972466534,3821.3106459526794,3645.445558305118,-0.11671963514379753,0.11712318617600032,0.11071795287759398,-0.11031440184539143,trd_cut90_siemens36_1axis
36,Brazil,Uruguay,2025,38732.689853823336,1985.1414461935456,6414.285747482935,1.1690678580451743,0.05992959900159992,0.1937110848313824,1.0352863722153927,trd_cut90_siemens36_1axis
37,Brazil,Uruguay,2030,48306.4380755481,3090.2438339508576,9273.467907621016,1.4662431265575682,0.09447158557942423,0.2821507057787931,1.2785640063582004,trd_cut90_siemens36_1axis
38,Brazil,Uruguay,2035,74579.38137860363,1835.5835263760637,10995.1843428373,2.2692781617455524,0.05606042811670037,0.3348582728201303,1.990480317042117,trd_cut90_siemens36_1axis
39,Brazil,Uruguay,2040,55410.80147887506,3052.5584646018738,9758.58105389787,1.6948478874915085,0.09336140672747634,0.29870513632638895,1.489504157892593,trd_cut90_siemens36_1axis
40,Brazil,Uruguay,2045,42620.0685438405,3784.537358979895,8547.426132591487,1.3149566324679023,0.11463615738130652,0.26200852633719773,1.1675842635120064,trd_cut90_siemens36_1axis
41,Brazil,Uruguay,2050,34668.59749223681,4085.4080341796716,8165.868513185992,1.0759894201818996,0.12371847758178323,0.25056384336506604,0.9491440543986158,trd_cut90_siemens36_1axis
0,Argentina,Brazil,2020,2160.0,1814.4000000000028,2268.000000000005,0.07073999999999998,0.05454539999999999,0.0694008,0.05588460000000006,trd_cut90_siemens23_1axis
1,Argentina,Brazil,2025,-1530.0,1814.4000000000028,1549.8000000000015,-0.039959999999999954,0.05409179999999993,0.04740120000000002,-0.03326939999999991,trd_cut90_siemens23_1axis
2,Argentina,Brazil,2030,2160.0,1814.4000000000028,2286.900000000005,0.06696,0.05533920000000002,0.0699678,0.05233140000000001,trd_cut90_siemens23_1axis
3,Argentina,Brazil,2035,12240.0,1228.5,3855.6000000000126,0.37205999999999967,0.03732749999999999,0.11714220000000006,0.29224529999999976,trd_cut90_siemens23_1axis
4,Argentina,Brazil,2040,5940.0,1530.9000000000015,2891.700000000008,0.18341999999999953,0.046588500000000005,0.0885087,0.14149979999999993,trd_cut90_siemens23_1axis
5,Argentina,Brazil,2045,7200.0,1852.200000000003,3345.30000000001,0.2172599999999999,0.056700000000000014,0.10171980000000012,0.17224019999999976,trd_cut90_siemens23_1axis
6,Argentina,Brazil,2050,12395.370243083175,1403.7722489525343,4025.7000000000135,0.37399647753557735,0.043063339717528556,0.12216959999999996,0.2948902172531069,trd_cut90_siemens23_1axis
7,Argentina,Chile,2020,221.0,0.0,9.502999999999993,0.006736999999999986,0.0,0.0002896910000000002,0.006447309000000004,trd_cut90_siemens23_1axis
8,Argentina,Chile,2025,81.0,2.451,5.934000000000012,0.0025190000000000047,7.421800000000001e-05,0.00018253500000000027,0.002410683000000003,trd_cut90_siemens23_1axis
9,Argentina,Chile,2030,72.0,2.5800000000000005,5.676000000000011,0.002202500000000001,7.826e-05,0.00017296749999999995,0.0021077925000000013,trd_cut90_siemens23_1axis
10,Argentina,Chile,2035,29.0,3.7840000000000047,5.203000000000009,0.0008547500000000006,0.00011542274999999983,0.00015734775000000024,0.000812825,trd_cut90_siemens23_1axis
11,Argentina,Chile,2040,122.0,2.5370000000000004,8.084000000000017,0.0037050000000000086,7.7443e-05,0.0002459277500000007,0.003536515249999999,trd_cut90_siemens23_1axis
12,Argentina,Chile,2045,98.0,4.945000000000008,8.299000000000014,0.002995000000000009,0.0001504354999999999,0.0002528722500000005,0.0028925632500000045,trd_cut90_siemens23_1axis
13,Argentina,Chile,2050,157.0,2.709000000000001,9.502999999999993,0.0047560000000000015,8.255999999999998e-05,0.00028868049999999977,0.004549879500000015,trd_cut90_siemens23_1axis
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,26.509999999999916,-0.00876599999999999,0.000964260000000004,0.0008048425000000028,-0.008606582499999993,trd_cut90_siemens23_1axis
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,1.4300000000000004,-0.008765999999999982,0.0009642600000000052,4.4000000000000006e-05,-0.007845740000000023,trd_cut90_siemens23_1axis
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,0.22,-0.008765999999999984,0.000964260000000004,6.5175e-06,-0.007808257500000028,trd_cut90_siemens23_1axis
17,Argentina,Paraguay,2035,-286.0,31.56999999999989,0.11,-0.008703999999999993,0.000960850000000004,3.41e-06,-0.0077465600000000195,trd_cut90_siemens23_1axis
18,Argentina,Paraguay,2040,-282.0,31.34999999999989,0.44,-0.00858599999999997,0.0009543600000000051,1.331e-05,-0.007644950000000026,trd_cut90_siemens23_1axis
19,Argentina,Paraguay,2045,-116.0,22.659999999999936,10.229999999999999,-0.003491500000000007,0.0006878025000000023,0.00031363750000000014,-0.0031173350000000023,trd_cut90_siemens23_1axis
20,Argentina,Paraguay,2050,-30.0,18.14999999999996,14.409999999999977,-0.000939,0.0005534925000000021,0.0004373050000000014,-0.0008228125000000013,trd_cut90_siemens23_1axis
21,Argentina,Uruguay,2020,-34885.93411785975,2651.5417247923615,729.3010071314758,-1.0589700765171093,0.08040765979860959,0.02193495482499735,-1.0004973715434966,trd_cut90_siemens23_1axis
22,Argentina,Uruguay,2025,2522.261720520911,1366.7407982173177,1530.6878100511783,0.09602289393222674,0.04075437966873684,0.04699586777433154,0.08978140582663205,trd_cut90_siemens23_1axis
23,Argentina,Uruguay,2030,17099.749899149654,936.4526027857206,2047.9363462304545,0.5234401254449214,0.028669670686357396,0.06269327884027724,0.4894165172910018,trd_cut90_siemens23_1axis
24,Argentina,Uruguay,2035,35066.210445682766,723.7860555863625,2988.0747345557406,1.0615634051957392,0.02210703772317727,0.09064319406090043,0.9930272488580145,trd_cut90_siemens23_1axis
25,Argentina,Uruguay,2040,26042.664286581028,882.4789954580326,2575.252174085801,0.8040150333288,0.026661044628770815,0.0789220217951428,0.7517540561624281,trd_cut90_siemens23_1axis
26,Argentina,Uruguay,2045,31602.782429876053,1029.8129073539974,2918.8287652959402,0.9569867036762731,0.03159382071662033,0.08870787145557821,0.8998726529373147,trd_cut90_siemens23_1axis
27,Argentina,Uruguay,2050,42797.986684747775,855.5892370511526,3502.3233715597526,1.298093587227182,0.026166660098585787,0.10642487951835265,1.2178353678074099,trd_cut90_siemens23_1axis
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_1axis
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_1axis
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_1axis
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_1axis
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_1axis
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_1axis
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_siemens23_1axis
35,Brazil,Uruguay,2020,-2960.7685305799773,3793.4584774193463,3645.445558305119,-0.09764556114379697,0.11628762112000031,0.11071795287759402,-0.09207589290139072,trd_cut90_siemens23_1axis
36,Brazil,Uruguay,2025,44247.01999087146,1910.64624832688,7071.224807158431,1.3400166420477948,0.057626625919999966,0.2140575561021179,1.1835857118656776,trd_cut90_siemens23_1axis
37,Brazil,Uruguay,2030,57402.799696777176,2405.5007877216585,9392.099148909136,1.7563533916388154,0.07314338525629961,0.28712781938606796,1.5423689575090465,trd_cut90_siemens23_1axis
38,Brazil,Uruguay,2035,54291.38446451279,3085.8716652910784,9747.16887674871,1.6711947416791075,0.09329336147691614,0.2985662884118417,1.4659218147441833,trd_cut90_siemens23_1axis
39,Brazil,Uruguay,2040,41213.38787163974,3265.2367314368457,8205.190379006743,1.2582025117420177,0.09999512602791444,0.2509842475308925,1.1072133902390369,trd_cut90_siemens23_1axis
40,Brazil,Uruguay,2045,37233.79848446882,4236.277694859745,8212.920499444283,1.147070155993198,0.12857645103233536,0.25153140555521264,1.0241152014703154,trd_cut90_siemens23_1axis
41,Brazil,Uruguay,2050,23792.02052169128,5864.742926983471,7306.28155375995,0.7419195677857116,0.17839732209793335,0.22400110677450483,0.6963157831091402,trd_cut90_siemens23_1axis
0,Argentina,Brazil,2020,2160.0,1814.4000000000028,2268.000000000005,0.07073999999999998,0.05454539999999999,0.0694008,0.05588460000000006,trd_cut90_ge25_1axis
1,Argentina,Brazil,2025,-3690.0,2268.000000000005,1493.1000000000013,-0.10691999999999975,0.06815339999999995,0.04570020000000002,-0.08446679999999991,trd_cut90_ge25_1axis
2,Argentina,Brazil,2030,2160.0,1814.4000000000028,2268.000000000005,0.06696,0.05533920000000002,0.0694008,0.05289840000000001,trd_cut90_ge25_1axis
3,Argentina,Brazil,2035,-900.0,2589.3000000000065,2457.000000000006,-0.022140000000000014,0.0781325999999999,0.07518419999999995,-0.019191599999999986,trd_cut90_ge25_1axis
4,Argentina,Brazil,2040,6838.86623948078,1436.400000000001,2853.6619102909713,0.21182485342390367,0.04364010000000001,0.08753741921901988,0.16792753420488396,trd_cut90_ge25_1axis
5,Argentina,Brazil,2045,6120.0,1927.8000000000034,3175.2000000000094,0.18467999999999996,0.058949100000000004,0.09656010000000011,0.14706899999999984,trd_cut90_ge25_1axis
6,Argentina,Brazil,2050,10159.270636778316,2079.000000000004,3777.7468337234586,0.30650895644898785,0.06353707499999998,0.11469758085428755,0.25534845059470107,trd_cut90_ge25_1axis
7,Argentina,Chile,2020,221.0,0.0,9.502999999999993,0.006736999999999986,0.0,0.0002896910000000002,0.006447309000000004,trd_cut90_ge25_1axis
8,Argentina,Chile,2025,47.0,3.4400000000000035,5.46100000000001,0.0014729999999999986,0.00010453299999999992,0.00016787200000000017,0.0014096609999999996,trd_cut90_ge25_1axis
9,Argentina,Chile,2030,80.0,2.2789999999999995,5.719000000000011,0.0024475000000000026,6.905800000000003e-05,0.00017430049999999996,0.0023422575000000023,trd_cut90_ge25_1axis
10,Argentina,Chile,2035,82.0,3.2250000000000028,6.708000000000014,0.002504750000000002,9.787874999999989e-05,0.00020429300000000055,0.0023983357499999976,trd_cut90_ge25_1axis
11,Argentina,Chile,2040,104.0,3.4400000000000035,7.912000000000019,0.003162250000000009,0.00010521024999999991,0.00024118700000000064,0.003026273250000002,trd_cut90_ge25_1axis
12,Argentina,Chile,2045,124.0,3.311000000000003,8.686000000000007,0.0038010000000000114,0.0001002545,0.0002650305000000006,0.003636224000000005,trd_cut90_ge25_1axis
13,Argentina,Chile,2050,143.0,2.5800000000000005,8.729000000000006,0.004331500000000005,7.865775e-05,0.00026491225000000015,0.004145245500000005,trd_cut90_ge25_1axis
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,26.509999999999916,-0.00876599999999999,0.000964260000000004,0.0008048425000000028,-0.008606582499999993,trd_cut90_ge25_1axis
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,1.5400000000000005,-0.008765999999999982,0.0009642600000000052,4.708000000000001e-05,-0.007848820000000022,trd_cut90_ge25_1axis
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,0.0,-0.008765999999999984,0.000964260000000004,0.0,-0.007801740000000029,trd_cut90_ge25_1axis
17,Argentina,Paraguay,2035,-288.0,31.67999999999989,0.0,-0.008765999999999994,0.000964260000000004,0.0,-0.007801740000000021,trd_cut90_ge25_1axis
18,Argentina,Paraguay,2040,-288.0,31.67999999999989,0.0,-0.008765999999999972,0.0009642600000000052,0.0,-0.0078017400000000275,trd_cut90_ge25_1axis
19,Argentina,Paraguay,2045,-167.0,24.969999999999924,6.600000000000006,-0.005027999999999998,0.0007570200000000026,0.00020393999999999987,-0.004474920000000013,trd_cut90_ge25_1axis
20,Argentina,Paraguay,2050,-55.0,18.699999999999957,12.869999999999985,-0.0016780000000000022,0.0005693600000000019,0.000391270000000001,-0.0014999099999999995,trd_cut90_ge25_1axis
21,Argentina,Uruguay,2020,-34885.93411785978,2651.541724792363,744.3160071314758,-1.05897007651711,0.08040765979860964,0.02238540482499735,-1.0009478215434973,trd_cut90_ge25_1axis
22,Argentina,Uruguay,2025,3628.7744098285466,1489.9230362159362,1725.7933728547937,0.1265549302681537,0.04457302904669398,0.05279909951412392,0.11832885980072361,trd_cut90_ge25_1axis
23,Argentina,Uruguay,2030,25332.167026766547,655.4412413577979,2302.032098097628,0.7773158692760688,0.019958318482091755,0.07048384998503629,0.7267903377731247,trd_cut90_ge25_1axis
24,Argentina,Uruguay,2035,15953.250080723803,1416.561937195499,2453.5231924425466,0.49831139506624217,0.042653652347868616,0.07504389302717443,0.46592115438693643,trd_cut90_ge25_1axis
25,Argentina,Uruguay,2040,28350.900513693192,772.1730682383893,2614.981601628448,0.8682656016808818,0.023591318126291342,0.08002858223554872,0.8118283375716251,trd_cut90_ge25_1axis
26,Argentina,Uruguay,2045,21569.1861197509,1060.4526625455749,2567.5547603293853,0.6583800352074268,0.032473620241449785,0.07852657752993253,0.6123270779189444,trd_cut90_ge25_1axis
27,Argentina,Uruguay,2050,36204.81477587717,985.2445990583713,3323.542559490383,1.0950912580521917,0.03021225257080958,0.10092771934420215,1.0243757912787967,trd_cut90_ge25_1axis
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_1axis
29,Brazil,Paraguay,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_1axis
30,Brazil,Paraguay,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_1axis
31,Brazil,Paraguay,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_1axis
32,Brazil,Paraguay,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_1axis
33,Brazil,Paraguay,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_1axis
34,Brazil,Paraguay,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge25_1axis
35,Brazil,Uruguay,2020,-1729.815930579959,3763.8667974193463,3718.4055583051218,-0.06071698314379628,0.1153998707200003,0.11290675287759411,-0.05822386530139019,trd_cut90_ge25_1axis
36,Brazil,Uruguay,2025,48932.75070332,2380.6296083268785,8140.981698351843,1.489222166121467,0.07172612671999999,0.2472553639835479,1.3136929288579213,trd_cut90_ge25_1axis
37,Brazil,Uruguay,2030,67181.31231520876,1870.6609942438813,10213.72776519482,2.0525864092374984,0.05681340254597454,0.31186022676650155,1.7975395850169722,trd_cut90_ge25_1axis
38,Brazil,Uruguay,2035,70805.06008358192,2467.2101288869408,11169.297819585394,2.1565146236492176,0.0750631520970131,0.3402682239241124,1.8913095518221141,trd_cut90_ge25_1axis
39,Brazil,Uruguay,2040,42555.66613760579,3029.7163562943383,8344.220841551822,1.302729758009115,0.09258085408905625,0.25538669892318494,1.1399239131749843,trd_cut90_ge25_1axis
40,Brazil,Uruguay,2045,28983.210494225354,4301.683747448047,7506.7036512754485,0.8970022993170825,0.13046984382982016,0.23001525591996969,0.7974568872269306,trd_cut90_ge25_1axis
41,Brazil,Uruguay,2050,34834.9863345273,4451.637291843196,8261.555542662698,1.072948086702304,0.1351863287131688,0.2527195238110639,0.9554148916044095,trd_cut90_ge25_1axis
0,Argentina,Brazil,2020,2160.0,1814.4000000000028,2268.000000000005,0.07073999999999998,0.05454539999999999,0.0694008,0.05588460000000006,trd_cut90_ge15_1axis
1,Argentina,Brazil,2025,-1530.0,1814.4000000000028,1512.0000000000014,-0.039959999999999954,0.05409179999999993,0.046267200000000015,-0.032135399999999904,trd_cut90_ge15_1axis
2,Argentina,Brazil,2030,0.0,1814.4000000000028,1927.8000000000034,-2.6020852139652106e-18,0.05533920000000002,0.05874119999999999,-0.003401999999999995,trd_cut90_ge15_1axis
3,Argentina,Brazil,2035,2700.0,2211.3000000000047,2929.500000000008,0.08855999999999999,0.06650909999999996,0.08966159999999995,0.06540750000000004,trd_cut90_ge15_1axis
4,Argentina,Brazil,2040,4320.0,1568.7000000000016,2494.800000000006,0.13319999999999999,0.0477414,0.0763371,0.10460430000000004,trd_cut90_ge15_1axis
5,Argentina,Brazil,2045,5490.0,2173.5000000000045,3269.70000000001,0.16487999999999994,0.066528,0.09937620000000012,0.13203179999999992,trd_cut90_ge15_1axis
6,Argentina,Brazil,2050,7110.0,2589.3000000000065,3666.6000000000117,0.21141000000000035,0.07949812499999998,0.1111508999999999,0.17975722500000016,trd_cut90_ge15_1axis
7,Argentina,Chile,2020,221.0,0.0,9.502999999999993,0.006736999999999986,0.0,0.0002896910000000002,0.006447309000000004,trd_cut90_ge15_1axis
8,Argentina,Chile,2025,41.0,3.612000000000004,5.37500000000001,0.0012869999999999986,0.0001098649999999999,0.00016520600000000015,0.001231659,trd_cut90_ge15_1axis
9,Argentina,Chile,2030,73.79362584378748,2.5028740887171383,5.676000000000011,0.0022551024011574134,7.59980967502313e-05,0.00017296749999999995,0.0021581329979076446,trd_cut90_ge15_1axis
10,Argentina,Chile,2035,87.0,3.0960000000000023,6.837000000000015,0.002657750000000002,9.39227499999999e-05,0.00020820600000000057,0.0025434667499999973,trd_cut90_ge15_1axis
11,Argentina,Chile,2040,90.0,4.171000000000006,7.095000000000016,0.0027430000000000076,0.0001273659999999999,0.0002161610000000005,0.0026542050000000037,trd_cut90_ge15_1axis
12,Argentina,Chile,2045,88.0,4.601000000000007,8.041000000000018,0.0026940000000000067,0.00014002950000000002,0.00024516450000000047,0.0025888650000000023,trd_cut90_ge15_1axis
13,Argentina,Chile,2050,161.0,4.300000000000006,9.244999999999997,0.0048684999999999996,0.00013178424999999992,0.00028047824999999983,0.004719806000000016,trd_cut90_ge15_1axis
14,Argentina,Paraguay,2020,-288.0,31.67999999999989,26.509999999999916,-0.00876599999999999,0.000964260000000004,0.0008048425000000028,-0.008606582499999993,trd_cut90_ge15_1axis
15,Argentina,Paraguay,2025,-288.0,31.67999999999989,1.3200000000000003,-0.008765999999999982,0.0009642600000000052,4.0480000000000005e-05,-0.007842220000000023,trd_cut90_ge15_1axis
16,Argentina,Paraguay,2030,-288.0,31.67999999999989,2.86,-0.008765999999999984,0.000964260000000004,8.843999999999999e-05,-0.00789018000000002,trd_cut90_ge15_1axis
17,Argentina,Paraguay,2035,-288.0,31.67999999999989,0.33,-0.008765999999999994,0.000964260000000004,1.001e-05,-0.00781175000000002,trd_cut90_ge15_1axis
18,Argentina,Paraguay,2040,-246.0,30.909999999999894,2.3100000000000005,-0.0074819999999999765,0.000940940000000005,7.062e-05,-0.006611680000000024,trd_cut90_ge15_1axis
19,Argentina,Paraguay,2045,-117.0,22.989999999999934,9.460000000000003,-0.0035135000000000075,0.0006972625000000024,0.00029053750000000017,-0.003106775000000002,trd_cut90_ge15_1axis
20,Argentina,Paraguay,2050,17.0,19.359999999999953,18.14999999999996,0.0005115000000000003,0.0005904250000000022,0.0005523375000000011,0.0005495874999999981,trd_cut90_ge15_1axis
21,Argentina,Uruguay,2020,-34885.93411785978,2651.5417247923624,714.2860071314757,-1.05897007651711,0.08040765979860966,0.021484504824997346,-1.000046921543497,trd_cut90_ge15_1axis
22,Argentina,Uruguay,2025,5902.759251087338,1389.7109989269948,2118.7353502476763,0.19704846034717616,0.04146645589073682,0.0646349558133032,0.17387996042460976,trd_cut90_ge15_1axis
23,Argentina,Uruguay,2030,12172.086048483232,1082.6422997151942,1873.827892866609,0.37068254607426276,0.033201551291171055,0.057295916785998074,0.34658818057943597,trd_cut90_ge15_1axis
24,Argentina,Uruguay,2035,16713.342585191254,1408.5502219197883,2494.9174899572204,0.521204517187402,0.04241008288809374,0.07628837650527497,0.48732622357022093,trd_cut90_ge15_1axis
25,Argentina,Uruguay,2040,25395.43524890672,1114.2916991754387,2584.8149903543767,0.7839604087475152,0.03376791270980426,0.07918480427839272,0.738543517178927,trd_cut90_ge15_1axis
26,Argentina,Uruguay,2045,22346.675379225402,1186.7411769294258,2474.1100765790793,0.683094800197264,0.036358461479316435,0.07563950849213859,0.6438137531844417,trd_cut90_ge15_1axis
27,Argentina,Uruguay,2050,36278.77624590665,1319.8643264979667,3272.5797824818933,1.0957897739741682,0.040501405448617904,0.09927279825693897,1.0370183811658444,trd_cut90_ge15_1axis
28,Brazil,Paraguay,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trd_cut90_ge15_1axis
