index,Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,ann_cfs_ninja_wind_vestas_v90_2mw_100m
785,-8.25,-35.75,p_wind_Brazil_BR2828,Brazil,1797,0.07,2.622331256,0.33100569216757864
786,-8.75,-35.75,p_wind_Brazil_BR2829,Brazil,1737,0.08,0.503666091,0.30687704918032876
787,-9.25,-35.75,p_wind_Brazil_BR2830,Brazil,1653,0.11,0.051279119,0.31802561475409763
788,-5.75,-35.25,p_wind_Brazil_BR2831,Brazil,996,0.39,6.175330525,0.4822908697632071
789,-6.25,-35.25,p_wind_Brazil_BR2832,Brazil,1584,0.28,26.80672772,0.45307388433515605
790,-6.75,-35.25,p_wind_Brazil_BR2833,Brazil,1821,0.19,48.83838,0.4188894581056461
791,-7.25,-35.25,p_wind_Brazil_BR2834,Brazil,1833,0.15,22.19893687,0.38924112021857965
792,-7.75,-35.25,p_wind_Brazil_BR2835,Brazil,1752,0.14,2.895036254,0.36482969034608437
793,-8.25,-35.25,p_wind_Brazil_BR2836,Brazil,1704,0.15,0.716681919,0.32855794626593837
794,-8.75,-35.25,p_wind_Brazil_BR2837,Brazil,1371,0.17,33.3342748,0.3021668943533689
795,-48.25,-75.25,p_wind_Chile_CL1,Chile,459,0.24,555.2494194,0.449091416211294
796,-49.25,-75.25,p_wind_Chile_CL2,Chile,546,0.21,660.0818873,0.5293538251366127
797,-49.75,-75.25,p_wind_Chile_CL3,Chile,345,0.41,713.227116,0.6227494307832409
798,-50.25,-75.25,p_wind_Chile_CL4,Chile,423,0.54,766.7253016,0.6510622723132931
799,-50.75,-75.25,p_wind_Chile_CL5,Chile,204,0.62,820.5083732,0.6798493852458986
800,-46.25,-74.75,p_wind_Chile_CL6,Chile,87,0.38,337.1970292,0.4722176684881594
801,-49.25,-74.75,p_wind_Chile_CL9,Chile,480,0.07,649.9822447,0.4233561020036431
802,-49.75,-74.75,p_wind_Chile_CL10,Chile,450,0.19,703.9829147,0.521913592896175
803,-50.75,-74.75,p_wind_Chile_CL11,Chile,363,0.42,812.6473382,0.619130009107467
804,-51.25,-74.75,p_wind_Chile_CL12,Chile,516,0.49,867.2298349,0.6923451730418908
805,-47.25,-74.25,p_wind_Chile_CL18,Chile,162,0.12,425.6834213,0.39252732240437244
806,-47.75,-74.25,p_wind_Chile_CL19,Chile,252,0.06,479.2425935,0.34857866575592034
807,-50.25,-74.25,p_wind_Chile_CL22,Chile,414,0.09,751.5412276,0.49127140255009183
808,-50.75,-74.25,p_wind_Chile_CL23,Chile,486,0.14,806.4828813,0.5531364981785093
809,-51.25,-74.25,p_wind_Chile_CL24,Chile,249,0.19,861.5158252,0.6370031876138403
810,-41.25,-73.75,p_wind_Chile_CL26,Chile,129,0.19,39.72222542,0.3220466757741351
811,-42.75,-73.75,p_wind_Chile_CL28,Chile,60,0.38,6.011579757,0.33746766848816284
812,-52.25,-73.75,p_wind_Chile_CL43,Chile,372,0.08,968.2392611,0.6173420992713999
813,-37.25,-73.25,p_wind_Chile_CL44,Chile,69,0.21,1.678076168,0.35370286885246055
814,-38.75,-73.25,p_wind_Chile_CL47,Chile,438,0.16,58.84722214,0.31937021857923625
815,-40.25,-73.25,p_wind_Chile_CL49,Chile,210,0.06,2.75370579,0.28780874316939914
816,-41.25,-73.25,p_wind_Chile_CL51,Chile,792,0.07,1.892336801,0.26275295992713965
817,-36.25,-72.75,p_wind_Chile_CL66,Chile,195,0.15,12.5362131,0.2972654826958094
818,-36.75,-72.75,p_wind_Chile_CL67,Chile,312,0.09,14.75411366,0.2585333561020021
819,-37.25,-72.75,p_wind_Chile_CL68,Chile,399,0.07,6.187269088,0.27551081511839814
820,-43.25,-72.75,p_wind_Chile_CL79,Chile,123,0.1,0.085941888,0.2358925318761376
821,-53.25,-72.75,p_wind_Chile_CL94,Chile,243,0.07,1076.678373,0.5941372950819683
822,-53.75,-72.75,p_wind_Chile_CL95,Chile,315,0.3,1132.3262,0.6590035291438929
823,-35.25,-72.25,p_wind_Chile_CL96,Chile,351,0.11,22.60800397,0.31231830601092986
824,-35.75,-72.25,p_wind_Chile_CL97,Chile,684,0.06,9.42252747,0.25782843806921657
825,-52.25,-71.75,p_wind_Chile_CL141,Chile,351,0.09,968.282743,0.6425126366120177
826,-52.75,-71.75,p_wind_Chile_CL142,Chile,339,0.08,1023.734803,0.6160703551912553
827,-53.75,-71.75,p_wind_Chile_CL143,Chile,270,0.24,1134.707309,0.5965010245901596
828,-54.25,-71.75,p_wind_Chile_CL144,Chile,300,0.46,1190.222654,0.6581119080145685
829,-52.25,-71.25,p_wind_Chile_CL167,Chile,897,0.23,971.8617265,0.6489048269581028
830,-52.75,-71.25,p_wind_Chile_CL168,Chile,582,0.18,1027.083965,0.6377116347905251
831,-53.25,-71.25,p_wind_Chile_CL169,Chile,306,0.17,1082.353171,0.6111985428050976
832,-53.75,-71.25,p_wind_Chile_CL170,Chile,138,0.2,1137.663168,0.5888736338797785
833,-52.25,-70.75,p_wind_Chile_CL190,Chile,1140,0.35,976.8457543,0.6387397540983578
834,-54.25,-70.75,p_wind_Chile_CL191,Chile,165,0.21,1196.895251,0.5380726320582883
835,-52.25,-70.25,p_wind_Chile_CL214,Chile,1149,0.44,983.213251,0.6254252049180308
836,-52.75,-70.25,p_wind_Chile_CL215,Chile,540,0.37,1037.715819,0.6287690118397042
837,-53.25,-70.25,p_wind_Chile_CL216,Chile,567,0.25,1092.3366,0.6221171448087401
838,-54.25,-70.25,p_wind_Chile_CL217,Chile,102,0.09,1201.870821,0.5133981102003661
839,-54.75,-70.25,p_wind_Chile_CL218,Chile,246,0.25,1256.759949,0.5250102459016406
840,-52.25,-69.75,p_wind_Chile_CL242,Chile,1113,0.5,990.9372818,0.6146120218579224
841,-53.25,-69.75,p_wind_Chile_CL243,Chile,786,0.27,1099.143439,0.6228623633879765
842,-53.75,-69.75,p_wind_Chile_CL244,Chile,348,0.06,1153.470923,0.599354963570127
843,-54.75,-69.75,p_wind_Chile_CL245,Chile,375,0.14,1262.481123,0.5047145947176684
844,-55.25,-69.75,p_wind_Chile_CL246,Chile,216,0.4,1317.135565,0.6388641848815989
845,-52.75,-69.25,p_wind_Chile_CL267,Chile,924,0.48,1053.450331,0.6208237704918019
846,-53.25,-69.25,p_wind_Chile_CL268,Chile,1017,0.3,1107.131556,0.6227331511839687
847,-54.75,-69.25,p_wind_Chile_CL271,Chile,372,0.08,1269.207246,0.49932274590163744
848,-52.75,-68.75,p_wind_Chile_CL288,Chile,840,0.54,1063.162369,0.6283310564663019
849,-53.25,-68.75,p_wind_Chile_CL289,Chile,1101,0.35,1116.275254,0.6272965619307814
850,-54.75,-68.75,p_wind_Chile_CL292,Chile,261,0.07,1276.922143,0.5105868624772312
851,-55.25,-68.75,p_wind_Chile_CL293,Chile,276,0.31,1330.821318,0.6004540072859734
852,-55.25,-67.75,p_wind_Chile_CL303,Chile,213,0.38,1348.204903,0.6288310564662997
853,-55.25,-67.25,p_wind_Chile_CL305,Chile,183,0.45,1358.239269,0.6481273907103787
854,-20.75,-62.25,p_wind_Paraguay_PY1,Paraguay,1650,0.07,203.4662444,0.4669497950819669
855,-21.25,-62.25,p_wind_Paraguay_PY2,Paraguay,1638,0.07,173.0342403,0.4521428734061943
856,-21.75,-62.25,p_wind_Paraguay_PY3,Paraguay,1629,0.08,156.8788045,0.4405524817850646
857,-22.25,-62.25,p_wind_Paraguay_PY4,Paraguay,1527,0.08,159.4049544,0.43548622495446304
858,-19.75,-61.75,p_wind_Paraguay_PY5,Paraguay,1455,0.1,262.8583231,0.436889571948998
859,-20.25,-61.75,p_wind_Paraguay_PY6,Paraguay,1638,0.1,213.1399625,0.45001502732240545
860,-20.75,-61.75,p_wind_Paraguay_PY7,Paraguay,1650,0.1,167.0004199,0.44819581056466246
861,-21.25,-61.75,p_wind_Paraguay_PY8,Paraguay,1569,0.1,128.3628662,0.4423961748633876
862,-21.75,-61.75,p_wind_Paraguay_PY9,Paraguay,1470,0.1,105.7987006,0.43771357012750495
863,-22.25,-61.75,p_wind_Paraguay_PY10,Paraguay,1341,0.09,109.7235304,0.43348520036430016
864,-22.75,-61.75,p_wind_Paraguay_PY11,Paraguay,1371,0.08,137.8978283,0.4278080601092888
865,-19.75,-61.25,p_wind_Paraguay_PY12,Paraguay,1440,0.11,246.8025539,0.3811392304189441
866,-20.25,-61.25,p_wind_Paraguay_PY13,Paraguay,1482,0.11,193.0601914,0.3912761839708552
867,-20.75,-61.25,p_wind_Paraguay_PY14,Paraguay,1608,0.1,140.5693216,0.39190027322404575
868,-21.25,-61.25,p_wind_Paraguay_PY15,Paraguay,1575,0.1,91.51517898,0.4098800091074706
869,-21.75,-61.25,p_wind_Paraguay_PY16,Paraguay,1479,0.09,55.84966397,0.4229246357012761
870,-22.25,-61.25,p_wind_Paraguay_PY17,Paraguay,1209,0.08,63.19255594,0.4258767076502744
871,-22.75,-61.25,p_wind_Paraguay_PY18,Paraguay,1230,0.08,103.9201266,0.41674533242258865
872,-23.25,-61.25,p_wind_Paraguay_PY19,Paraguay,1425,0.07,147.7662872,0.4038890027322418
873,-19.75,-60.75,p_wind_Paraguay_PY20,Paraguay,1596,0.09,241.1307087,0.35072518214936327
874,-20.25,-60.75,p_wind_Paraguay_PY21,Paraguay,1470,0.1,185.7787624,0.36917383879781396
875,-20.75,-60.75,p_wind_Paraguay_PY22,Paraguay,1581,0.1,130.4238336,0.3837838114754106
876,-21.25,-60.75,p_wind_Paraguay_PY23,Paraguay,1425,0.09,75.06623446,0.39912887067395414
877,-21.75,-60.75,p_wind_Paraguay_PY24,Paraguay,1434,0.08,19.71050806,0.40983913934426247
878,-22.25,-60.75,p_wind_Paraguay_PY25,Paraguay,1311,0.08,28.67308734,0.4039186020036432
879,-22.75,-60.75,p_wind_Paraguay_PY26,Paraguay,1353,0.07,72.61718809,0.38446983151184083
880,-23.25,-60.75,p_wind_Paraguay_PY27,Paraguay,1161,0.07,117.7000873,0.3564445582877966
881,-23.75,-60.75,p_wind_Paraguay_PY28,Paraguay,1425,0.06,168.1381235,0.34737591074681157
882,-19.75,-60.25,p_wind_Paraguay_PY29,Paraguay,1659,0.07,246.5604975,0.31504622040072977
883,-20.25,-60.25,p_wind_Paraguay_PY30,Paraguay,1626,0.08,192.7516638,0.36174886156648545
884,-20.75,-60.25,p_wind_Paraguay_PY31,Paraguay,1518,0.08,140.1466895,0.38533037340619514
885,-21.25,-60.25,p_wind_Paraguay_PY32,Paraguay,1587,0.07,90.86687175,0.3949542349726776
886,-21.75,-60.25,p_wind_Paraguay_PY33,Paraguay,1380,0.07,46.65833077,0.40032627504553886
887,-22.25,-60.25,p_wind_Paraguay_PY34,Paraguay,1440,0.07,2.619409795,0.39216894353369797
888,-22.75,-60.25,p_wind_Paraguay_PY35,Paraguay,1308,0.07,47.65221066,0.3655788934426226
889,-23.25,-60.25,p_wind_Paraguay_PY36,Paraguay,1275,0.06,102.7949626,0.3400050091074682
890,-23.75,-60.25,p_wind_Paraguay_PY37,Paraguay,1593,0.06,158.1015653,0.33336031420765055
891,-20.25,-59.75,p_wind_Paraguay_PY39,Paraguay,1638,0.07,212.5807553,0.3547772085610204
892,-20.75,-59.75,p_wind_Paraguay_PY40,Paraguay,1440,0.07,161.8081021,0.3806557377049186
893,-21.25,-59.75,p_wind_Paraguay_PY41,Paraguay,1482,0.07,108.5176599,0.38885302823315226
894,-21.75,-59.75,p_wind_Paraguay_PY42,Paraguay,1455,0.06,59.15285447,0.3911953551912578
895,-22.25,-59.75,p_wind_Paraguay_PY43,Paraguay,1563,0.06,8.624039987,0.3873251366120239
896,-22.75,-59.75,p_wind_Paraguay_PY44,Paraguay,1485,0.06,46.74388488,0.3695033014571953
897,-23.25,-59.75,p_wind_Paraguay_PY45,Paraguay,1521,0.06,102.1152737,0.35476821493624733
898,-23.75,-59.75,p_wind_Paraguay_PY46,Paraguay,1626,0.06,157.4901857,0.3496062158469929
899,-20.25,-59.25,p_wind_Paraguay_PY48,Paraguay,1644,0.06,213.2312732,0.33442862021858155
900,-20.75,-59.25,p_wind_Paraguay_PY49,Paraguay,1626,0.06,157.8776169,0.36115300546448076
901,-21.25,-59.25,p_wind_Paraguay_PY50,Paraguay,1551,0.06,102.5207431,0.3713816029143918
902,-21.75,-59.25,p_wind_Paraguay_PY51,Paraguay,1536,0.06,47.16058874,0.37106420765027276
903,-22.25,-59.25,p_wind_Paraguay_PY52,Paraguay,1446,0.06,8.20290813,0.37746243169399035
904,-22.75,-59.25,p_wind_Paraguay_PY53,Paraguay,1554,0.06,57.77084355,0.38221311475410086
905,-23.25,-59.25,p_wind_Paraguay_PY54,Paraguay,1443,0.06,107.6399574,0.3789844034608377
906,-21.75,-58.75,p_wind_Paraguay_PY61,Paraguay,1458,0.06,47.54324809,0.32156181693989205
907,-22.25,-58.75,p_wind_Paraguay_PY62,Paraguay,1317,0.06,7.820555954,0.3438929872495447
908,-33.25,-58.25,p_wind_Uruguay_UY1,Uruguay,1128,0.1,9.312496031,0.3556250000000009
909,-33.75,-58.25,p_wind_Uruguay_UY2,Uruguay,1338,0.11,5.543468491,0.36838683970856284
910,-30.75,-57.75,p_wind_Uruguay_UY3,Uruguay,1389,0.07,19.92264934,0.3469027777777787
911,-31.25,-57.75,p_wind_Uruguay_UY4,Uruguay,1449,0.08,7.618434718,0.34837647996357013
912,-31.75,-57.75,p_wind_Uruguay_UY5,Uruguay,1500,0.08,15.06190372,0.34964879326047427
913,-32.25,-57.75,p_wind_Uruguay_UY6,Uruguay,1419,0.09,19.13958289,0.3513137522768683
914,-32.75,-57.75,p_wind_Uruguay_UY7,Uruguay,1542,0.1,1.688824142,0.3556130464480884
915,-33.25,-57.75,p_wind_Uruguay_UY8,Uruguay,1536,0.11,19.48730579,0.36448053278688775
916,-33.75,-57.75,p_wind_Uruguay_UY9,Uruguay,1602,0.12,16.49288576,0.38337909836065603
917,-34.25,-57.75,p_wind_Uruguay_UY10,Uruguay,1338,0.13,8.617135729,0.39879132513661236
918,-30.75,-57.25,p_wind_Uruguay_UY11,Uruguay,1656,0.07,7.963361106,0.3593721539162111
919,-31.25,-57.25,p_wind_Uruguay_UY12,Uruguay,1623,0.07,22.79590671,0.3608145491803281
920,-31.75,-57.25,p_wind_Uruguay_UY13,Uruguay,1638,0.08,20.78140302,0.3629496812386158
921,-32.25,-57.25,p_wind_Uruguay_UY14,Uruguay,1446,0.1,12.93064131,0.36286623406193175
922,-32.75,-57.25,p_wind_Uruguay_UY15,Uruguay,1458,0.11,6.928029634,0.36330475865209316
923,-33.25,-57.25,p_wind_Uruguay_UY16,Uruguay,1398,0.12,4.39721941,0.36826980874317017
924,-33.75,-57.25,p_wind_Uruguay_UY17,Uruguay,1611,0.13,18.62610328,0.38412340619307894
925,-34.25,-57.25,p_wind_Uruguay_UY18,Uruguay,1428,0.15,5.148782387,0.3987437386156665
926,-30.25,-56.75,p_wind_Uruguay_UY19,Uruguay,1635,0.07,17.73193434,0.36710336976320534
927,-30.75,-56.75,p_wind_Uruguay_UY20,Uruguay,1668,0.07,36.39877728,0.37225352914389814
928,-31.25,-56.75,p_wind_Uruguay_UY21,Uruguay,1644,0.08,33.82480262,0.36990573770491847
929,-31.75,-56.75,p_wind_Uruguay_UY22,Uruguay,1653,0.09,46.91054636,0.3669346539162127
930,-32.25,-56.75,p_wind_Uruguay_UY23,Uruguay,1620,0.1,43.84672023,0.3659878187613863
931,-32.75,-56.75,p_wind_Uruguay_UY24,Uruguay,1560,0.11,3.460674548,0.36353586065573845
932,-33.25,-56.75,p_wind_Uruguay_UY25,Uruguay,1581,0.13,19.3342321,0.3633428961748646
933,-33.75,-56.75,p_wind_Uruguay_UY26,Uruguay,1614,0.14,0.225571916,0.3714538934426237
934,-34.25,-56.75,p_wind_Uruguay_UY27,Uruguay,1581,0.17,6.333678434,0.38592964480874575
935,-34.75,-56.75,p_wind_Uruguay_UY28,Uruguay,597,0.22,17.48920246,0.4049209927140255
936,-30.75,-56.25,p_wind_Uruguay_UY29,Uruguay,1650,0.07,3.96926753,0.3714338570127516
937,-31.25,-56.25,p_wind_Uruguay_UY30,Uruguay,1626,0.08,46.75230014,0.3574855418943534
938,-31.75,-56.25,p_wind_Uruguay_UY31,Uruguay,1578,0.09,6.680933592,0.32958504098360714
939,-32.25,-56.25,p_wind_Uruguay_UY32,Uruguay,1629,0.1,1.099261494,0.33129758652094593
940,-32.75,-56.25,p_wind_Uruguay_UY33,Uruguay,1182,0.11,15.91836206,0.34338387978142115
941,-33.25,-56.25,p_wind_Uruguay_UY34,Uruguay,1563,0.13,17.17136321,0.33969945355191355
942,-33.75,-56.25,p_wind_Uruguay_UY35,Uruguay,1614,0.14,3.513956134,0.336779713114754
943,-34.25,-56.25,p_wind_Uruguay_UY36,Uruguay,1566,0.18,2.47235112,0.3658561020036428
944,-34.75,-56.25,p_wind_Uruguay_UY37,Uruguay,939,0.26,0.126154785,0.4079474043715849
945,-31.25,-55.75,p_wind_Uruguay_UY38,Uruguay,1095,0.09,6.0889739,0.3108088570127508
946,-31.75,-55.75,p_wind_Uruguay_UY39,Uruguay,1326,0.1,1.20427379,0.2820685336976326
947,-32.25,-55.75,p_wind_Uruguay_UY40,Uruguay,1407,0.11,41.19253631,0.2755801457194903
948,-32.75,-55.75,p_wind_Uruguay_UY41,Uruguay,1374,0.11,1.755536945,0.31366632513661225
949,-33.25,-55.75,p_wind_Uruguay_UY42,Uruguay,1587,0.12,7.26936808,0.3227670765027333
950,-33.75,-55.75,p_wind_Uruguay_UY43,Uruguay,1605,0.14,29.85505954,0.3289696038251369
951,-34.25,-55.75,p_wind_Uruguay_UY44,Uruguay,1581,0.19,1.012991719,0.38034369307832516
952,-34.75,-55.75,p_wind_Uruguay_UY45,Uruguay,834,0.29,0.156537159,0.423617258652096
953,-31.25,-55.25,p_wind_Uruguay_UY46,Uruguay,1407,0.1,33.58963414,0.2828472222222219
954,-31.75,-55.25,p_wind_Uruguay_UY47,Uruguay,1602,0.11,23.99640966,0.26848827413479126
955,-32.25,-55.25,p_wind_Uruguay_UY48,Uruguay,1515,0.11,45.12202188,0.2701322859744986
956,-32.75,-55.25,p_wind_Uruguay_UY49,Uruguay,1527,0.11,37.38400726,0.29891780510018345
957,-33.25,-55.25,p_wind_Uruguay_UY50,Uruguay,1587,0.12,0.273585749,0.3081431010928959
958,-33.75,-55.25,p_wind_Uruguay_UY51,Uruguay,1581,0.15,30.51808879,0.3197736794171215
959,-34.25,-55.25,p_wind_Uruguay_UY52,Uruguay,1536,0.21,13.950602,0.3702020719489988
960,-34.75,-55.25,p_wind_Uruguay_UY53,Uruguay,1026,0.31,1.625559773,0.423548952641166
961,-31.75,-54.75,p_wind_Uruguay_UY54,Uruguay,1617,0.11,6.622462585,0.269661202185792
962,-32.25,-54.75,p_wind_Uruguay_UY55,Uruguay,1578,0.11,48.85707828,0.2821915983606554
963,-32.75,-54.75,p_wind_Uruguay_UY56,Uruguay,1545,0.11,38.04771044,0.2920568078324218
964,-33.25,-54.75,p_wind_Uruguay_UY57,Uruguay,1569,0.14,1.660192791,0.2988335610200379
965,-33.75,-54.75,p_wind_Uruguay_UY58,Uruguay,1569,0.18,37.84719924,0.30823212659380694
966,-34.25,-54.75,p_wind_Uruguay_UY59,Uruguay,1536,0.24,15.17531475,0.3450841302367953
967,-34.75,-54.75,p_wind_Uruguay_UY60,Uruguay,1113,0.34,1.356197225,0.4210316484517314
968,-32.25,-54.25,p_wind_Uruguay_UY61,Uruguay,1599,0.11,8.200821756,0.29466495901639433
969,-32.75,-54.25,p_wind_Uruguay_UY62,Uruguay,1476,0.13,1.840631407,0.3006362704918027
970,-33.25,-54.25,p_wind_Uruguay_UY63,Uruguay,1560,0.17,0.04269907,0.3106490209471772
971,-33.75,-54.25,p_wind_Uruguay_UY64,Uruguay,1578,0.24,9.282751511,0.3143043032786887
972,-34.25,-54.25,p_wind_Uruguay_UY65,Uruguay,1536,0.31,20.01409786,0.337243852459017
973,-32.25,-53.75,p_wind_Uruguay_UY66,Uruguay,1557,0.11,38.0861032,0.3042551229508202
974,-32.75,-53.75,p_wind_Uruguay_UY67,Uruguay,1500,0.16,1.113910182,0.3440713797814216
975,-33.25,-53.75,p_wind_Uruguay_UY68,Uruguay,1194,0.23,4.63838663,0.37139617486338744
976,-33.75,-53.75,p_wind_Uruguay_UY69,Uruguay,1521,0.31,15.83125996,0.3797237021857938
977,-32.75,-53.25,p_wind_Uruguay_UY70,Uruguay,915,0.21,22.70568152,0.4207281420765042
