period,load_zone,twh,technology,scs
2035,Uruguay,0.336460030757238,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2040,Argentina,16.363543597679108,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2040,Brazil,13.872768764291155,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2040,Chile,3.5337108549118343,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2040,Paraguay,10.954682569747417,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2040,Uruguay,1.1181817846780258,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2045,Argentina,54.46437623686304,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2045,Brazil,17.390854155126284,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2045,Chile,16.630278320095492,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2045,Paraguay,27.473816662397727,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2045,Uruguay,2.2142881411758473,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2050,Argentina,120.3503365216617,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2050,Brazil,31.3413934086313,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2050,Chile,16.65525993018276,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2050,Paraguay,7.238234180933003,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2050,Uruguay,3.1061846401414566,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2020,Argentina,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2020,Brazil,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2020,Chile,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2020,Paraguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2020,Uruguay,0.08835465600000002,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2025,Argentina,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2025,Brazil,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2025,Chile,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2025,Paraguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2025,Uruguay,0.009202614000000001,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2030,Argentina,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2030,Brazil,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2030,Chile,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2030,Paraguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2030,Uruguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2035,Argentina,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2035,Brazil,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2035,Chile,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2035,Paraguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2035,Uruguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2040,Argentina,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2040,Brazil,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2040,Chile,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2040,Paraguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
2040,Uruguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_tnt1
