Latitude,Longitude,project,load_zone,biome
-11.25,-42.25,p_solar_Brazil_BR2501,Brazil,Caatinga
-3.25,-41.75,p_solar_Brazil_BR2525,Brazil,Caatinga
-3.75,-41.75,p_solar_Brazil_BR2526,Brazil,Caatinga
-4.25,-41.75,p_solar_Brazil_BR2527,Brazil,Caatinga
-4.75,-41.75,p_solar_Brazil_BR2528,Brazil,Caatinga
-5.25,-41.75,p_solar_Brazil_BR2529,Brazil,Caatinga
-5.75,-41.75,p_solar_Brazil_BR2530,Brazil,Caatinga
-6.25,-41.75,p_solar_Brazil_BR2531,Brazil,Caatinga
-6.75,-41.75,p_solar_Brazil_BR2532,Brazil,Caatinga
-7.25,-41.75,p_solar_Brazil_BR2533,Brazil,Caatinga
-7.75,-41.75,p_solar_Brazil_BR2534,Brazil,Caatinga
-8.25,-41.75,p_solar_Brazil_BR2535,Brazil,Caatinga
-8.75,-41.75,p_solar_Brazil_BR2536,Brazil,Caatinga
-9.25,-41.75,p_solar_Brazil_BR2537,Brazil,Caatinga
-9.75,-41.75,p_solar_Brazil_BR2538,Brazil,Caatinga
-10.25,-41.75,p_solar_Brazil_BR2539,Brazil,Caatinga
-10.75,-41.75,p_solar_Brazil_BR2540,Brazil,Caatinga
-11.25,-41.75,p_solar_Brazil_BR2541,Brazil,Caatinga
-21.25,-41.75,p_solar_Brazil_BR2561,Brazil,Caatinga
-21.75,-41.75,p_solar_Brazil_BR2562,Brazil,Caatinga
-3.25,-41.25,p_solar_Brazil_BR2564,Brazil,Caatinga
-3.75,-41.25,p_solar_Brazil_BR2565,Brazil,Caatinga
-4.25,-41.25,p_solar_Brazil_BR2566,Brazil,Caatinga
-4.75,-41.25,p_solar_Brazil_BR2567,Brazil,Caatinga
-5.25,-41.25,p_solar_Brazil_BR2568,Brazil,Caatinga
-5.75,-41.25,p_solar_Brazil_BR2569,Brazil,Caatinga
-6.25,-41.25,p_solar_Brazil_BR2570,Brazil,Caatinga
-6.75,-41.25,p_solar_Brazil_BR2571,Brazil,Caatinga
-7.25,-41.25,p_solar_Brazil_BR2572,Brazil,Caatinga
-7.75,-41.25,p_solar_Brazil_BR2573,Brazil,Caatinga
-8.25,-41.25,p_solar_Brazil_BR2574,Brazil,Caatinga
-8.75,-41.25,p_solar_Brazil_BR2575,Brazil,Caatinga
-9.25,-41.25,p_solar_Brazil_BR2576,Brazil,Caatinga
-9.75,-41.25,p_solar_Brazil_BR2577,Brazil,Caatinga
-10.25,-41.25,p_solar_Brazil_BR2578,Brazil,Caatinga
-10.75,-41.25,p_solar_Brazil_BR2579,Brazil,Caatinga
-11.25,-41.25,p_solar_Brazil_BR2580,Brazil,Caatinga
-21.25,-41.25,p_solar_Brazil_BR2600,Brazil,Caatinga
-21.75,-41.25,p_solar_Brazil_BR2601,Brazil,Caatinga
-3.25,-40.75,p_solar_Brazil_BR2602,Brazil,Caatinga
-3.75,-40.75,p_solar_Brazil_BR2603,Brazil,Caatinga
-4.25,-40.75,p_solar_Brazil_BR2604,Brazil,Caatinga
-4.75,-40.75,p_solar_Brazil_BR2605,Brazil,Caatinga
-5.25,-40.75,p_solar_Brazil_BR2606,Brazil,Caatinga
-5.75,-40.75,p_solar_Brazil_BR2607,Brazil,Caatinga
-6.25,-40.75,p_solar_Brazil_BR2608,Brazil,Caatinga
-6.75,-40.75,p_solar_Brazil_BR2609,Brazil,Caatinga
-7.25,-40.75,p_solar_Brazil_BR2610,Brazil,Caatinga
-7.75,-40.75,p_solar_Brazil_BR2611,Brazil,Caatinga
-8.25,-40.75,p_solar_Brazil_BR2612,Brazil,Caatinga
-8.75,-40.75,p_solar_Brazil_BR2613,Brazil,Caatinga
-9.25,-40.75,p_solar_Brazil_BR2614,Brazil,Caatinga
-9.75,-40.75,p_solar_Brazil_BR2615,Brazil,Caatinga
-10.25,-40.75,p_solar_Brazil_BR2616,Brazil,Caatinga
-10.75,-40.75,p_solar_Brazil_BR2617,Brazil,Caatinga
-20.75,-40.75,p_solar_Brazil_BR2637,Brazil,Caatinga
-3.25,-40.25,p_solar_Brazil_BR2638,Brazil,Caatinga
-3.75,-40.25,p_solar_Brazil_BR2639,Brazil,Caatinga
-4.25,-40.25,p_solar_Brazil_BR2640,Brazil,Caatinga
-4.75,-40.25,p_solar_Brazil_BR2641,Brazil,Caatinga
-5.25,-40.25,p_solar_Brazil_BR2642,Brazil,Caatinga
-5.75,-40.25,p_solar_Brazil_BR2643,Brazil,Caatinga
-6.25,-40.25,p_solar_Brazil_BR2644,Brazil,Caatinga
-6.75,-40.25,p_solar_Brazil_BR2645,Brazil,Caatinga
-7.25,-40.25,p_solar_Brazil_BR2646,Brazil,Caatinga
-7.75,-40.25,p_solar_Brazil_BR2647,Brazil,Caatinga
-8.25,-40.25,p_solar_Brazil_BR2648,Brazil,Caatinga
-8.75,-40.25,p_solar_Brazil_BR2649,Brazil,Caatinga
-9.25,-40.25,p_solar_Brazil_BR2650,Brazil,Caatinga
-9.75,-40.25,p_solar_Brazil_BR2651,Brazil,Caatinga
-10.25,-40.25,p_solar_Brazil_BR2652,Brazil,Caatinga
-10.75,-40.25,p_solar_Brazil_BR2653,Brazil,Caatinga
-11.25,-40.25,p_solar_Brazil_BR2654,Brazil,Caatinga
-3.25,-39.75,p_solar_Brazil_BR2673,Brazil,Caatinga
-3.75,-39.75,p_solar_Brazil_BR2674,Brazil,Caatinga
-4.25,-39.75,p_solar_Brazil_BR2675,Brazil,Caatinga
-4.75,-39.75,p_solar_Brazil_BR2676,Brazil,Caatinga
-5.25,-39.75,p_solar_Brazil_BR2677,Brazil,Caatinga
-5.75,-39.75,p_solar_Brazil_BR2678,Brazil,Caatinga
-6.25,-39.75,p_solar_Brazil_BR2679,Brazil,Caatinga
-6.75,-39.75,p_solar_Brazil_BR2680,Brazil,Caatinga
-7.25,-39.75,p_solar_Brazil_BR2681,Brazil,Caatinga
-7.75,-39.75,p_solar_Brazil_BR2682,Brazil,Caatinga
-8.25,-39.75,p_solar_Brazil_BR2683,Brazil,Caatinga
-8.75,-39.75,p_solar_Brazil_BR2684,Brazil,Caatinga
-9.25,-39.75,p_solar_Brazil_BR2685,Brazil,Caatinga
-9.75,-39.75,p_solar_Brazil_BR2686,Brazil,Caatinga
-10.25,-39.75,p_solar_Brazil_BR2687,Brazil,Caatinga
-10.75,-39.75,p_solar_Brazil_BR2688,Brazil,Caatinga
-11.25,-39.75,p_solar_Brazil_BR2689,Brazil,Caatinga
-3.25,-39.25,p_solar_Brazil_BR2706,Brazil,Caatinga
-3.75,-39.25,p_solar_Brazil_BR2707,Brazil,Caatinga
-4.25,-39.25,p_solar_Brazil_BR2708,Brazil,Caatinga
-4.75,-39.25,p_solar_Brazil_BR2709,Brazil,Caatinga
-5.25,-39.25,p_solar_Brazil_BR2710,Brazil,Caatinga
-5.75,-39.25,p_solar_Brazil_BR2711,Brazil,Caatinga
-6.25,-39.25,p_solar_Brazil_BR2712,Brazil,Caatinga
-6.75,-39.25,p_solar_Brazil_BR2713,Brazil,Caatinga
-7.25,-39.25,p_solar_Brazil_BR2714,Brazil,Caatinga
-7.75,-39.25,p_solar_Brazil_BR2715,Brazil,Caatinga
-8.25,-39.25,p_solar_Brazil_BR2716,Brazil,Caatinga
-8.75,-39.25,p_solar_Brazil_BR2717,Brazil,Caatinga
-9.25,-39.25,p_solar_Brazil_BR2718,Brazil,Caatinga
-9.75,-39.25,p_solar_Brazil_BR2719,Brazil,Caatinga
-10.25,-39.25,p_solar_Brazil_BR2720,Brazil,Caatinga
-10.75,-39.25,p_solar_Brazil_BR2721,Brazil,Caatinga
-11.25,-39.25,p_solar_Brazil_BR2722,Brazil,Caatinga
-11.75,-39.25,p_solar_Brazil_BR2723,Brazil,Caatinga
-3.75,-38.75,p_solar_Brazil_BR2736,Brazil,Caatinga
-4.25,-38.75,p_solar_Brazil_BR2737,Brazil,Caatinga
-4.75,-38.75,p_solar_Brazil_BR2738,Brazil,Caatinga
-5.25,-38.75,p_solar_Brazil_BR2739,Brazil,Caatinga
-5.75,-38.75,p_solar_Brazil_BR2740,Brazil,Caatinga
-6.25,-38.75,p_solar_Brazil_BR2741,Brazil,Caatinga
-6.75,-38.75,p_solar_Brazil_BR2742,Brazil,Caatinga
-7.25,-38.75,p_solar_Brazil_BR2743,Brazil,Caatinga
-7.75,-38.75,p_solar_Brazil_BR2744,Brazil,Caatinga
-8.25,-38.75,p_solar_Brazil_BR2745,Brazil,Caatinga
-8.75,-38.75,p_solar_Brazil_BR2746,Brazil,Caatinga
-9.25,-38.75,p_solar_Brazil_BR2747,Brazil,Caatinga
-9.75,-38.75,p_solar_Brazil_BR2748,Brazil,Caatinga
-10.25,-38.75,p_solar_Brazil_BR2749,Brazil,Caatinga
-10.75,-38.75,p_solar_Brazil_BR2750,Brazil,Caatinga
-11.25,-38.75,p_solar_Brazil_BR2751,Brazil,Caatinga
-11.75,-38.75,p_solar_Brazil_BR2752,Brazil,Caatinga
-12.25,-38.75,p_solar_Brazil_BR2753,Brazil,Caatinga
-4.25,-38.25,p_solar_Brazil_BR2754,Brazil,Caatinga
-4.75,-38.25,p_solar_Brazil_BR2755,Brazil,Caatinga
-5.25,-38.25,p_solar_Brazil_BR2756,Brazil,Caatinga
-5.75,-38.25,p_solar_Brazil_BR2757,Brazil,Caatinga
-6.25,-38.25,p_solar_Brazil_BR2758,Brazil,Caatinga
-6.75,-38.25,p_solar_Brazil_BR2759,Brazil,Caatinga
-7.25,-38.25,p_solar_Brazil_BR2760,Brazil,Caatinga
-7.75,-38.25,p_solar_Brazil_BR2761,Brazil,Caatinga
-8.25,-38.25,p_solar_Brazil_BR2762,Brazil,Caatinga
-8.75,-38.25,p_solar_Brazil_BR2763,Brazil,Caatinga
-9.25,-38.25,p_solar_Brazil_BR2764,Brazil,Caatinga
-9.75,-38.25,p_solar_Brazil_BR2765,Brazil,Caatinga
-10.25,-38.25,p_solar_Brazil_BR2766,Brazil,Caatinga
-10.75,-38.25,p_solar_Brazil_BR2767,Brazil,Caatinga
-11.25,-38.25,p_solar_Brazil_BR2768,Brazil,Caatinga
-11.75,-38.25,p_solar_Brazil_BR2769,Brazil,Caatinga
-12.25,-38.25,p_solar_Brazil_BR2770,Brazil,Caatinga
-4.75,-37.75,p_solar_Brazil_BR2772,Brazil,Caatinga
-5.25,-37.75,p_solar_Brazil_BR2773,Brazil,Caatinga
-5.75,-37.75,p_solar_Brazil_BR2774,Brazil,Caatinga
-6.25,-37.75,p_solar_Brazil_BR2775,Brazil,Caatinga
-6.75,-37.75,p_solar_Brazil_BR2776,Brazil,Caatinga
-7.25,-37.75,p_solar_Brazil_BR2777,Brazil,Caatinga
-7.75,-37.75,p_solar_Brazil_BR2778,Brazil,Caatinga
-8.25,-37.75,p_solar_Brazil_BR2779,Brazil,Caatinga
-8.75,-37.75,p_solar_Brazil_BR2780,Brazil,Caatinga
-9.25,-37.75,p_solar_Brazil_BR2781,Brazil,Caatinga
-9.75,-37.75,p_solar_Brazil_BR2782,Brazil,Caatinga
-10.25,-37.75,p_solar_Brazil_BR2783,Brazil,Caatinga
-10.75,-37.75,p_solar_Brazil_BR2784,Brazil,Caatinga
-11.25,-37.75,p_solar_Brazil_BR2785,Brazil,Caatinga
-11.75,-37.75,p_solar_Brazil_BR2786,Brazil,Caatinga
-5.25,-37.25,p_solar_Brazil_BR2787,Brazil,Caatinga
-5.75,-37.25,p_solar_Brazil_BR2788,Brazil,Caatinga
-6.25,-37.25,p_solar_Brazil_BR2789,Brazil,Caatinga
-6.75,-37.25,p_solar_Brazil_BR2790,Brazil,Caatinga
-7.25,-37.25,p_solar_Brazil_BR2791,Brazil,Caatinga
-7.75,-37.25,p_solar_Brazil_BR2792,Brazil,Caatinga
-8.25,-37.25,p_solar_Brazil_BR2793,Brazil,Caatinga
-8.75,-37.25,p_solar_Brazil_BR2794,Brazil,Caatinga
-9.25,-37.25,p_solar_Brazil_BR2795,Brazil,Caatinga
-9.75,-37.25,p_solar_Brazil_BR2796,Brazil,Caatinga
-10.25,-37.25,p_solar_Brazil_BR2797,Brazil,Caatinga
-10.75,-37.25,p_solar_Brazil_BR2798,Brazil,Caatinga
-11.25,-37.25,p_solar_Brazil_BR2799,Brazil,Caatinga
-5.25,-36.75,p_solar_Brazil_BR2800,Brazil,Caatinga
-5.75,-36.75,p_solar_Brazil_BR2801,Brazil,Caatinga
-6.25,-36.75,p_solar_Brazil_BR2802,Brazil,Caatinga
-6.75,-36.75,p_solar_Brazil_BR2803,Brazil,Caatinga
-7.25,-36.75,p_solar_Brazil_BR2804,Brazil,Caatinga
-7.75,-36.75,p_solar_Brazil_BR2805,Brazil,Caatinga
-8.25,-36.75,p_solar_Brazil_BR2806,Brazil,Caatinga
-8.75,-36.75,p_solar_Brazil_BR2807,Brazil,Caatinga
-9.25,-36.75,p_solar_Brazil_BR2808,Brazil,Caatinga
-9.75,-36.75,p_solar_Brazil_BR2809,Brazil,Caatinga
-10.25,-36.75,p_solar_Brazil_BR2810,Brazil,Caatinga
-5.25,-36.25,p_solar_Brazil_BR2811,Brazil,Caatinga
-5.75,-36.25,p_solar_Brazil_BR2812,Brazil,Caatinga
-6.25,-36.25,p_solar_Brazil_BR2813,Brazil,Caatinga
-6.75,-36.25,p_solar_Brazil_BR2814,Brazil,Caatinga
-7.25,-36.25,p_solar_Brazil_BR2815,Brazil,Caatinga
-7.75,-36.25,p_solar_Brazil_BR2816,Brazil,Caatinga
-9.75,-36.25,p_solar_Brazil_BR2820,Brazil,Caatinga
-10.25,-36.25,p_solar_Brazil_BR2821,Brazil,Caatinga
-5.25,-35.75,p_solar_Brazil_BR2822,Brazil,Caatinga
-5.75,-35.75,p_solar_Brazil_BR2823,Brazil,Caatinga
-6.25,-35.75,p_solar_Brazil_BR2824,Brazil,Caatinga
-6.75,-35.75,p_solar_Brazil_BR2825,Brazil,Caatinga
-7.25,-35.75,p_solar_Brazil_BR2826,Brazil,Caatinga
-7.75,-35.75,p_solar_Brazil_BR2827,Brazil,Caatinga
-9.25,-35.75,p_solar_Brazil_BR2830,Brazil,Caatinga
-5.75,-35.25,p_solar_Brazil_BR2831,Brazil,Caatinga
-6.25,-35.25,p_solar_Brazil_BR2832,Brazil,Caatinga
-6.75,-35.25,p_solar_Brazil_BR2833,Brazil,Caatinga
-7.25,-35.25,p_solar_Brazil_BR2834,Brazil,Caatinga
-7.75,-35.25,p_solar_Brazil_BR2835,Brazil,Caatinga
-8.25,-35.25,p_solar_Brazil_BR2836,Brazil,Caatinga
-8.75,-35.25,p_solar_Brazil_BR2837,Brazil,Caatinga
-38.25,-72.75,p_solar_Chile_CL70,Chile,Atacama/Andes
-38.75,-72.75,p_solar_Chile_CL71,Chile,Atacama/Andes
-35.75,-72.25,p_solar_Chile_CL97,Chile,Atacama/Andes
-36.25,-72.25,p_solar_Chile_CL98,Chile,Atacama/Andes
-36.75,-72.25,p_solar_Chile_CL99,Chile,Atacama/Andes
-37.25,-72.25,p_solar_Chile_CL100,Chile,Atacama/Andes
-37.75,-72.25,p_solar_Chile_CL101,Chile,Atacama/Andes
-38.25,-72.25,p_solar_Chile_CL102,Chile,Atacama/Andes
-38.75,-72.25,p_solar_Chile_CL103,Chile,Atacama/Andes
-39.25,-72.25,p_solar_Chile_CL104,Chile,Atacama/Andes
-34.25,-71.75,p_solar_Chile_CL125,Chile,Atacama/Andes
-34.75,-71.75,p_solar_Chile_CL126,Chile,Atacama/Andes
-35.25,-71.75,p_solar_Chile_CL127,Chile,Atacama/Andes
-35.75,-71.75,p_solar_Chile_CL128,Chile,Atacama/Andes
-36.25,-71.75,p_solar_Chile_CL129,Chile,Atacama/Andes
-36.75,-71.75,p_solar_Chile_CL130,Chile,Atacama/Andes
-37.25,-71.75,p_solar_Chile_CL131,Chile,Atacama/Andes
-38.25,-71.75,p_solar_Chile_CL133,Chile,Atacama/Andes
-38.75,-71.75,p_solar_Chile_CL134,Chile,Atacama/Andes
-28.75,-71.25,p_solar_Chile_CL145,Chile,Atacama/Andes
-29.25,-71.25,p_solar_Chile_CL146,Chile,Atacama/Andes
-29.75,-71.25,p_solar_Chile_CL147,Chile,Atacama/Andes
-30.25,-71.25,p_solar_Chile_CL148,Chile,Atacama/Andes
-31.75,-71.25,p_solar_Chile_CL151,Chile,Atacama/Andes
-32.25,-71.25,p_solar_Chile_CL152,Chile,Atacama/Andes
-32.75,-71.25,p_solar_Chile_CL153,Chile,Atacama/Andes
-33.25,-71.25,p_solar_Chile_CL154,Chile,Atacama/Andes
-33.75,-71.25,p_solar_Chile_CL155,Chile,Atacama/Andes
-34.25,-71.25,p_solar_Chile_CL156,Chile,Atacama/Andes
-34.75,-71.25,p_solar_Chile_CL157,Chile,Atacama/Andes
-35.25,-71.25,p_solar_Chile_CL158,Chile,Atacama/Andes
-35.75,-71.25,p_solar_Chile_CL159,Chile,Atacama/Andes
-36.25,-71.25,p_solar_Chile_CL160,Chile,Atacama/Andes
-36.75,-71.25,p_solar_Chile_CL161,Chile,Atacama/Andes
-37.25,-71.25,p_solar_Chile_CL162,Chile,Atacama/Andes
-37.75,-71.25,p_solar_Chile_CL163,Chile,Atacama/Andes
-38.25,-71.25,p_solar_Chile_CL164,Chile,Atacama/Andes
-38.75,-71.25,p_solar_Chile_CL165,Chile,Atacama/Andes
-27.25,-70.75,p_solar_Chile_CL171,Chile,Atacama/Andes
-27.75,-70.75,p_solar_Chile_CL172,Chile,Atacama/Andes
-28.25,-70.75,p_solar_Chile_CL173,Chile,Atacama/Andes
-28.75,-70.75,p_solar_Chile_CL174,Chile,Atacama/Andes
-29.25,-70.75,p_solar_Chile_CL175,Chile,Atacama/Andes
-29.75,-70.75,p_solar_Chile_CL176,Chile,Atacama/Andes
-30.25,-70.75,p_solar_Chile_CL177,Chile,Atacama/Andes
-30.75,-70.75,p_solar_Chile_CL178,Chile,Atacama/Andes
-31.25,-70.75,p_solar_Chile_CL179,Chile,Atacama/Andes
-31.75,-70.75,p_solar_Chile_CL180,Chile,Atacama/Andes
-32.25,-70.75,p_solar_Chile_CL181,Chile,Atacama/Andes
-32.75,-70.75,p_solar_Chile_CL182,Chile,Atacama/Andes
-33.75,-70.75,p_solar_Chile_CL184,Chile,Atacama/Andes
-34.25,-70.75,p_solar_Chile_CL185,Chile,Atacama/Andes
-34.75,-70.75,p_solar_Chile_CL186,Chile,Atacama/Andes
-35.25,-70.75,p_solar_Chile_CL187,Chile,Atacama/Andes
-35.75,-70.75,p_solar_Chile_CL188,Chile,Atacama/Andes
-36.25,-70.75,p_solar_Chile_CL189,Chile,Atacama/Andes
-18.75,-70.25,p_solar_Chile_CL192,Chile,Atacama/Andes
-19.25,-70.25,p_solar_Chile_CL193,Chile,Atacama/Andes
-22.75,-70.25,p_solar_Chile_CL194,Chile,Atacama/Andes
-23.25,-70.25,p_solar_Chile_CL195,Chile,Atacama/Andes
-23.75,-70.25,p_solar_Chile_CL196,Chile,Atacama/Andes
-24.25,-70.25,p_solar_Chile_CL197,Chile,Atacama/Andes
-24.75,-70.25,p_solar_Chile_CL198,Chile,Atacama/Andes
-25.25,-70.25,p_solar_Chile_CL199,Chile,Atacama/Andes
-25.75,-70.25,p_solar_Chile_CL200,Chile,Atacama/Andes
-26.25,-70.25,p_solar_Chile_CL201,Chile,Atacama/Andes
-26.75,-70.25,p_solar_Chile_CL202,Chile,Atacama/Andes
-27.25,-70.25,p_solar_Chile_CL203,Chile,Atacama/Andes
-27.75,-70.25,p_solar_Chile_CL204,Chile,Atacama/Andes
-28.25,-70.25,p_solar_Chile_CL205,Chile,Atacama/Andes
-28.75,-70.25,p_solar_Chile_CL206,Chile,Atacama/Andes
-29.25,-70.25,p_solar_Chile_CL207,Chile,Atacama/Andes
-29.75,-70.25,p_solar_Chile_CL208,Chile,Atacama/Andes
-30.25,-70.25,p_solar_Chile_CL209,Chile,Atacama/Andes
-32.75,-70.25,p_solar_Chile_CL210,Chile,Atacama/Andes
-33.25,-70.25,p_solar_Chile_CL211,Chile,Atacama/Andes
-33.75,-70.25,p_solar_Chile_CL212,Chile,Atacama/Andes
-34.25,-70.25,p_solar_Chile_CL213,Chile,Atacama/Andes
-17.75,-69.75,p_solar_Chile_CL219,Chile,Atacama/Andes
-18.25,-69.75,p_solar_Chile_CL220,Chile,Atacama/Andes
-18.75,-69.75,p_solar_Chile_CL221,Chile,Atacama/Andes
-19.25,-69.75,p_solar_Chile_CL222,Chile,Atacama/Andes
-19.75,-69.75,p_solar_Chile_CL223,Chile,Atacama/Andes
-20.25,-69.75,p_solar_Chile_CL224,Chile,Atacama/Andes
-20.75,-69.75,p_solar_Chile_CL225,Chile,Atacama/Andes
-21.25,-69.75,p_solar_Chile_CL226,Chile,Atacama/Andes
-21.75,-69.75,p_solar_Chile_CL227,Chile,Atacama/Andes
-22.25,-69.75,p_solar_Chile_CL228,Chile,Atacama/Andes
-22.75,-69.75,p_solar_Chile_CL229,Chile,Atacama/Andes
-23.25,-69.75,p_solar_Chile_CL230,Chile,Atacama/Andes
-23.75,-69.75,p_solar_Chile_CL231,Chile,Atacama/Andes
-24.25,-69.75,p_solar_Chile_CL232,Chile,Atacama/Andes
-24.75,-69.75,p_solar_Chile_CL233,Chile,Atacama/Andes
-25.25,-69.75,p_solar_Chile_CL234,Chile,Atacama/Andes
-25.75,-69.75,p_solar_Chile_CL235,Chile,Atacama/Andes
-26.25,-69.75,p_solar_Chile_CL236,Chile,Atacama/Andes
-26.75,-69.75,p_solar_Chile_CL237,Chile,Atacama/Andes
-27.25,-69.75,p_solar_Chile_CL238,Chile,Atacama/Andes
-27.75,-69.75,p_solar_Chile_CL239,Chile,Atacama/Andes
-28.25,-69.75,p_solar_Chile_CL240,Chile,Atacama/Andes
-28.75,-69.75,p_solar_Chile_CL241,Chile,Atacama/Andes
-18.25,-69.25,p_solar_Chile_CL247,Chile,Atacama/Andes
-18.75,-69.25,p_solar_Chile_CL248,Chile,Atacama/Andes
-19.25,-69.25,p_solar_Chile_CL249,Chile,Atacama/Andes
-19.75,-69.25,p_solar_Chile_CL250,Chile,Atacama/Andes
-20.25,-69.25,p_solar_Chile_CL251,Chile,Atacama/Andes
-20.75,-69.25,p_solar_Chile_CL252,Chile,Atacama/Andes
-21.25,-69.25,p_solar_Chile_CL253,Chile,Atacama/Andes
-21.75,-69.25,p_solar_Chile_CL254,Chile,Atacama/Andes
-22.25,-69.25,p_solar_Chile_CL255,Chile,Atacama/Andes
-22.75,-69.25,p_solar_Chile_CL256,Chile,Atacama/Andes
-23.25,-69.25,p_solar_Chile_CL257,Chile,Atacama/Andes
-23.75,-69.25,p_solar_Chile_CL258,Chile,Atacama/Andes
-24.25,-69.25,p_solar_Chile_CL259,Chile,Atacama/Andes
-24.75,-69.25,p_solar_Chile_CL260,Chile,Atacama/Andes
-25.25,-69.25,p_solar_Chile_CL261,Chile,Atacama/Andes
-25.75,-69.25,p_solar_Chile_CL262,Chile,Atacama/Andes
-26.25,-69.25,p_solar_Chile_CL263,Chile,Atacama/Andes
-26.75,-69.25,p_solar_Chile_CL264,Chile,Atacama/Andes
-27.25,-69.25,p_solar_Chile_CL265,Chile,Atacama/Andes
-27.75,-69.25,p_solar_Chile_CL266,Chile,Atacama/Andes
-19.25,-68.75,p_solar_Chile_CL272,Chile,Atacama/Andes
-19.75,-68.75,p_solar_Chile_CL273,Chile,Atacama/Andes
-20.25,-68.75,p_solar_Chile_CL274,Chile,Atacama/Andes
-20.75,-68.75,p_solar_Chile_CL275,Chile,Atacama/Andes
-21.25,-68.75,p_solar_Chile_CL276,Chile,Atacama/Andes
-21.75,-68.75,p_solar_Chile_CL277,Chile,Atacama/Andes
-22.25,-68.75,p_solar_Chile_CL278,Chile,Atacama/Andes
-22.75,-68.75,p_solar_Chile_CL279,Chile,Atacama/Andes
-23.25,-68.75,p_solar_Chile_CL280,Chile,Atacama/Andes
-23.75,-68.75,p_solar_Chile_CL281,Chile,Atacama/Andes
-24.25,-68.75,p_solar_Chile_CL282,Chile,Atacama/Andes
-24.75,-68.75,p_solar_Chile_CL283,Chile,Atacama/Andes
-25.25,-68.75,p_solar_Chile_CL284,Chile,Atacama/Andes
-25.75,-68.75,p_solar_Chile_CL285,Chile,Atacama/Andes
-26.25,-68.75,p_solar_Chile_CL286,Chile,Atacama/Andes
-26.75,-68.75,p_solar_Chile_CL287,Chile,Atacama/Andes
-21.25,-68.25,p_solar_Chile_CL294,Chile,Atacama/Andes
-21.75,-68.25,p_solar_Chile_CL295,Chile,Atacama/Andes
-22.25,-68.25,p_solar_Chile_CL296,Chile,Atacama/Andes
-22.75,-68.25,p_solar_Chile_CL297,Chile,Atacama/Andes
-23.25,-68.25,p_solar_Chile_CL298,Chile,Atacama/Andes
-23.75,-68.25,p_solar_Chile_CL299,Chile,Atacama/Andes
-24.25,-68.25,p_solar_Chile_CL300,Chile,Atacama/Andes
-23.25,-67.75,p_solar_Chile_CL301,Chile,Atacama/Andes
-23.75,-67.75,p_solar_Chile_CL302,Chile,Atacama/Andes
-23.25,-67.25,p_solar_Chile_CL304,Chile,Atacama/Andes
-19.75,-60.25,p_solar_Paraguay_PY29,Paraguay,Gran Chaco
-20.25,-60.25,p_solar_Paraguay_PY30,Paraguay,Gran Chaco
-20.75,-60.25,p_solar_Paraguay_PY31,Paraguay,Gran Chaco
-19.75,-59.75,p_solar_Paraguay_PY38,Paraguay,Gran Chaco
-20.25,-59.75,p_solar_Paraguay_PY39,Paraguay,Gran Chaco
-20.75,-59.75,p_solar_Paraguay_PY40,Paraguay,Gran Chaco
-21.25,-59.75,p_solar_Paraguay_PY41,Paraguay,Gran Chaco
-21.75,-59.75,p_solar_Paraguay_PY42,Paraguay,Gran Chaco
-22.25,-59.75,p_solar_Paraguay_PY43,Paraguay,Gran Chaco
-19.75,-59.25,p_solar_Paraguay_PY47,Paraguay,Gran Chaco
-20.25,-59.25,p_solar_Paraguay_PY48,Paraguay,Gran Chaco
-20.75,-59.25,p_solar_Paraguay_PY49,Paraguay,Gran Chaco
-21.25,-59.25,p_solar_Paraguay_PY50,Paraguay,Gran Chaco
-21.75,-59.25,p_solar_Paraguay_PY51,Paraguay,Gran Chaco
-22.25,-59.25,p_solar_Paraguay_PY52,Paraguay,Gran Chaco
-22.75,-59.25,p_solar_Paraguay_PY53,Paraguay,Gran Chaco
-23.25,-59.25,p_solar_Paraguay_PY54,Paraguay,Gran Chaco
-19.75,-58.75,p_solar_Paraguay_PY57,Paraguay,Gran Chaco
-20.25,-58.75,p_solar_Paraguay_PY58,Paraguay,Gran Chaco
-20.75,-58.75,p_solar_Paraguay_PY59,Paraguay,Gran Chaco
-21.25,-58.75,p_solar_Paraguay_PY60,Paraguay,Gran Chaco
-21.75,-58.75,p_solar_Paraguay_PY61,Paraguay,Gran Chaco
-22.25,-58.75,p_solar_Paraguay_PY62,Paraguay,Gran Chaco
-22.75,-58.75,p_solar_Paraguay_PY63,Paraguay,Gran Chaco
-23.25,-58.75,p_solar_Paraguay_PY64,Paraguay,Gran Chaco
-23.75,-58.75,p_solar_Paraguay_PY65,Paraguay,Gran Chaco
-20.25,-58.25,p_solar_Paraguay_PY68,Paraguay,Gran Chaco
-20.75,-58.25,p_solar_Paraguay_PY69,Paraguay,Gran Chaco
-21.25,-58.25,p_solar_Paraguay_PY70,Paraguay,Gran Chaco
-21.75,-58.25,p_solar_Paraguay_PY71,Paraguay,Gran Chaco
-22.25,-58.25,p_solar_Paraguay_PY72,Paraguay,Gran Chaco
-22.75,-58.25,p_solar_Paraguay_PY73,Paraguay,Gran Chaco
-23.25,-58.25,p_solar_Paraguay_PY74,Paraguay,Gran Chaco
-23.75,-58.25,p_solar_Paraguay_PY75,Paraguay,Gran Chaco
