type,period,load_zone,trade,Scenario,multiplier,trade_1
import,2030,Chile,0.00015,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.00015
import,2030,Paraguay,0.0,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.0
import,2030,Uruguay,0.06678,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.06678
import,2035,Argentina,0.00541,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.00541
import,2035,Brazil,0.02134,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.02134
import,2035,Chile,0.00018,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.00018
import,2035,Paraguay,0.0,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.0
import,2035,Uruguay,0.05061,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.05061
import,2040,Argentina,0.0129,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.0129
import,2040,Brazil,0.03738,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.03738
import,2040,Chile,0.0002,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.0002
import,2040,Paraguay,1e-05,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,1e-05
import,2040,Uruguay,0.02126,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.02126
import,2045,Argentina,0.01863,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.01863
import,2045,Brazil,0.03925,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.03925
import,2045,Chile,0.00022,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.00022
import,2045,Paraguay,3e-05,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,3e-05
import,2045,Uruguay,0.0283,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.0283
import,2050,Argentina,0.02413,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.02413
import,2050,Brazil,0.04876,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.04876
import,2050,Chile,0.00024,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.00024
import,2050,Paraguay,2e-05,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,2e-05
import,2050,Uruguay,0.02515,prm15_fix_wcost_re16_c2p1_co2_cut90p_tnt1,1,0.02515
export,2020,Argentina,0.04659,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.04659
export,2020,Brazil,0.0078,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.0078
export,2020,Chile,4e-05,prm15_fix_wcost_re16_c2p1_tnt1,-1,-4e-05
export,2020,Paraguay,0.00027,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.00027
export,2020,Uruguay,0.02357,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.02357
export,2025,Argentina,0.04865,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.04865
export,2025,Brazil,0.03957,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.03957
export,2025,Chile,3e-05,prm15_fix_wcost_re16_c2p1_tnt1,-1,-3e-05
export,2025,Paraguay,0.00027,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.00027
export,2025,Uruguay,0.00361,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.00361
export,2030,Argentina,0.06048,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.06048
export,2030,Brazil,0.07275,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.07275
export,2030,Chile,6e-05,prm15_fix_wcost_re16_c2p1_tnt1,-1,-6e-05
export,2030,Paraguay,0.00028,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.00028
export,2030,Uruguay,0.00502,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.00502
export,2035,Argentina,0.0615,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.0615
export,2035,Brazil,0.04563,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.04563
export,2035,Chile,8e-05,prm15_fix_wcost_re16_c2p1_tnt1,-1,-8e-05
export,2035,Paraguay,0.00028,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.00028
export,2035,Uruguay,0.01028,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.01028
export,2040,Argentina,0.05937,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.05937
export,2040,Brazil,0.04998,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.04998
export,2040,Chile,6e-05,prm15_fix_wcost_re16_c2p1_tnt1,-1,-6e-05
export,2040,Paraguay,0.00028,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.00028
export,2040,Uruguay,0.01252,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.01252
export,2045,Argentina,0.06317,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.06317
export,2045,Brazil,0.03572,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.03572
export,2045,Chile,4e-05,prm15_fix_wcost_re16_c2p1_tnt1,-1,-4e-05
export,2045,Paraguay,0.00019,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.00019
export,2045,Uruguay,0.01741,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.01741
export,2050,Argentina,0.0654,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.0654
export,2050,Brazil,0.06205,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.06205
export,2050,Chile,3e-05,prm15_fix_wcost_re16_c2p1_tnt1,-1,-3e-05
export,2050,Paraguay,0.00021,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.00021
export,2050,Uruguay,0.01674,prm15_fix_wcost_re16_c2p1_tnt1,-1,-0.01674
import,2020,Argentina,0.01871,prm15_fix_wcost_re16_c2p1_tnt1,1,0.01871
import,2020,Brazil,0.05032,prm15_fix_wcost_re16_c2p1_tnt1,1,0.05032
import,2020,Chile,0.00019,prm15_fix_wcost_re16_c2p1_tnt1,1,0.00019
import,2020,Paraguay,0.0,prm15_fix_wcost_re16_c2p1_tnt1,1,0.0
import,2020,Uruguay,0.00904,prm15_fix_wcost_re16_c2p1_tnt1,1,0.00904
import,2025,Argentina,0.02107,prm15_fix_wcost_re16_c2p1_tnt1,1,0.02107
import,2025,Brazil,0.0361,prm15_fix_wcost_re16_c2p1_tnt1,1,0.0361
import,2025,Chile,0.00018,prm15_fix_wcost_re16_c2p1_tnt1,1,0.00018
import,2025,Paraguay,0.0,prm15_fix_wcost_re16_c2p1_tnt1,1,0.0
import,2025,Uruguay,0.03478,prm15_fix_wcost_re16_c2p1_tnt1,1,0.03478
import,2030,Argentina,0.0082,prm15_fix_wcost_re16_c2p1_tnt1,1,0.0082
import,2030,Brazil,0.02051,prm15_fix_wcost_re16_c2p1_tnt1,1,0.02051
import,2030,Chile,0.00015,prm15_fix_wcost_re16_c2p1_tnt1,1,0.00015
import,2030,Paraguay,0.0,prm15_fix_wcost_re16_c2p1_tnt1,1,0.0
import,2030,Uruguay,0.10973,prm15_fix_wcost_re16_c2p1_tnt1,1,0.10973
import,2035,Argentina,0.00336,prm15_fix_wcost_re16_c2p1_tnt1,1,0.00336
import,2035,Brazil,0.03068,prm15_fix_wcost_re16_c2p1_tnt1,1,0.03068
import,2035,Chile,0.00012,prm15_fix_wcost_re16_c2p1_tnt1,1,0.00012
import,2035,Paraguay,0.0,prm15_fix_wcost_re16_c2p1_tnt1,1,0.0
import,2035,Uruguay,0.08362,prm15_fix_wcost_re16_c2p1_tnt1,1,0.08362
import,2040,Argentina,0.00992,prm15_fix_wcost_re16_c2p1_tnt1,1,0.00992
import,2040,Brazil,0.03128,prm15_fix_wcost_re16_c2p1_tnt1,1,0.03128
import,2040,Chile,0.00014,prm15_fix_wcost_re16_c2p1_tnt1,1,0.00014
import,2040,Paraguay,0.0,prm15_fix_wcost_re16_c2p1_tnt1,1,0.0
import,2040,Uruguay,0.08087,prm15_fix_wcost_re16_c2p1_tnt1,1,0.08087
import,2045,Argentina,0.00536,prm15_fix_wcost_re16_c2p1_tnt1,1,0.00536
import,2045,Brazil,0.04546,prm15_fix_wcost_re16_c2p1_tnt1,1,0.04546
import,2045,Chile,6e-05,prm15_fix_wcost_re16_c2p1_tnt1,1,6e-05
import,2045,Paraguay,8e-05,prm15_fix_wcost_re16_c2p1_tnt1,1,8e-05
import,2045,Uruguay,0.06556,prm15_fix_wcost_re16_c2p1_tnt1,1,0.06556
import,2050,Argentina,0.00481,prm15_fix_wcost_re16_c2p1_tnt1,1,0.00481
import,2050,Brazil,0.04056,prm15_fix_wcost_re16_c2p1_tnt1,1,0.04056
import,2050,Chile,0.00018,prm15_fix_wcost_re16_c2p1_tnt1,1,0.00018
import,2050,Paraguay,5e-05,prm15_fix_wcost_re16_c2p1_tnt1,1,5e-05
import,2050,Uruguay,0.09884,prm15_fix_wcost_re16_c2p1_tnt1,1,0.09884
export,2020,Argentina,0.01214,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.01214
export,2020,Brazil,0.0278,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.0278
export,2020,Chile,0.0,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2020,Paraguay,0.00028,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.00028
export,2020,Uruguay,0.04676,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.04676
export,2025,Argentina,0.01311,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.01311
export,2025,Brazil,0.05847,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.05847
export,2025,Chile,0.0,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2025,Paraguay,0.00027,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.00027
export,2025,Uruguay,0.01712,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.01712
export,2030,Argentina,0.0368,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.0368
export,2030,Brazil,0.05453,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.05453
export,2030,Chile,0.0,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2030,Paraguay,0.00026,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.00026
export,2030,Uruguay,0.0007,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.0007
export,2035,Argentina,0.05935,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.05935
export,2035,Brazil,0.05667,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.05667
export,2035,Chile,0.0,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2035,Paraguay,0.00025,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.00025
export,2040,Argentina,0.04738,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.04738
export,2040,Brazil,0.03495,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.03495
export,2040,Paraguay,0.00025,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.00025
export,2040,Uruguay,0.00028,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.00028
export,2045,Argentina,0.04389,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.04389
export,2045,Brazil,0.02426,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.02426
export,2045,Paraguay,0.00023,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.00023
export,2045,Uruguay,0.00886,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.00886
export,2050,Argentina,0.0529,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.0529
export,2050,Brazil,0.04337,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.04337
export,2050,Chile,0.0,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2050,Paraguay,8e-05,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,-1,-8e-05
import,2020,Argentina,0.04354,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.04354
import,2020,Brazil,0.03446,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.03446
import,2020,Chile,0.00021,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.00021
import,2020,Paraguay,0.0,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.0
import,2020,Uruguay,0.00877,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.00877
import,2025,Argentina,0.0391,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.0391
import,2025,Brazil,0.02243,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.02243
import,2025,Chile,0.00013,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.00013
import,2025,Paraguay,0.0,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.0
import,2025,Uruguay,0.02731,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.02731
import,2030,Argentina,0.013,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.013
import,2030,Brazil,0.0237,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.0237
import,2030,Chile,0.00017,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.00017
import,2030,Paraguay,0.0,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.0
import,2030,Uruguay,0.05543,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.05543
import,2035,Argentina,0.00643,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.00643
import,2035,Brazil,0.01521,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.01521
import,2035,Chile,0.00023,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.00023
import,2035,Paraguay,1e-05,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,1e-05
import,2035,Uruguay,0.09439,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.09439
import,2040,Argentina,0.01306,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.01306
import,2040,Brazil,0.03183,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.03183
import,2040,Chile,0.0002,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.0002
import,2040,Paraguay,0.0,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.0
import,2040,Uruguay,0.03777,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.03777
import,2045,Argentina,0.00583,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.00583
import,2045,Brazil,0.03334,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.03334
import,2045,Chile,0.00022,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.00022
import,2045,Paraguay,1e-05,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,1e-05
import,2045,Uruguay,0.03784,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.03784
import,2050,Argentina,0.00646,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.00646
import,2050,Brazil,0.03764,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.03764
import,2050,Chile,0.00024,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.00024
import,2050,Paraguay,3e-05,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,3e-05
import,2050,Uruguay,0.05197,prm15_fix_wcost_re17_c2p1_co2_cut90p_tnt1,1,0.05197
export,2020,Argentina,0.04663,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.04663
export,2020,Brazil,0.00836,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.00836
export,2020,Chile,4e-05,prm15_fix_wcost_re17_c2p1_tnt1,-1,-4e-05
export,2020,Paraguay,0.00027,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.00027
export,2020,Uruguay,0.02362,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.02362
export,2025,Argentina,0.05355,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.05355
export,2025,Brazil,0.03263,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.03263
export,2025,Chile,3e-05,prm15_fix_wcost_re17_c2p1_tnt1,-1,-3e-05
export,2025,Paraguay,0.00027,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.00027
export,2025,Uruguay,0.00231,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.00231
export,2030,Argentina,0.06042,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.06042
export,2030,Brazil,0.07242,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.07242
export,2030,Chile,5e-05,prm15_fix_wcost_re17_c2p1_tnt1,-1,-5e-05
export,2030,Paraguay,0.00028,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.00028
export,2030,Uruguay,0.00508,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.00508
export,2035,Argentina,0.06396,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.06396
export,2035,Brazil,0.05863,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.05863
export,2035,Chile,6e-05,prm15_fix_wcost_re17_c2p1_tnt1,-1,-6e-05
export,2035,Paraguay,0.00028,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.00028
export,2035,Uruguay,0.00556,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.00556
export,2040,Argentina,0.06185,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.06185
export,2040,Brazil,0.04942,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.04942
export,2040,Chile,8e-05,prm15_fix_wcost_re17_c2p1_tnt1,-1,-8e-05
export,2040,Paraguay,0.00028,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.00028
export,2040,Uruguay,0.0103,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.0103
export,2045,Argentina,0.07139,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.07139
export,2045,Brazil,0.06355,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.06355
export,2045,Chile,3e-05,prm15_fix_wcost_re17_c2p1_tnt1,-1,-3e-05
export,2045,Paraguay,0.00015,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.00015
export,2045,Uruguay,0.00837,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.00837
export,2050,Argentina,0.06801,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.06801
export,2050,Brazil,0.06705,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.06705
export,2050,Chile,3e-05,prm15_fix_wcost_re17_c2p1_tnt1,-1,-3e-05
export,2050,Paraguay,0.00019,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.00019
export,2050,Uruguay,0.01422,prm15_fix_wcost_re17_c2p1_tnt1,-1,-0.01422
import,2020,Argentina,0.01874,prm15_fix_wcost_re17_c2p1_tnt1,1,0.01874
import,2020,Brazil,0.05041,prm15_fix_wcost_re17_c2p1_tnt1,1,0.05041
import,2020,Chile,0.00019,prm15_fix_wcost_re17_c2p1_tnt1,1,0.00019
import,2020,Paraguay,0.0,prm15_fix_wcost_re17_c2p1_tnt1,1,0.0
import,2020,Uruguay,0.00957,prm15_fix_wcost_re17_c2p1_tnt1,1,0.00957
import,2025,Argentina,0.01587,prm15_fix_wcost_re17_c2p1_tnt1,1,0.01587
import,2025,Brazil,0.03916,prm15_fix_wcost_re17_c2p1_tnt1,1,0.03916
import,2025,Chile,0.00018,prm15_fix_wcost_re17_c2p1_tnt1,1,0.00018
import,2025,Paraguay,0.0,prm15_fix_wcost_re17_c2p1_tnt1,1,0.0
import,2025,Uruguay,0.03359,prm15_fix_wcost_re17_c2p1_tnt1,1,0.03359
import,2030,Argentina,0.00884,prm15_fix_wcost_re17_c2p1_tnt1,1,0.00884
import,2030,Brazil,0.02372,prm15_fix_wcost_re17_c2p1_tnt1,1,0.02372
import,2030,Chile,0.00015,prm15_fix_wcost_re17_c2p1_tnt1,1,0.00015
import,2030,Paraguay,0.0,prm15_fix_wcost_re17_c2p1_tnt1,1,0.0
import,2030,Uruguay,0.10555,prm15_fix_wcost_re17_c2p1_tnt1,1,0.10555
import,2035,Argentina,0.00323,prm15_fix_wcost_re17_c2p1_tnt1,1,0.00323
import,2035,Brazil,0.02389,prm15_fix_wcost_re17_c2p1_tnt1,1,0.02389
import,2035,Chile,0.00014,prm15_fix_wcost_re17_c2p1_tnt1,1,0.00014
import,2035,Paraguay,0.0,prm15_fix_wcost_re17_c2p1_tnt1,1,0.0
import,2035,Uruguay,0.10123,prm15_fix_wcost_re17_c2p1_tnt1,1,0.10123
import,2040,Argentina,0.00931,prm15_fix_wcost_re17_c2p1_tnt1,1,0.00931
import,2040,Brazil,0.02939,prm15_fix_wcost_re17_c2p1_tnt1,1,0.02939
import,2040,Chile,0.00012,prm15_fix_wcost_re17_c2p1_tnt1,1,0.00012
import,2040,Paraguay,0.0,prm15_fix_wcost_re17_c2p1_tnt1,1,0.0
import,2040,Uruguay,0.08311,prm15_fix_wcost_re17_c2p1_tnt1,1,0.08311
import,2045,Argentina,0.00254,prm15_fix_wcost_re17_c2p1_tnt1,1,0.00254
import,2045,Brazil,0.02947,prm15_fix_wcost_re17_c2p1_tnt1,1,0.02947
import,2045,Chile,6e-05,prm15_fix_wcost_re17_c2p1_tnt1,1,6e-05
import,2045,Paraguay,0.00012,prm15_fix_wcost_re17_c2p1_tnt1,1,0.00012
import,2045,Uruguay,0.11131,prm15_fix_wcost_re17_c2p1_tnt1,1,0.11131
import,2050,Argentina,0.0042,prm15_fix_wcost_re17_c2p1_tnt1,1,0.0042
import,2050,Brazil,0.03793,prm15_fix_wcost_re17_c2p1_tnt1,1,0.03793
import,2050,Chile,0.00018,prm15_fix_wcost_re17_c2p1_tnt1,1,0.00018
import,2050,Paraguay,7e-05,prm15_fix_wcost_re17_c2p1_tnt1,1,7e-05
import,2050,Uruguay,0.10711,prm15_fix_wcost_re17_c2p1_tnt1,1,0.10711
export,2020,Argentina,0.01271,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.01271
export,2020,Brazil,0.02386,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.02386
export,2020,Chile,0.0,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2020,Paraguay,0.00027,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.00027
export,2020,Uruguay,0.0506,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.0506
export,2025,Argentina,0.014,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.014
export,2025,Brazil,0.05149,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.05149
export,2025,Chile,1e-05,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-1e-05
export,2025,Paraguay,0.00027,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.00027
export,2025,Uruguay,0.02108,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.02108
export,2030,Argentina,0.03972,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.03972
export,2030,Brazil,0.05289,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.05289
export,2030,Chile,0.0,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2030,Paraguay,0.00028,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.00028
export,2030,Uruguay,0.00279,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.00279
export,2035,Argentina,0.05946,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.05946
export,2035,Brazil,0.05236,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.05236
export,2035,Chile,2e-05,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-2e-05
export,2035,Paraguay,0.00027,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.00027
export,2035,Uruguay,0.00266,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.00266
export,2040,Argentina,0.04527,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.04527
export,2040,Brazil,0.03173,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.03173
export,2040,Chile,1e-05,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-1e-05
export,2040,Paraguay,0.00027,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.00027
export,2040,Uruguay,0.00775,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.00775
export,2045,Argentina,0.04219,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.04219
export,2045,Brazil,0.01908,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.01908
export,2045,Chile,5e-05,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-5e-05
export,2045,Paraguay,0.00023,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.00023
export,2045,Uruguay,0.02092,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.02092
export,2050,Argentina,0.04368,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.04368
export,2050,Brazil,0.02069,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.02069
export,2050,Chile,3e-05,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-3e-05
export,2050,Paraguay,0.00015,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.00015
export,2050,Uruguay,0.02803,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,-1,-0.02803
import,2020,Argentina,0.04368,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1,0.04368
import,2020,Brazil,0.03578,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1,0.03578
import,2020,Chile,0.00021,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1,0.00021
import,2020,Paraguay,0.0,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1,0.0
import,2020,Uruguay,0.00776,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1,0.00776
import,2025,Argentina,0.03675,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1,0.03675
import,2025,Brazil,0.02435,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1,0.02435
import,2025,Chile,0.00012,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1,0.00012
import,2025,Paraguay,0.0,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1,0.0
import,2025,Uruguay,0.02562,prm15_fix_wcost_re18_c2p1_co2_cut90p_tnt1,1,0.02562
