index,period,load_zone,Battery,Biomass,Biomass_new,Coal,Coal_new,Diesel,Diesel_new,Gas,Gas_new,Geothermal,Geothermal_new,Hydro,Hydro_new,Nuclear,Nuclear_new,Solar,Solar_new,Wind,Wind_new,sc_name
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,30.149485652056196,,,11.236,9.232,1.755,0.0,0.0,23.1655,0.0,70.17125514200248,prm15_wcost_re7_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,0.2838504699180912,4.896,0.0,4.297,0.0,15.9643,34.320776492222244,,,104.603,68.005,1.99,0.0,0.0,134.7393,0.0,190.527,prm15_wcost_re7_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,26.29389536864707,0.04,0.2,6.949,4.4,,,0.0,30.575741608958488,0.0,11.509687408479008,prm15_wcost_re7_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.153550106169125,0.022,0.0,,0.0,0.025,0.0,,1.0134880830328648,,,8.81,,,,,8.474602747232897,,3.382244762046632,prm15_wcost_re7_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.5431345742161228,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.601804186456867,0.0,7.492366717376604,prm15_wcost_re7_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,1.171,1.755,0.0,0.439,13.911701191764019,1.609,3.2908108351930943,prm15_wcost_re8_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,11.095111444451755,,,104.603,12.331,1.99,0.0,2.074,80.80084025558892,1.487,2.346,prm15_wcost_re8_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.4251522011490394,0.04,0.0,6.949,0.575,,,3.258,6.46831320519104,2.507,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,1.358240451832208,1.514,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,10.883417744991068,,,11.31,8.295,1.755,0.0,0.439,15.598301191764019,1.609,24.297894489236523,prm15_wcost_re8_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,13.69189675677465,,,104.603,52.572,1.99,0.0,2.074,124.1803,1.487,42.495,prm15_wcost_re8_c2p1_co2_cut90p_t1
22,2040,Chile,0.40764946571877897,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,8.249096038422687,0.04,0.2,6.949,4.4,,,3.258,13.489428726397408,2.507,1.347064020080828,prm15_wcost_re8_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.11908694348339427,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.256,2.75676554022474,1.514,1.8942658955576162,prm15_wcost_re8_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,36.9059140759694,,,11.236,9.232,1.755,0.0,0.0,29.62681946830824,0.0,69.033,prm15_wcost_re8_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,6.773430344567575,4.896,0.0,4.297,0.0,15.9643,13.69189675677465,,,104.603,68.005,1.99,9.95,0.0,134.7393,0.0,161.25644006544752,prm15_wcost_re8_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,1.398831648807758,4.6,0.0,1.4040000000000001,0.0,6.916,25.54927044797998,0.04,0.2,6.949,4.4,,,0.0,30.473689953672935,0.0,12.02509249075339,prm15_wcost_re8_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.570296318056846,0.022,0.0,,0.0,0.025,0.0,,0.9905599727232712,,,8.81,,,,,8.788065045801103,,3.590676922561538,prm15_wcost_re8_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.5776437455975891,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.9090785665115084,0.0,7.9800440374199955,prm15_wcost_re8_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,1.171,1.755,0.0,0.439,13.879611969480937,1.609,3.6012629328534054,prm15_wcost_re9_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,11.533847145687089,,,104.603,11.585,1.99,0.0,2.074,84.68285811501622,1.487,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.986859987706168,0.04,0.0,6.949,0.575,,,3.258,6.311629659265817,2.507,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,1.4257940716765563,1.514,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,4.01377326466084,,,11.31,8.295,1.755,0.0,0.439,15.917039484640808,1.609,24.119558361439825,prm15_wcost_re9_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,20.514321745117115,,,104.603,52.572,1.99,0.0,2.074,126.05120000000001,1.487,42.30516692485447,prm15_wcost_re9_c2p1_co2_cut90p_t1
22,2040,Chile,0.5399486336440591,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,8.269067306860578,0.04,0.2,6.949,4.4,,,3.258,13.804072129202028,2.507,1.143,prm15_wcost_re9_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.07296274830878843,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.256,2.7460057129343305,1.514,1.9950851249740713,prm15_wcost_re9_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,32.272432443577344,,,11.236,9.232,1.755,0.0,0.0,30.28700287322105,0.0,69.55855394155455,prm15_wcost_re9_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,2.4119766959555844,4.896,0.0,4.297,0.0,15.9643,20.626773449981474,,,104.603,68.005,1.99,9.95,0.0,134.73930000000001,0.0,176.35995563530255,prm15_wcost_re9_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,1.4224475000193404,4.6,0.0,1.4040000000000001,0.0,6.916,25.659067306860575,0.04,0.2,6.949,4.4,,,0.0,30.298115608544148,0.0,12.875200395445365,prm15_wcost_re9_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.567946030104053,0.022,0.0,,0.0,0.025,0.0,,0.9140773412231492,,,8.81,,,,,8.828283137729125,,3.542838521690292,prm15_wcost_re9_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.5362768101285045,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,4.123783337917368,0.0,7.923470883205544,prm15_wcost_re9_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,0.8,1.755,0.0,0.439,5.1366000000000005,1.609,6.137580242834641,prm15_wcost_re10_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,7.001841664932214,,,104.603,13.077,1.99,0.0,2.074,33.14073666925519,1.487,29.895,prm15_wcost_re10_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.343950804713392,0.04,0.0,6.949,0.575,,,3.258,4.759105396019395,2.507,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.6938038679898455,1.514,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,21.9822249202791,,,11.31,2.11,1.755,0.0,0.439,9.329772038373557,1.609,24.787435475189515,prm15_wcost_re10_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,12.388984138726427,,,104.603,52.128,1.99,0.0,2.074,87.2807,1.487,58.65986070883658,prm15_wcost_re10_c2p1_co2_cut90p_t1
22,2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,8.652931175432629,0.04,0.2,6.949,4.4,,,3.258,11.221465185553582,2.507,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.5615232751991676,,,1.538,,,,0.256,2.0519098390138257,1.514,1.9827957388749173,prm15_wcost_re10_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,40.27435986637868,,,11.236,3.047,1.755,0.0,0.0,18.5847,0.0,60.47903230379957,prm15_wcost_re10_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,37.14047937439528,,,104.603,66.382,1.99,0.0,0.0,133.8524,0.0,171.3620143177098,prm15_wcost_re10_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,25.505233849625018,0.04,0.2,6.949,4.4,,,0.0,27.5855,0.0,12.92815906444478,prm15_wcost_re10_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.043043604462186,0.022,0.0,,0.0,0.025,0.125,,0.7459001540856652,,,8.81,,,,,7.8528,,3.3060138696280372,prm15_wcost_re10_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.26376797727953144,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.1184815852447274,0.0,6.754501834606377,prm15_wcost_re10_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,0.8,1.755,0.0,0.439,0.0,1.609,10.83151347941202,prm15_wcost_re11_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,6.6309753585093905,,,104.603,11.585,1.99,0.0,2.074,0.7397999999999999,1.487,51.36952820006267,prm15_wcost_re11_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.675132119001409,0.04,0.0,6.949,0.575,,,3.258,2.4637064404569244,2.507,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.23789582834809092,prm15_wcost_re11_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,4.663208174576111,,,11.31,5.175,1.755,0.0,0.439,0.9121,1.609,30.328972020984775,prm15_wcost_re11_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,13.901867536029132,,,104.603,52.632,1.99,0.0,2.074,19.173745328582545,1.487,99.951,prm15_wcost_re11_c2p1_co2_cut90p_t1
22,2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,9.469090624329363,0.04,0.2,6.949,4.4,,,3.258,8.472467396573347,2.507,4.074951314572323,prm15_wcost_re11_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.256,1.369388647203668,1.514,2.695145984965995,prm15_wcost_re11_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,31.98325224322702,,,11.236,6.112,1.755,0.0,0.0,9.6606,0.0,68.45922096668279,prm15_wcost_re11_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,36.74886418489898,,,104.603,67.19,1.99,0.0,0.0,130.35788481820043,0.0,194.649,prm15_wcost_re11_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,24.375375815250525,0.04,0.2,6.949,4.4,,,0.0,18.261985324275887,0.0,22.716,prm15_wcost_re11_c2p1_co2_cut90p_t1
33,2050,Paraguay,4.865179183078656,0.022,0.0,,0.0,0.025,0.125,,1.17446083025356,,,8.81,,,,,6.6408000000000005,,4.282587154236233,prm15_wcost_re11_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.6340805481714303,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,3.5654382887632576,0.0,7.271489440037978,prm15_wcost_re11_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,0.8,1.755,0.0,0.439,0.0,1.609,13.722,prm15_wcost_re12_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,11.645753875536025,,,104.603,13.624,1.99,0.0,2.074,29.1376285535795,1.487,33.153,prm15_wcost_re12_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.992340881239393,0.04,0.0,6.949,0.575,,,3.258,4.257267764999803,2.507,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.7591098290357174,1.514,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,4.916590759981434,,,11.31,8.295,1.755,0.0,0.439,2.5016,1.609,30.340294703506416,prm15_wcost_re12_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,19.13698351476792,,,104.603,55.11,1.99,0.0,2.074,86.34209999999999,1.487,75.38294529459209,prm15_wcost_re12_c2p1_co2_cut90p_t1
22,2040,Chile,0.07220741859090689,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,6.842506552958532,0.04,0.2,6.949,4.4,,,3.258,9.138940493501257,2.507,4.644,prm15_wcost_re12_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re12_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,1.9540143445564129,1.514,2.6658540315106585,prm15_wcost_re12_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,34.66588504038165,,,11.236,9.232,1.755,0.0,0.0,17.624,0.0,75.35581825359837,prm15_wcost_re12_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,3.2260593062231115,4.896,0.0,4.297,0.0,15.9643,19.13698351476792,,,104.603,68.005,1.99,5.63087919079114,0.0,134.7393,0.0,192.963,prm15_wcost_re12_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,1.394687968057932,4.6,0.0,1.4040000000000001,0.0,6.916,24.232506552958533,0.04,0.2,6.949,4.4,,,0.0,27.031553841346263,0.0,19.296,prm15_wcost_re12_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.493774424258546,0.022,0.0,,0.0,0.025,0.125,,1.0815757275968554,,,8.81,,,,,8.312700000000001,,4.091712972131846,prm15_wcost_re12_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.6820369551138992,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,4.098635287214651,0.0,8.086359333072402,prm15_wcost_re12_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re13_c2p1_co2_cut90p_t1
1,2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,,,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re13_c2p1_co2_cut90p_t1
2,2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,,,3.258,0.0,2.507,0.0,prm15_wcost_re13_c2p1_co2_cut90p_t1
3,2020,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re13_c2p1_co2_cut90p_t1
4,2020,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,0.0,1.514,0.0,prm15_wcost_re13_c2p1_co2_cut90p_t1
10,2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,,,11.31,1.171,1.755,0.0,0.439,1.8788,1.609,15.533553341890165,prm15_wcost_re13_c2p1_co2_cut90p_t1
11,2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,14.526106338399384,,,104.603,13.678,1.99,0.0,2.074,64.35069611164042,1.487,13.368,prm15_wcost_re13_c2p1_co2_cut90p_t1
12,2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,3.765128158620692,0.04,0.2,6.949,0.575,,,3.258,4.7444,2.507,0.0,prm15_wcost_re13_c2p1_co2_cut90p_t1
13,2030,Paraguay,0.5082599999999998,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re13_c2p1_co2_cut90p_t1
14,2030,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,1.0249520285756604,1.514,0.0,prm15_wcost_re13_c2p1_co2_cut90p_t1
20,2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,3.907354093669791,,,11.31,8.295,1.755,0.0,0.439,7.4421558862183135,1.609,31.230351367706987,prm15_wcost_re13_c2p1_co2_cut90p_t1
21,2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,17.122097589458214,,,104.603,59.893,1.99,0.0,2.074,119.44160000000001,1.487,60.762320662932915,prm15_wcost_re13_c2p1_co2_cut90p_t1
22,2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,6.631601324829165,0.04,0.2,6.949,4.4,,,3.258,10.226397029382941,2.507,6.4131270305978605,prm15_wcost_re13_c2p1_co2_cut90p_t1
23,2040,Paraguay,0.0,0.022,0.0,,0.0,0.025,0.0,,0.0,,,8.81,,,,,0.0,,0.0,prm15_wcost_re13_c2p1_co2_cut90p_t1
24,2040,Uruguay,0.0,0.425,0.0,,0.0,0.084,0.0,1.106,0.0,,,1.538,,,,0.256,2.3569930487529978,1.514,2.8211768751045954,prm15_wcost_re13_c2p1_co2_cut90p_t1
30,2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,37.47677174839758,,,11.236,11.359,1.755,0.0,0.0,20.1799,0.0,77.45266279824604,prm15_wcost_re13_c2p1_co2_cut90p_t1
31,2050,Brazil,0.0,11.802200000000001,14.321121670311742,4.896,0.0,4.297,0.0,15.9643,17.122097589458214,,,104.603,68.005,1.99,9.95,0.0,134.7393,0.0,173.7400741873388,prm15_wcost_re13_c2p1_co2_cut90p_t1
32,2050,Chile,10.0,0.472,2.36,4.6,0.0,1.4040000000000001,0.0,6.916,6.631601324829165,0.04,0.2,6.949,4.4,,,0.0,27.89465026752098,0.0,18.547477370305575,prm15_wcost_re13_c2p1_co2_cut90p_t1
33,2050,Paraguay,5.892225560628209,0.022,0.11,,0.0,0.025,0.0,,1.0932629363943636,,,8.81,,,,,9.523200000000001,,3.883575666491688,prm15_wcost_re13_c2p1_co2_cut90p_t1
34,2050,Uruguay,0.6989722824563323,0.425,0.0,,0.0,0.084,0.0,1.106,5.53,,,1.538,,,,0.0,4.297693048752998,0.0,9.259785077812044,prm15_wcost_re13_c2p1_co2_cut90p_t1
0,2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,,,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re14_c2p1_co2_cut90p_t1
