period,load_zone,variable_om_cost_total,fuel_cost_total,startup_cost_total,capacity_cost,transmission_capacity_cost,mwh,MtCO2,capacity_cost_existing,tCO2_per_mwh,total_costs,costs_per_mwh,var_om_cost_per_mwh,fuel_cost_per_mwh,startup_cost_per_mwh,capacity_cost_per_mwh,tx_capacity_cost_per_mwh,capacity_cost_existing_per_mwh,scs,scs_id
2025,Brazil,3624686514.1471915,4478934275.229262,0.0,8877410641.533009,0.0,750779774.25,45.35231066211864,23126130036.50757,0.06040694251176898,16981031430.909462,22.617859475333972,4.827895793767372,5.965709824433596,0.0,11.824253857133003,0.0,30.8028143933548,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2025,Chile,356367966.63004726,875242704.0626615,950134.361089682,1308618422.1155307,,94186385.825,20.576094889668326,3622406248.3741913,0.21846145501218275,2541179227.169329,26.980324225317297,3.783646261702677,9.292666837104019,0.010087809960720317,13.89392331654988,,38.45997716808762,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2025,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,,28176675.1,0.0,1263512033.2065654,0.0,438178774.37154174,15.551117114295069,11.623093514323127,0.0,0.0,3.928023599971941,,44.84248154625474,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2025,Uruguay,40236494.47699915,69939639.19675002,73176.48382515598,154103578.15068492,,16125299.375,0.15863633102863464,651561439.1714932,0.009837729355560237,264352888.30825925,16.393673206346858,2.495240152835869,4.3372614405647285,0.004537992264416858,9.556633620681843,,40.40616077997579,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2030,Argentina,825376889.5617765,776793114.1274741,1617896.4516595583,3827419064.8293066,0.0,191675397.175,18.79791336256035,5260900830.638304,0.09807160250930806,5431206964.970217,28.33544129824609,4.306118060672157,4.0526490388240095,0.008440814395091175,19.96823338435483,0.0,27.446928026110157,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2030,Brazil,3638311353.0815554,4506319153.307796,0.0,14287226570.265495,0.0,858175727.7,45.19674691909215,23126130036.50757,0.05266607462812321,22431857076.654846,26.139002016259013,4.2395878089358305,5.251044754417837,0.0,16.648369452905342,0.0,26.94801226607515,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2030,Chile,395956138.10906184,944086964.4931564,4470742.060207799,1754275707.736268,,106979753.05,22.352537722541737,3622406248.3741913,0.20894175846615248,3098789552.398694,28.96613110473706,3.701225015204518,8.82491254258094,0.04179054384354647,16.398203003108055,,33.86067124945743,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2030,Paraguay,327500129.6099999,0.0,0.0,110678644.76154175,,35756362.075,0.0,1263512033.2065654,0.0,438178774.3715416,12.254568108815125,9.159212811500758,0.0,0.0,3.095355297314366,,35.33670541081087,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2030,Uruguay,40661592.93408547,76513521.14905438,0.0,243623321.69799328,,19225896.9,0.2165559958066468,651561439.1714932,0.011263765583110291,360798435.7811331,18.766273306143297,2.114938675973316,3.9797114042078516,0.0,12.67162322596213,,33.88978119254833,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2035,Argentina,774984595.4818994,538004132.9767776,10485766.344334515,5804203370.304739,0.0,227100883.425,13.01219239059214,5008257183.020065,0.057296969498092744,7127677865.10775,31.385513599121083,3.4125124649188683,2.3690094237544135,0.04617228337553973,25.557819427072264,0.0,22.05300616839758,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2035,Brazil,3743960516.8280764,4114798088.322918,0.0,22406226209.827812,0.0,980934147.575,35.61257741995176,22903000262.091183,0.03630475858954528,30264984814.978806,30.853227905051405,3.8167297224626604,4.19477505038972,0.0,22.841723132199025,0.0,23.34815269578539,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2035,Chile,431673099.21588993,957037232.8568801,21389611.864961077,2578604761.278915,,121510838.55,22.662818092694447,3622406248.3741913,0.18650861407206087,3988704705.216646,32.82591703599634,3.5525481049022845,7.876147052207798,0.1760304851830938,21.221191393703165,,29.81138383703625,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2035,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,,45374992.75,0.0,1263512033.2065654,0.0,438178774.37154174,9.65683403600195,7.217634863644137,0.0,0.0,2.439199172357813,,27.845999671406346,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2035,Uruguay,37664450.89037527,46470106.44992169,25257.86561585716,462583371.77208394,,22922726.725,0.00020909676092114663,651561439.1714932,9.121810133220378e-06,546743186.9779967,23.85157723761141,1.643105174276568,2.0272503793905297,0.00110187003138289,20.180119813912928,,28.424255412026824,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2040,Argentina,815440969.9185516,497201287.5039009,1086526.464048921,8263140035.217686,0.0,269073705.875,12.053837318692752,4951447868.127769,0.04479752965639996,9576868819.104187,35.59199063305422,3.0305487013932537,1.8478256204449761,0.004038025419524545,30.709578285796468,0.0,18.401827306113656,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2040,Brazil,3852984574.3741236,3243102297.4650874,49796333.63522863,33681576257.346405,0.0,1121252719.125,26.23998344996576,22903000262.091183,0.02340238110677033,40827459462.82085,36.41236160807856,3.4363212758858723,2.892391913212866,0.04441133812731223,30.039237080852512,0.0,20.426260620321315,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2040,Chile,335204918.86235845,556934478.2767854,98212302.42076944,4955701304.451438,,138015707.75,12.626034231341134,3622406248.3741913,0.09148258873701377,5946053004.011352,43.0824367816304,2.428744701070871,4.035297774117203,0.7116023532529357,35.90679195318938,,26.246333170538637,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2040,Paraguay,327500129.60999995,0.0,0.0,3046485.205479452,,57581093.275,0.0,1263512033.2065654,0.0,330546614.8154794,5.740540792388757,5.687633057710469,0.0,0.0,0.05290773467828797,,21.94317546511651,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2040,Uruguay,35734583.33866856,38937000.668372765,0.0,799054228.1515392,,27330430.575,0.0,651561439.1714932,0.0,873725812.1585805,31.968973549864412,1.3075016597563636,1.4246757130855325,0.0,29.236796177022512,,23.840145415326784,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2045,Argentina,787021398.7366166,329140156.529051,14540190.286182612,13226201840.045464,0.0,318804005.775,7.9782233604646615,4808473616.102117,0.025025480282375733,14356903585.597313,45.03363610722596,2.4686684749252086,1.0324216464248128,0.045608555798525754,41.48693743007742,0.0,15.082851937236192,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2045,Brazil,3714634495.888121,2093885480.999626,13023903.969840758,48159217631.039345,0.0,1281643269.475,13.27190286989976,22432038883.763187,0.010355379836181977,53980761511.896935,42.11839815146776,2.8983373020869907,1.6337506160020214,0.010161879112567529,37.57614835426618,0.0,17.50256051588523,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2045,Chile,284702096.77685416,392496922.47214276,66563866.73882715,7434721181.718696,,156762419.25,8.683331776795622,3622406248.3741913,0.05539166732906632,8178484067.70652,52.17120344808993,1.8161374271905042,2.503769234679904,0.4246162253510077,47.42668056086852,,23.107618941484226,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2045,Paraguay,336087109.1473758,47452477.33664981,3204077.448259379,642791455.6980927,,73070680.0,0.6184549928399313,1263512033.2065654,0.00846379139813577,1029535119.6303778,14.089579016239862,4.599479697566463,0.6494051695789586,0.04384901643531138,8.796845132659127,,17.291641917203528,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2045,Uruguay,34163351.50183993,32818261.30379972,35064.07569610885,1655476301.9730527,,32585578.3,0.0,651561439.1714932,0.0,1722492978.8543885,52.86059259087596,1.0484193709043343,1.0071406743700393,0.0010760611756922187,50.803956484425896,,19.99539284443183,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2050,Argentina,727805043.4622072,137021812.84743983,5187956.375597672,19275088645.518402,0.0,377725433.6,3.3166404596936556,4017854941.1810117,0.008780559011035192,20145103458.203648,53.33266353341912,1.926809737236098,0.362755061372282,0.013734728758274622,51.02936400605247,0.0,10.636972212561679,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2050,Brazil,6044770004.562056,2366968827.9577203,0.0,63722214416.84172,0.0,1464977015.575,4.561065247939378,22036012277.233093,0.003113403964327161,72133953249.3615,49.238965855753776,4.126187605878238,1.6157037296784418,0.0,43.497074520197096,0.0,15.04188259812664,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2050,Chile,233744744.05267373,252682417.00444743,45755211.08955256,12346600446.554539,,178055542.975,1.955851481623943,2977171826.910461,0.010984502076964577,12878782818.701212,72.33014262582921,1.3127630858731132,1.4191213190140644,0.2569715624970847,69.34128665844496,,16.720466979949467,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2050,Paraguay,333372137.6487944,31278256.821807712,40106.25,2417403214.3160214,,92727099.15,0.35041381074302325,1263512033.2065654,0.003778979542713574,2782093715.0366235,30.00302759968981,3.595196449632431,0.3373151657770555,0.0004325191919907051,26.07008346508833,,13.626135668955254,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2050,Uruguay,33643422.50827072,30793537.819227308,0.0,2389520160.983978,,38851223.725,0.0,422865598.6532496,0.0,2453957121.3114758,63.16292991647526,0.8659552848684618,0.7926014901665058,0.0,61.50437314144029,,10.884228554714582,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1
2020,Argentina,940379139.6244662,1315519334.2368712,3315752.6488941046,718415728.7671232,0.0,136540472.225,31.93646798748467,5290859683.229098,0.23389744789264932,2977629955.277355,21.80767289548134,6.8871824177878205,9.634647608872156,0.024284027987175834,5.261558840834185,0.0,38.74938761388262,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2020,Brazil,3302340321.6055646,6684639242.144175,1.2250438885530455e-08,2606094344.3630137,0.0,656823855.825,47.78404170007551,23336641594.56261,0.07275016167014309,12593073908.112753,19.172680462854522,5.0277411399098435,10.177217503386764,1.8651026111320757e-17,3.9677218195579136,0.0,35.52952802734418,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2020,Chile,321828079.4832041,1346617995.422002,0.0,752655864.8630137,,82922909.175,21.82998288824493,3622406248.3741913,0.26325635587838664,2421101939.76822,29.197021231596462,3.8810514812501347,16.23939643241541,0.0,9.076573317930917,,43.68402271957786,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2020,Paraguay,327500129.60999984,0.0,0.0,3046485.205479452,,22203743.3,0.0,1263512033.2065654,0.0,330546614.8154793,14.886976954713724,14.749771026671878,0.0,0.0,0.13720592804184742,,56.9053612327866,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2020,Uruguay,40973288.87189652,83897635.82384454,1230115.5147633983,154103578.15068492,,13524698.625,0.28921742419572904,651561439.1714932,0.02138438956866065,280204618.36118937,20.717993511754823,3.029515851551666,6.2032905981921305,0.09095326623319848,11.394233795777827,,48.17567157963146,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2025,Argentina,955688277.09842,1274707356.1154635,20784.507362234515,1636805044.4253435,0.0,161775906.45,30.941564958360104,5270157715.967609,0.1912618858848626,3867221462.1465893,23.904804782174594,5.907482134206395,7.879463537479462,0.00012847714977049673,10.117730633338965,0.0,32.576901169127154,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2025,Brazil,3573024162.1236086,4137278055.043265,0.0,9057134764.937042,0.0,750779774.25,41.46083292683613,23126130036.50757,0.055223694549115826,16767436982.103916,22.333362667972693,4.759084201080033,5.51064133177568,0.0,12.063637135116979,0.0,30.8028143933548,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2025,Chile,373220894.8496066,1011888197.2040675,0.0,1081718663.1789424,,94186385.825,24.168942711816964,3622406248.3741913,0.25660760310649666,2466827755.2326164,26.19091637952885,3.96257794139227,10.743465611730489,0.0,11.484872826406091,,38.45997716808762,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2025,Paraguay,327500129.6099999,0.0,0.0,110678644.76154175,,28176675.1,0.0,1263512033.2065654,0.0,438178774.3715416,15.551117114295064,11.623093514323125,0.0,0.0,3.928023599971941,,44.84248154625474,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2025,Uruguay,40366755.555599995,71954045.36413798,217638.09911764276,154103578.15068492,,16125299.375,0.17638440298799996,651561439.1714932,0.010938364546673724,266642017.16954052,16.535632050523745,2.5033182092844086,4.462183534756109,0.013496685801384866,9.556633620681843,,40.40616077997579,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2030,Argentina,849718996.4580504,897153702.6187391,1721230.8405027993,3420268455.184343,0.0,191675397.175,21.733695940700976,5260900830.638304,0.11338803133329661,5168862385.101635,26.96674931307148,4.433114572770418,4.68058872365156,0.008979925780100574,17.844066090869404,0.0,27.446928026110157,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2030,Brazil,3587063515.7647734,4157599871.0135136,0.0,14358226170.51358,0.0,858175727.7,39.81401507187352,23126130036.50757,0.04639377902073648,22102889557.291866,25.7556684998886,4.1798706255401505,4.844695249254267,0.0,16.73110262509418,0.0,26.94801226607515,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2030,Chile,390665604.74013126,1036600073.6259304,10314787.45727165,1571239576.9705448,,106979753.05,24.78901727504051,3622406248.3741913,0.23171690500589084,3008820042.793878,28.125135429950202,3.6517714203129885,9.689684674645362,0.0964181273857563,14.687261207606095,,33.86067124945743,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2030,Paraguay,327500129.6099999,0.0,0.0,110678644.76154175,,35756362.075,0.0,1263512033.2065654,0.0,438178774.3715416,12.254568108815125,9.159212811500758,0.0,0.0,3.095355297314366,,35.33670541081087,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2030,Uruguay,40738434.89062727,77701833.9807504,0.0,235364829.33640158,,19225896.9,0.2270257123854663,651561439.1714932,0.011808328816403167,353805098.2077793,18.40252759327859,2.118935470346108,4.041519331186594,0.0,12.242072791745887,,33.88978119254833,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2035,Argentina,769827108.1609805,533533091.87950855,11497165.849953184,5438753698.014806,0.0,227100883.425,12.916795188600823,5008257183.020065,0.056876904192521956,6753611063.905248,29.738374250471047,3.38980234929476,2.3493219569782418,0.05062580856824416,23.948624135629803,0.0,22.05300616839758,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2035,Brazil,3759421646.104242,3988016027.9887605,0.0,21947138475.672604,0.0,980934147.575,34.7739634549971,22903000262.091183,0.035449844967639234,29694576149.765606,30.271732534925565,3.8324913608095237,4.065528800121464,0.0,22.37371237399458,0.0,23.34815269578539,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2035,Chile,439760011.11185205,993846510.7028768,14764424.70950696,2487931603.0772963,,121510838.55,23.586135070537715,3622406248.3741913,0.19410725291663883,3936302549.601532,32.39466204475084,3.6191011136088655,8.179077048290823,0.12150705966391309,20.474976823187237,,29.81138383703625,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2035,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,,45374992.75,0.0,1263512033.2065654,0.0,438178774.37154174,9.65683403600195,7.217634863644137,0.0,0.0,2.439199172357813,,27.845999671406346,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2035,Uruguay,37760313.75590048,47751552.95837757,0.0,446551470.95527464,,22922726.725,0.010903285863806992,651561439.1714932,0.0004756539653685982,532063337.6695527,23.211171343297192,1.6472871752520741,2.0831532623166833,0.0,19.480730905728432,,28.424255412026824,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2040,Argentina,816967783.4939859,497322282.1460469,10695381.909276007,8367444474.141685,0.0,269073705.875,12.04581190119932,4951447868.127769,0.044767703562960864,9692429921.690994,36.02146813332135,3.0362230335264115,1.8482752914440526,0.03974889287117716,31.097220915479706,0.0,18.401827306113656,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2040,Brazil,3791699017.100307,2986612671.0389724,0.0,32410077023.218407,0.0,1121252719.125,23.08537398338988,22903000262.091183,0.020588912374192657,39188388711.35769,34.9505406256133,3.381663163376105,2.663639177945233,0.0,28.905238284291958,0.0,20.426260620321315,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2040,Chile,373481936.1889713,682393657.079955,73306868.80551527,4508845225.347582,,138015707.75,15.788669115410565,3622406248.3741913,0.11439762453712857,5638027687.422024,40.85062330466529,2.7060828240325514,4.944318789539772,0.5311487366228086,32.66907295447015,,26.246333170538637,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2040,Paraguay,327500129.60999995,0.0,0.0,3046485.205479452,,57581093.275,0.0,1263512033.2065654,0.0,330546614.8154794,5.740540792388757,5.687633057710469,0.0,0.0,0.05290773467828797,,21.94317546511651,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2040,Uruguay,35808359.56749966,39224302.328724615,0.0,756744329.9260854,,27330430.575,0.0,651561439.1714932,0.0,831776991.8223096,30.434097609247402,1.3102010767534225,1.4351878658144637,0.0,27.688708666679517,,23.840145415326784,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2045,Argentina,778146598.3347266,349428539.8372258,21221481.181648213,11153906013.192888,0.0,318804005.775,8.473522047859166,4808473616.102117,0.02657909528853117,12302702632.54649,38.590175812374454,2.4408306804147046,1.0960606940548905,0.06656591760840529,34.98671852029645,0.0,15.082851937236192,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2045,Brazil,3704072744.6328673,2040244065.0608735,7908050.101761323,47355738535.839836,0.0,1281643269.475,12.58955383592844,22432038883.763187,0.009822978152950083,53107963395.63534,41.43739889289941,2.890096513478488,1.5918969916618215,0.006170242757956121,36.94923514500114,0.0,17.50256051588523,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2045,Chile,287014860.4479645,399676548.5065126,69832302.53111804,7224132835.43839,,156762419.25,8.892965644162684,3622406248.3741913,0.05672893852180509,7980656546.923985,50.9092458837132,1.8308907314720744,2.5495686429100104,0.4454658384657331,46.083320670865376,,23.107618941484226,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2045,Paraguay,335768093.55697525,46075836.96711175,2905867.079876029,644657949.3151252,,73070680.0,0.5958714720496031,1263512033.2065654,0.008154727341385124,1029407746.9190882,14.087835872323732,4.59511384808483,0.6305653234253705,0.03976789431651695,8.822388806497013,,17.291641917203528,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2045,Uruguay,34152132.407649264,32774571.56199953,0.0,1087286528.8035061,,32585578.3,0.0,651561439.1714932,0.0,1154213232.773155,35.42098354513951,1.0480750745997736,1.0057999051070863,0.0,33.367108565432645,,19.99539284443183,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2050,Argentina,696743902.3682909,84220709.22321312,20667466.60230008,18220733363.382538,0.0,377725433.6,2.029284069773494,4017854941.1810117,0.0053723786890200395,19022365441.576344,50.36029811463652,1.8445776757149002,0.22296806550866347,0.054715581117543474,48.23803679229541,0.0,10.636972212561679,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2050,Brazil,5779703781.200682,1382365375.1051908,0.0,61584558600.06405,0.0,1464977015.575,5.917183744139674,22036012277.233093,0.004039096641947787,68746627756.36992,46.926762007516565,3.945252191504289,0.9436089170058518,0.0,42.03790089900643,0.0,15.04188259812664,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2050,Chile,214996863.78457683,180657014.70403257,44251024.52930571,12403796457.988327,,178055542.975,1.8430287065053015,2977171826.910461,0.010350863981606421,12843701361.006243,72.1331172644795,1.2074707711557378,1.0146104506805376,0.24852371226386816,69.66251233037934,,16.720466979949467,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2050,Paraguay,333010599.372213,30868658.874303702,40106.25,2324922594.0009727,,92727099.15,0.3944744795814661,1263512033.2065654,0.00425414450788916,2688841958.4974895,28.997369519215564,3.5912975001355143,0.3328979247411699,0.0004325191919907051,25.07274157514689,,13.626135668955254,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2050,Uruguay,33481068.639919847,30161294.389591705,0.0,1734186545.364207,,38851223.725,0.0,422865598.6532496,0.0,1797828908.3937185,46.27470478457158,0.8617764237468648,0.7763280406064405,0.0,44.63660032021828,,10.884228554714582,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1
2020,Argentina,940379139.6244662,1315519334.2368712,3315752.648894107,718415728.7671232,0.0,136540472.225,31.93646798748467,5290859683.229098,0.23389744789264932,2977629955.277355,21.80767289548134,6.8871824177878205,9.634647608872156,0.02428402798717585,5.261558840834185,0.0,38.74938761388262,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1
2020,Brazil,3302340321.6055655,6684639242.144178,0.0,2606094344.3630137,0.0,656823855.825,47.78404170007562,23336641594.56261,0.07275016167014325,12593073908.112759,19.17268046285453,5.027741139909845,10.17721750338677,0.0,3.9677218195579136,0.0,35.52952802734418,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1
2020,Chile,321828079.4832041,1346617995.422002,0.0,752655864.8630137,,82922909.175,21.829982888244935,3622406248.3741913,0.2632563558783867,2421101939.76822,29.197021231596462,3.8810514812501347,16.23939643241541,0.0,9.076573317930917,,43.68402271957786,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1
2020,Paraguay,327500129.60999984,0.0,0.0,3046485.205479452,,22203743.3,0.0,1263512033.2065654,0.0,330546614.8154793,14.886976954713724,14.749771026671878,0.0,0.0,0.13720592804184742,,56.9053612327866,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1
2020,Uruguay,40973288.87189652,83897635.82384454,1230115.5147633983,154103578.15068492,,13524698.625,0.28921742419572904,651561439.1714932,0.02138438956866065,280204618.36118937,20.717993511754823,3.029515851551666,6.2032905981921305,0.09095326623319848,11.394233795777827,,48.17567157963146,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1
2025,Argentina,966014051.0407054,1319128133.2036984,0.0,1541279793.5440896,0.0,161775906.45,32.05602555079437,5270157715.967609,0.19815080165044174,3826421977.788493,23.652607250085932,5.9713097718866495,8.15404569290051,0.0,9.527251785298771,0.0,32.576901169127154,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1
2025,Brazil,3523805293.3113403,4026448403.499861,0.0,8933113561.281126,0.0,750779774.25,40.035471121529504,23126130036.50757,0.0533251860194601,16483367258.092327,21.95499642296381,4.693527202209843,5.363021942782259,0.0,11.898447277971709,0.0,30.8028143933548,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1
2025,Chile,377096779.8350304,1024293148.9944841,0.0,1062394738.5781133,,94186385.825,24.47984392468845,3622406248.3741913,0.25990851767231454,2463784667.407628,26.15860716840101,4.00372916459161,10.875172032799297,0.0,11.279705971010097,,38.45997716808762,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1
2025,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,,28176675.1,0.0,1263512033.2065654,0.0,438178774.37154174,15.551117114295069,11.623093514323127,0.0,0.0,3.928023599971941,,44.84248154625474,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1
2025,Uruguay,40366755.5556,71954045.36413798,217638.09911764262,154103578.15068492,,16125299.375,0.17638440298799996,651561439.1714932,0.010938364546673724,266642017.16954052,16.535632050523745,2.503318209284409,4.462183534756109,0.013496685801384857,9.556633620681843,,40.40616077997579,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1
2030,Argentina,873587301.1985673,987714427.0744365,604392.7674786068,3146397304.763453,0.0,191675397.175,23.942494098156995,5260900830.638304,0.12491167072578152,5008303425.803936,26.12908855084487,4.5576391862174175,5.153057938743444,0.0031532099392328115,16.415238215944772,0.0,27.446928026110157,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1
