lz_from,lz_to,period,net_flow_twh,scenario,policy,turbine,solar
Argentina,Uruguay,2035,1.482280349,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Uruguay,2040,1.406429263,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Uruguay,2045,1.454522301,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Uruguay,2050,1.330443188,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Paraguay,2020,0,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Paraguay,2025,0,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Paraguay,2030,0,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Paraguay,2035,0,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Paraguay,2040,0,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Paraguay,2045,0,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Paraguay,2050,0,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Uruguay,2020,-0.983856442,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Uruguay,2025,0.928961781,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Uruguay,2030,1.741193897,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Uruguay,2035,1.238320139,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Uruguay,2040,1.707137141,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Uruguay,2045,1.40613074,trd_enercon7_1axis,ref,enercon7,1axis
Brazil,Uruguay,2050,1.214994813,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Brazil,2020,0.341255922,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Brazil,2025,0.0930699,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Brazil,2030,0.1295442,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Brazil,2035,0.239372512,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Brazil,2040,0.4459392,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Brazil,2045,0.417892831,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Brazil,2050,0.4226895,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Chile,2020,0.004891227,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Chile,2025,0.002482458,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Chile,2030,0.001080453,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Chile,2035,-0.000845988,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Chile,2040,0.000638319,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Chile,2045,-1.12E-05,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Chile,2050,0.001090023,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Paraguay,2020,-0.008246663,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Paraguay,2025,-0.00784882,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Paraguay,2030,-0.00780174,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Paraguay,2035,-0.00780174,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Paraguay,2040,-0.00780174,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Paraguay,2045,-0.00102172,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Paraguay,2050,0.00203276,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Uruguay,2020,0.535794905,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Uruguay,2025,0.032559163,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Uruguay,2030,0.860710835,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Uruguay,2035,1.57324569,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Uruguay,2040,1.447312778,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Uruguay,2045,1.470649109,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Uruguay,2050,1.095203334,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Paraguay,2020,0,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Paraguay,2025,0,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Paraguay,2030,0,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Paraguay,2035,0,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Paraguay,2040,0,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Paraguay,2045,0,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Paraguay,2050,0,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Uruguay,2020,-0.983856442,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Uruguay,2025,1.343451199,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Uruguay,2030,2.035055419,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Uruguay,2035,1.006605628,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Uruguay,2040,0.872320367,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Uruguay,2045,0.423591601,trd_enercon3_1axis,ref,enercon3,1axis
Brazil,Uruguay,2050,-0.006949354,trd_enercon3_1axis,ref,enercon3,1axis
Argentina,Brazil,2020,0.340688922,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Brazil,2025,0.060842174,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Brazil,2030,0.122397423,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Brazil,2035,0.297814169,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Brazil,2040,0.3756213,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Brazil,2045,0.5250735,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Brazil,2050,0.554709968,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Chile,2020,0.004891227,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Chile,2025,0.002933205,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Chile,2030,0.003165995,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Chile,2035,0.001400809,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Chile,2040,0.002498727,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Chile,2045,0.000285186,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Chile,2050,0.004432824,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Paraguay,2020,-0.008246663,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Paraguay,2025,-0.00784563,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Paraguay,2030,-0.00780174,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Paraguay,2035,-0.00780174,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Paraguay,2040,-0.00780174,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Paraguay,2045,-0.000868195,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Paraguay,2050,0.003293,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Uruguay,2020,0.524984105,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Uruguay,2025,0.064133007,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Uruguay,2030,1.313613453,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Uruguay,2035,1.291232238,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Uruguay,2040,1.163870001,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Uruguay,2045,1.243583255,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Uruguay,2050,1.094560772,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Paraguay,2020,0,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Paraguay,2025,0,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Paraguay,2030,0,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Paraguay,2035,0,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Paraguay,2040,0,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Paraguay,2045,0,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Paraguay,2050,0,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Uruguay,2020,-0.660109008,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Uruguay,2025,1.169914642,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Uruguay,2030,2.338869277,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Uruguay,2035,1.169248317,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Uruguay,2040,0.97337815,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Uruguay,2045,0.560596044,trd_vestas2_fixed,ref,vestas2,fixed
Brazil,Uruguay,2050,0.475641878,trd_vestas2_fixed,ref,vestas2,fixed
Argentina,Brazil,2020,0.340688922,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Brazil,2025,0.15585842,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Brazil,2030,0.206077465,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Brazil,2035,0.300753,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Brazil,2040,0.4588083,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Brazil,2045,0.5250735,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Brazil,2050,0.587402827,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Chile,2020,0.004891227,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Chile,2025,0.002933205,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Chile,2030,0.003109293,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Chile,2035,0.004967548,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Chile,2040,0.001520673,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Chile,2045,0.000374187,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Chile,2050,0.004490244,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Paraguay,2020,-0.008246663,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Paraguay,2025,-0.00784915,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Paraguay,2030,-0.00780174,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Paraguay,2035,-0.00780174,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Paraguay,2040,-0.00780174,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Paraguay,2045,-0.000868195,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Paraguay,2050,0.00502672,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Uruguay,2020,0.524984105,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Uruguay,2025,0.580818543,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Uruguay,2030,1.336539409,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Uruguay,2035,1.434137716,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Uruguay,2040,1.298830152,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Uruguay,2045,1.359892596,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Uruguay,2050,1.289442522,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Paraguay,2020,0,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Paraguay,2025,0,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Paraguay,2030,0,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Paraguay,2035,0,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Paraguay,2040,0,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Paraguay,2045,0,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Paraguay,2050,0,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Uruguay,2020,-0.660109008,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Uruguay,2025,0.687493931,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Uruguay,2030,2.463011346,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Uruguay,2035,1.444351451,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Uruguay,2040,1.014476206,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Uruguay,2045,0.846905476,trd_vestas7_fixed,ref,vestas7,fixed
Brazil,Uruguay,2050,0.646529398,trd_vestas7_fixed,ref,vestas7,fixed
Argentina,Brazil,2020,0.340688922,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Brazil,2025,0.25525622,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Brazil,2030,0.289409039,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Brazil,2035,0.329672925,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Brazil,2040,0.387754637,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Brazil,2045,0.4952115,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Brazil,2050,0.5902011,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Chile,2020,0.004891227,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Chile,2025,0.002933205,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Chile,2030,0.002905452,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Chile,2035,0.004886442,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Chile,2040,0.002439393,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Chile,2045,0.003245187,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Chile,2050,0.004045239,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Paraguay,2020,-0.008246663,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Paraguay,2025,-0.00786565,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Paraguay,2030,-0.00780174,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Paraguay,2035,-0.00780174,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Paraguay,2040,-0.00780174,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Paraguay,2045,-0.001108495,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Paraguay,2050,0.00499913,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Uruguay,2020,0.524984105,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Uruguay,2025,0.965668701,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Uruguay,2030,1.375898624,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Uruguay,2035,1.478675513,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Uruguay,2040,1.462903516,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Uruguay,2045,1.387627545,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Uruguay,2050,1.367158654,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Paraguay,2020,0,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Paraguay,2025,0,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Paraguay,2030,0,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Paraguay,2035,0,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Paraguay,2040,0,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Paraguay,2045,0,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Paraguay,2050,0,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Uruguay,2020,-0.660109008,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Uruguay,2025,0.452717936,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Uruguay,2030,1.932199861,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Uruguay,2035,2.08169301,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Uruguay,2040,1.906280467,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Uruguay,2045,1.680320309,trd_vestas3_fixed,ref,vestas3,fixed
Brazil,Uruguay,2050,1.252011858,trd_vestas3_fixed,ref,vestas3,fixed
Argentina,Brazil,2020,0.340688922,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Brazil,2025,0.20406422,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Brazil,2030,0.232569421,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Brazil,2035,0.300388715,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Brazil,2040,0.458751945,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Brazil,2045,0.5250735,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Brazil,2050,0.585890916,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Chile,2020,0.004891227,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Chile,2025,0.002933205,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Chile,2030,0.003051873,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Chile,2035,0.004967548,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Chile,2040,0.001520673,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Chile,2045,0.000374187,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Chile,2050,0.004490244,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Paraguay,2020,-0.008246663,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Paraguay,2025,-0.00785234,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Paraguay,2030,-0.00780174,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Paraguay,2035,-0.00780174,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Paraguay,2040,-0.00780174,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Paraguay,2045,-0.000868195,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Paraguay,2050,0.00502672,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Uruguay,2020,0.524984105,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Uruguay,2025,0.810159501,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Uruguay,2030,1.38791961,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Uruguay,2035,1.434786734,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Uruguay,2040,1.381417394,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Uruguay,2045,1.371628639,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Uruguay,2050,1.290633803,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Paraguay,2020,0,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Paraguay,2025,0,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Paraguay,2030,0,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Paraguay,2035,0,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Paraguay,2040,0,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Paraguay,2045,0,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Paraguay,2050,0,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Uruguay,2020,-0.660109008,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Uruguay,2025,0.610692138,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Uruguay,2030,2.024458217,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Uruguay,2035,1.887686258,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Uruguay,2040,0.889199516,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Uruguay,2045,0.861522881,trd_siemens36_fixed,ref,siemens36,fixed
Brazil,Uruguay,2050,0.995402255,trd_siemens36_fixed,ref,siemens36,fixed
Argentina,Brazil,2020,0.340688922,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Brazil,2025,0.15585842,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Brazil,2030,0.1698579,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Brazil,2035,0.302094314,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Brazil,2040,0.461842928,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Brazil,2045,0.524025082,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Brazil,2050,0.586760758,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Chile,2020,0.004891227,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Chile,2025,0.002933205,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Chile,2030,0.003109293,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Chile,2035,0.004967548,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Chile,2040,0.001520673,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Chile,2045,0.001737912,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Chile,2050,0.004461534,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Paraguay,2020,-0.008246663,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Paraguay,2025,-0.00783573,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Paraguay,2030,-0.00780174,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Paraguay,2035,-0.00780174,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Paraguay,2040,-0.00780174,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Paraguay,2045,-0.001081795,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Paraguay,2050,0.00500002,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Uruguay,2020,0.524984105,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Uruguay,2025,0.403687781,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Uruguay,2030,1.336539409,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Uruguay,2035,1.437603141,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Uruguay,2040,1.436730448,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Uruguay,2045,1.354952257,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Uruguay,2050,1.268278998,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Paraguay,2020,0,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Paraguay,2025,0,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Paraguay,2030,0,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Paraguay,2035,0,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Paraguay,2040,0,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Paraguay,2045,0,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Paraguay,2050,0,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Uruguay,2020,-0.660109008,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Uruguay,2025,0.770953954,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Uruguay,2030,2.463011346,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Uruguay,2035,1.483591966,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Uruguay,2040,0.930958862,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Uruguay,2045,0.812211697,trd_siemens23_fixed,ref,siemens23,fixed
Brazil,Uruguay,2050,0.609996347,trd_siemens23_fixed,ref,siemens23,fixed
Argentina,Brazil,2020,0.340688922,trd_ge25_fixed,ref,ge25,fixed
Argentina,Brazil,2025,0.114431583,trd_ge25_fixed,ref,ge25,fixed
Argentina,Brazil,2030,0.139423922,trd_ge25_fixed,ref,ge25,fixed
Argentina,Brazil,2035,0.3029571,trd_ge25_fixed,ref,ge25,fixed
Argentina,Brazil,2040,0.373875482,trd_ge25_fixed,ref,ge25,fixed
Argentina,Brazil,2045,0.5250735,trd_ge25_fixed,ref,ge25,fixed
Argentina,Brazil,2050,0.553970085,trd_ge25_fixed,ref,ge25,fixed
Argentina,Chile,2020,0.004891227,trd_ge25_fixed,ref,ge25,fixed
Argentina,Chile,2025,0.003467211,trd_ge25_fixed,ref,ge25,fixed
Argentina,Chile,2030,0.003136328,trd_ge25_fixed,ref,ge25,fixed
Argentina,Chile,2035,0.002231485,trd_ge25_fixed,ref,ge25,fixed
Argentina,Chile,2040,0.002498727,trd_ge25_fixed,ref,ge25,fixed
Argentina,Chile,2045,0.000285186,trd_ge25_fixed,ref,ge25,fixed
Argentina,Chile,2050,0.004432824,trd_ge25_fixed,ref,ge25,fixed
Argentina,Paraguay,2020,-0.008246663,trd_ge25_fixed,ref,ge25,fixed
Argentina,Paraguay,2025,-0.00784244,trd_ge25_fixed,ref,ge25,fixed
Argentina,Paraguay,2030,-0.00780174,trd_ge25_fixed,ref,ge25,fixed
Argentina,Paraguay,2035,-0.00780174,trd_ge25_fixed,ref,ge25,fixed
Argentina,Paraguay,2040,-0.00780174,trd_ge25_fixed,ref,ge25,fixed
Argentina,Paraguay,2045,-0.000868195,trd_ge25_fixed,ref,ge25,fixed
Argentina,Paraguay,2050,0.0046814,trd_ge25_fixed,ref,ge25,fixed
Argentina,Uruguay,2020,0.524984105,trd_ge25_fixed,ref,ge25,fixed
Argentina,Uruguay,2025,0.326565741,trd_ge25_fixed,ref,ge25,fixed
Argentina,Uruguay,2030,1.305121552,trd_ge25_fixed,ref,ge25,fixed
Argentina,Uruguay,2035,1.261790879,trd_ge25_fixed,ref,ge25,fixed
Argentina,Uruguay,2040,1.202465739,trd_ge25_fixed,ref,ge25,fixed
Argentina,Uruguay,2045,1.294909191,trd_ge25_fixed,ref,ge25,fixed
Argentina,Uruguay,2050,1.15110287,trd_ge25_fixed,ref,ge25,fixed
Brazil,Paraguay,2020,0,trd_ge25_fixed,ref,ge25,fixed
Brazil,Paraguay,2025,0,trd_ge25_fixed,ref,ge25,fixed
Brazil,Paraguay,2030,0,trd_ge25_fixed,ref,ge25,fixed
Brazil,Paraguay,2035,0,trd_ge25_fixed,ref,ge25,fixed
Brazil,Paraguay,2040,0,trd_ge25_fixed,ref,ge25,fixed
Brazil,Paraguay,2045,0,trd_ge25_fixed,ref,ge25,fixed
Brazil,Paraguay,2050,0,trd_ge25_fixed,ref,ge25,fixed
Brazil,Uruguay,2020,-0.660109008,trd_ge25_fixed,ref,ge25,fixed
Brazil,Uruguay,2025,0.897273964,trd_ge25_fixed,ref,ge25,fixed
Brazil,Uruguay,2030,2.337626831,trd_ge25_fixed,ref,ge25,fixed
Brazil,Uruguay,2035,1.390026831,trd_ge25_fixed,ref,ge25,fixed
Brazil,Uruguay,2040,1.006792811,trd_ge25_fixed,ref,ge25,fixed
Brazil,Uruguay,2045,0.497917472,trd_ge25_fixed,ref,ge25,fixed
Brazil,Uruguay,2050,0.53683199,trd_ge25_fixed,ref,ge25,fixed
Argentina,Brazil,2020,0.340688922,trd_ge15_fixed,ref,ge15,fixed
Argentina,Brazil,2025,0.12386342,trd_ge15_fixed,ref,ge15,fixed
Argentina,Brazil,2030,0.1698579,trd_ge15_fixed,ref,ge15,fixed
Argentina,Brazil,2035,0.302317546,trd_ge15_fixed,ref,ge15,fixed
Argentina,Brazil,2040,0.488695667,trd_ge15_fixed,ref,ge15,fixed
Argentina,Brazil,2045,0.5250735,trd_ge15_fixed,ref,ge15,fixed
Argentina,Brazil,2050,0.586721846,trd_ge15_fixed,ref,ge15,fixed
Argentina,Chile,2020,0.004891227,trd_ge15_fixed,ref,ge15,fixed
Argentina,Chile,2025,0.002933205,trd_ge15_fixed,ref,ge15,fixed
Argentina,Chile,2030,0.003109293,trd_ge15_fixed,ref,ge15,fixed
Argentina,Chile,2035,0.004967548,trd_ge15_fixed,ref,ge15,fixed
Argentina,Chile,2040,0.001549383,trd_ge15_fixed,ref,ge15,fixed
Argentina,Chile,2045,0.001086195,trd_ge15_fixed,ref,ge15,fixed
Argentina,Chile,2050,0.004461534,trd_ge15_fixed,ref,ge15,fixed
Argentina,Paraguay,2020,-0.008246663,trd_ge15_fixed,ref,ge15,fixed
