scenario,technology,load_zone,new_build_mw,emis_policy,exist_trd,op_char,fixed_pv,pol,group
prm15_wcost_re15_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4175.150696189,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,SolarPV,Paraguay,6060.2,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,SolarPV,Chile,23579.2379748,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,SolarPV,Brazil,133528.00000005,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,SolarPV,Argentina,636.7,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re1_c2p1_co2_cut90p_tn,SolarPV,Argentina,8250.19068181,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re1_c2p1_co2_cut90p_tn,SolarPV,Brazil,134924.206563119,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re1_c2p1_co2_cut90p_tn,SolarPV,Chile,37137.7178958,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re1_c2p1_co2_cut90p_tn,SolarPV,Paraguay,7352.29221374,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re18_c2p1_co2_cut90p_tn,Wind,Paraguay,16819.394609,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re1_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4188.650396436,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re18_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re18_c2p1_co2_cut90p_tn,Wind,Argentina,107896.02357877,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Uruguay,7843.230464,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,SolarPV,Argentina,801.35875288,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,SolarPV,Brazil,132761.99999995,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,SolarPV,Chile,23300.9115158,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,SolarPV,Paraguay,5926.7,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4179.38667588,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,Wind,Argentina,97735.04349041,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,Wind,Brazil,190509.0000008,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,Wind,Paraguay,15767.17938533,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,Wind,Uruguay,8277.1477844,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Paraguay,14237.90210996,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Brazil,183376.456025753,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Argentina,92059.40054503,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4183.316222907,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,SolarPV,Paraguay,5581.6267273,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,SolarPV,Chile,23640.85346803,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,SolarPV,Brazil,127887.39999997,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,SolarPV,Argentina,776.9,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re18_c2p1_co2_cut90p_tn,SolarPV,Argentina,1031.2,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re18_c2p1_co2_cut90p_tn,SolarPV,Brazil,133875.2,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re18_c2p1_co2_cut90p_tn,SolarPV,Chile,26927.5359533,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re18_c2p1_co2_cut90p_tn,SolarPV,Paraguay,5488.47034255,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re18_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4271.94479541,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re18_c2p1_co2_cut90p_tn,Wind,Brazil,184163.7511473,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re4_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4539.02231306,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Argentina,67783.43644062,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Paraguay,14656.538581,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Uruguay,7688.7036521,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re13_c2p1_co2_cut90p_tn,Wind,Uruguay,9313.386753,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re3_c2p1_co2_cut90p_tn,SolarPV,Argentina,14830.89438559,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,SolarPV,Brazil,154066.45254204,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,SolarPV,Chile,36403.28491954,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,SolarPV,Paraguay,8276.6200283,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4976.20475318,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,Wind,Argentina,85927.43587476,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,Wind,Brazil,156086.74794562,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,Wind,Paraguay,15094.65105325,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,Wind,Uruguay,8450.8828417,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re13_c2p1_co2_cut90p_tn,Wind,Paraguay,17009.4560383,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re13_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re13_c2p1_co2_cut90p_tn,Wind,Brazil,177436.1044521,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re13_c2p1_co2_cut90p_tn,Wind,Argentina,107969.92706496,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re13_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4498.30713959,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re13_c2p1_co2_cut90p_tn,SolarPV,Paraguay,5910.4600368,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re13_c2p1_co2_cut90p_tn,SolarPV,Chile,31252.40449336,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re13_c2p1_co2_cut90p_tn,SolarPV,Brazil,135153.49999999,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re13_c2p1_co2_cut90p_tn,SolarPV,Argentina,1934.02825481,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re4_c2p1_co2_cut90p_tn,SolarPV,Argentina,12801.93308599,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re4_c2p1_co2_cut90p_tn,SolarPV,Brazil,155594.47889366,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re4_c2p1_co2_cut90p_tn,SolarPV,Chile,37104.117034554,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Brazil,166266.2835695,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Brazil,163949.7215755,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Argentina,77885.82333419,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re2_c2p1_co2_cut90p_tn,SolarPV,Paraguay,7693.2,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Paraguay,11322.0446629,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Uruguay,6817.194074081,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,Uruguay,8943.46626736,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,SolarPV,Argentina,679.97299132,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,SolarPV,Brazil,116706.90000002,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,SolarPV,Chile,23473.56726088,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,SolarPV,Paraguay,5896.4291517,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,SolarPV,Uruguay,3326.657677983,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,Argentina,84018.69804353,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,Brazil,190049.30468542,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,Chile,69.0,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,Paraguay,13109.668692700001,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,Uruguay,7744.0062911,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,Paraguay,16527.549683,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,Brazil,187912.02270263,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,Argentina,110564.366651577,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4285.407052505,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,SolarPV,Paraguay,6445.38101527,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,SolarPV,Chile,26621.20639342,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,SolarPV,Brazil,134642.80000001,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,SolarPV,Argentina,1062.1399993,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re2_c2p1_co2_cut90p_tn,SolarPV,Argentina,11853.12310195,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re2_c2p1_co2_cut90p_tn,SolarPV,Brazil,149325.5881332,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re2_c2p1_co2_cut90p_tn,SolarPV,Chile,37956.190714154,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re2_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4594.361488505,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,SolarPV,Argentina,7732.26953936,1,0,10,0,"90%Cut,Full",100
