,Latitude,Longitude,project,load_zone,biome
724,-18.25,-53.25,p_solar_Brazil_BR1332,Brazil,Cerrado
725,-18.75,-53.25,p_solar_Brazil_BR1333,Brazil,Cerrado
726,-19.25,-53.25,p_solar_Brazil_BR1334,Brazil,Cerrado
727,-19.75,-53.25,p_solar_Brazil_BR1335,Brazil,Cerrado
728,-20.25,-53.25,p_solar_Brazil_BR1336,Brazil,Cerrado
729,-20.75,-53.25,p_solar_Brazil_BR1337,Brazil,Cerrado
730,-21.25,-53.25,p_solar_Brazil_BR1338,Brazil,Cerrado
731,-21.75,-53.25,p_solar_Brazil_BR1339,Brazil,Cerrado
732,-22.25,-53.25,p_solar_Brazil_BR1340,Brazil,Cerrado
733,-22.75,-53.25,p_solar_Brazil_BR1341,Brazil,Cerrado
734,-23.25,-53.25,p_solar_Brazil_BR1342,Brazil,Cerrado
735,-23.75,-53.25,p_solar_Brazil_BR1343,Brazil,Cerrado
736,-31.75,-53.25,p_solar_Brazil_BR1359,Brazil,Pampas
737,-32.25,-53.25,p_solar_Brazil_BR1360,Brazil,Pampas
738,-13.25,-52.75,p_solar_Brazil_BR1393,Brazil,Cerrado
739,-13.75,-52.75,p_solar_Brazil_BR1394,Brazil,Cerrado
740,-14.25,-52.75,p_solar_Brazil_BR1395,Brazil,Cerrado
741,-14.75,-52.75,p_solar_Brazil_BR1396,Brazil,Cerrado
742,-15.25,-52.75,p_solar_Brazil_BR1397,Brazil,Cerrado
743,-15.75,-52.75,p_solar_Brazil_BR1398,Brazil,Cerrado
744,-16.25,-52.75,p_solar_Brazil_BR1399,Brazil,Cerrado
745,-16.75,-52.75,p_solar_Brazil_BR1400,Brazil,Cerrado
746,-17.25,-52.75,p_solar_Brazil_BR1401,Brazil,Cerrado
747,-17.75,-52.75,p_solar_Brazil_BR1402,Brazil,Cerrado
748,-18.25,-52.75,p_solar_Brazil_BR1403,Brazil,Cerrado
749,-18.75,-52.75,p_solar_Brazil_BR1404,Brazil,Cerrado
750,-19.25,-52.75,p_solar_Brazil_BR1405,Brazil,Cerrado
751,-19.75,-52.75,p_solar_Brazil_BR1406,Brazil,Cerrado
752,-20.25,-52.75,p_solar_Brazil_BR1407,Brazil,Cerrado
753,-20.75,-52.75,p_solar_Brazil_BR1408,Brazil,Cerrado
754,-21.25,-52.75,p_solar_Brazil_BR1409,Brazil,Cerrado
755,-21.75,-52.75,p_solar_Brazil_BR1410,Brazil,Cerrado
756,-22.25,-52.75,p_solar_Brazil_BR1411,Brazil,Cerrado
757,-22.75,-52.75,p_solar_Brazil_BR1412,Brazil,Cerrado
758,-23.25,-52.75,p_solar_Brazil_BR1413,Brazil,Cerrado
759,-23.75,-52.75,p_solar_Brazil_BR1414,Brazil,Cerrado
760,-31.75,-52.75,p_solar_Brazil_BR1430,Brazil,Pampas
761,-13.25,-52.25,p_solar_Brazil_BR1466,Brazil,Cerrado
762,-13.75,-52.25,p_solar_Brazil_BR1467,Brazil,Cerrado
763,-14.25,-52.25,p_solar_Brazil_BR1468,Brazil,Cerrado
764,-14.75,-52.25,p_solar_Brazil_BR1469,Brazil,Cerrado
765,-15.25,-52.25,p_solar_Brazil_BR1470,Brazil,Cerrado
766,-15.75,-52.25,p_solar_Brazil_BR1471,Brazil,Cerrado
767,-16.25,-52.25,p_solar_Brazil_BR1472,Brazil,Cerrado
768,-16.75,-52.25,p_solar_Brazil_BR1473,Brazil,Cerrado
769,-17.25,-52.25,p_solar_Brazil_BR1474,Brazil,Cerrado
770,-17.75,-52.25,p_solar_Brazil_BR1475,Brazil,Cerrado
771,-18.25,-52.25,p_solar_Brazil_BR1476,Brazil,Cerrado
772,-18.75,-52.25,p_solar_Brazil_BR1477,Brazil,Cerrado
773,-19.25,-52.25,p_solar_Brazil_BR1478,Brazil,Cerrado
774,-19.75,-52.25,p_solar_Brazil_BR1479,Brazil,Cerrado
775,-20.25,-52.25,p_solar_Brazil_BR1480,Brazil,Cerrado
776,-20.75,-52.25,p_solar_Brazil_BR1481,Brazil,Cerrado
777,-21.25,-52.25,p_solar_Brazil_BR1482,Brazil,Cerrado
778,-21.75,-52.25,p_solar_Brazil_BR1483,Brazil,Cerrado
779,-22.25,-52.25,p_solar_Brazil_BR1484,Brazil,Cerrado
780,-22.75,-52.25,p_solar_Brazil_BR1485,Brazil,Cerrado
781,-23.25,-52.25,p_solar_Brazil_BR1486,Brazil,Cerrado
782,-24.25,-52.25,p_solar_Brazil_BR1488,Brazil,Cerrado
783,-12.25,-51.75,p_solar_Brazil_BR1537,Brazil,Cerrado
784,-12.75,-51.75,p_solar_Brazil_BR1538,Brazil,Cerrado
785,-13.25,-51.75,p_solar_Brazil_BR1539,Brazil,Cerrado
786,-13.75,-51.75,p_solar_Brazil_BR1540,Brazil,Cerrado
787,-14.25,-51.75,p_solar_Brazil_BR1541,Brazil,Cerrado
788,-14.75,-51.75,p_solar_Brazil_BR1542,Brazil,Cerrado
789,-15.25,-51.75,p_solar_Brazil_BR1543,Brazil,Cerrado
790,-15.75,-51.75,p_solar_Brazil_BR1544,Brazil,Cerrado
791,-16.25,-51.75,p_solar_Brazil_BR1545,Brazil,Cerrado
792,-16.75,-51.75,p_solar_Brazil_BR1546,Brazil,Cerrado
793,-17.25,-51.75,p_solar_Brazil_BR1547,Brazil,Cerrado
794,-17.75,-51.75,p_solar_Brazil_BR1548,Brazil,Cerrado
795,-18.25,-51.75,p_solar_Brazil_BR1549,Brazil,Cerrado
796,-18.75,-51.75,p_solar_Brazil_BR1550,Brazil,Cerrado
797,-19.25,-51.75,p_solar_Brazil_BR1551,Brazil,Cerrado
798,-19.75,-51.75,p_solar_Brazil_BR1552,Brazil,Cerrado
799,-20.25,-51.75,p_solar_Brazil_BR1553,Brazil,Cerrado
800,-20.75,-51.75,p_solar_Brazil_BR1554,Brazil,Cerrado
801,-21.25,-51.75,p_solar_Brazil_BR1555,Brazil,Cerrado
802,-21.75,-51.75,p_solar_Brazil_BR1556,Brazil,Cerrado
803,-22.25,-51.75,p_solar_Brazil_BR1557,Brazil,Cerrado
804,-22.75,-51.75,p_solar_Brazil_BR1558,Brazil,Cerrado
805,-23.25,-51.75,p_solar_Brazil_BR1559,Brazil,Cerrado
806,-24.25,-51.75,p_solar_Brazil_BR1561,Brazil,Cerrado
807,-12.75,-51.25,p_solar_Brazil_BR1610,Brazil,Cerrado
808,-13.25,-51.25,p_solar_Brazil_BR1611,Brazil,Cerrado
809,-13.75,-51.25,p_solar_Brazil_BR1612,Brazil,Cerrado
810,-14.25,-51.25,p_solar_Brazil_BR1613,Brazil,Cerrado
811,-15.75,-51.25,p_solar_Brazil_BR1616,Brazil,Cerrado
812,-16.25,-51.25,p_solar_Brazil_BR1617,Brazil,Cerrado
813,-16.75,-51.25,p_solar_Brazil_BR1618,Brazil,Cerrado
814,-17.25,-51.25,p_solar_Brazil_BR1619,Brazil,Cerrado
815,-17.75,-51.25,p_solar_Brazil_BR1620,Brazil,Cerrado
816,-18.25,-51.25,p_solar_Brazil_BR1621,Brazil,Cerrado
817,-18.75,-51.25,p_solar_Brazil_BR1622,Brazil,Cerrado
818,-19.25,-51.25,p_solar_Brazil_BR1623,Brazil,Cerrado
819,-19.75,-51.25,p_solar_Brazil_BR1624,Brazil,Cerrado
820,-20.25,-51.25,p_solar_Brazil_BR1625,Brazil,Cerrado
821,-20.75,-51.25,p_solar_Brazil_BR1626,Brazil,Cerrado
822,-21.25,-51.25,p_solar_Brazil_BR1627,Brazil,Cerrado
823,-21.75,-51.25,p_solar_Brazil_BR1628,Brazil,Cerrado
824,-22.25,-51.25,p_solar_Brazil_BR1629,Brazil,Cerrado
825,-22.75,-51.25,p_solar_Brazil_BR1630,Brazil,Cerrado
826,-23.75,-51.25,p_solar_Brazil_BR1632,Brazil,Cerrado
827,-13.75,-50.75,p_solar_Brazil_BR1679,Brazil,Cerrado
828,-16.25,-50.75,p_solar_Brazil_BR1684,Brazil,Cerrado
829,-16.75,-50.75,p_solar_Brazil_BR1685,Brazil,Cerrado
830,-17.25,-50.75,p_solar_Brazil_BR1686,Brazil,Cerrado
831,-17.75,-50.75,p_solar_Brazil_BR1687,Brazil,Cerrado
832,-18.25,-50.75,p_solar_Brazil_BR1688,Brazil,Cerrado
833,-18.75,-50.75,p_solar_Brazil_BR1689,Brazil,Cerrado
834,-19.25,-50.75,p_solar_Brazil_BR1690,Brazil,Cerrado
835,-19.75,-50.75,p_solar_Brazil_BR1691,Brazil,Cerrado
836,-20.25,-50.75,p_solar_Brazil_BR1692,Brazil,Cerrado
837,-20.75,-50.75,p_solar_Brazil_BR1693,Brazil,Cerrado
838,-21.25,-50.75,p_solar_Brazil_BR1694,Brazil,Cerrado
839,-21.75,-50.75,p_solar_Brazil_BR1695,Brazil,Cerrado
840,-22.25,-50.75,p_solar_Brazil_BR1696,Brazil,Cerrado
841,-22.75,-50.75,p_solar_Brazil_BR1697,Brazil,Cerrado
842,-23.75,-50.75,p_solar_Brazil_BR1699,Brazil,Cerrado
843,-16.25,-50.25,p_solar_Brazil_BR1749,Brazil,Cerrado
844,-16.75,-50.25,p_solar_Brazil_BR1750,Brazil,Cerrado
845,-17.25,-50.25,p_solar_Brazil_BR1751,Brazil,Cerrado
846,-17.75,-50.25,p_solar_Brazil_BR1752,Brazil,Cerrado
847,-18.25,-50.25,p_solar_Brazil_BR1753,Brazil,Cerrado
848,-18.75,-50.25,p_solar_Brazil_BR1754,Brazil,Cerrado
849,-19.25,-50.25,p_solar_Brazil_BR1755,Brazil,Cerrado
850,-19.75,-50.25,p_solar_Brazil_BR1756,Brazil,Cerrado
851,-20.25,-50.25,p_solar_Brazil_BR1757,Brazil,Cerrado
852,-20.75,-50.25,p_solar_Brazil_BR1758,Brazil,Cerrado
853,-21.25,-50.25,p_solar_Brazil_BR1759,Brazil,Cerrado
854,-21.75,-50.25,p_solar_Brazil_BR1760,Brazil,Cerrado
855,-22.25,-50.25,p_solar_Brazil_BR1761,Brazil,Cerrado
856,-22.75,-50.25,p_solar_Brazil_BR1762,Brazil,Cerrado
857,-23.25,-50.25,p_solar_Brazil_BR1763,Brazil,Cerrado
858,-23.75,-50.25,p_solar_Brazil_BR1764,Brazil,Cerrado
859,-15.75,-49.75,p_solar_Brazil_BR1810,Brazil,Cerrado
860,-16.25,-49.75,p_solar_Brazil_BR1811,Brazil,Cerrado
861,-16.75,-49.75,p_solar_Brazil_BR1812,Brazil,Cerrado
862,-17.25,-49.75,p_solar_Brazil_BR1813,Brazil,Cerrado
863,-17.75,-49.75,p_solar_Brazil_BR1814,Brazil,Cerrado
864,-18.25,-49.75,p_solar_Brazil_BR1815,Brazil,Cerrado
865,-18.75,-49.75,p_solar_Brazil_BR1816,Brazil,Cerrado
866,-19.25,-49.75,p_solar_Brazil_BR1817,Brazil,Cerrado
867,-19.75,-49.75,p_solar_Brazil_BR1818,Brazil,Cerrado
868,-20.25,-49.75,p_solar_Brazil_BR1819,Brazil,Cerrado
869,-20.75,-49.75,p_solar_Brazil_BR1820,Brazil,Cerrado
870,-21.25,-49.75,p_solar_Brazil_BR1821,Brazil,Cerrado
871,-21.75,-49.75,p_solar_Brazil_BR1822,Brazil,Cerrado
872,-22.25,-49.75,p_solar_Brazil_BR1823,Brazil,Cerrado
873,-22.75,-49.75,p_solar_Brazil_BR1824,Brazil,Cerrado
874,-23.25,-49.75,p_solar_Brazil_BR1825,Brazil,Cerrado
875,-23.75,-49.75,p_solar_Brazil_BR1826,Brazil,Cerrado
876,-13.25,-49.25,p_solar_Brazil_BR1864,Brazil,Cerrado
877,-13.75,-49.25,p_solar_Brazil_BR1865,Brazil,Cerrado
878,-14.25,-49.25,p_solar_Brazil_BR1866,Brazil,Cerrado
879,-14.75,-49.25,p_solar_Brazil_BR1867,Brazil,Cerrado
880,-15.25,-49.25,p_solar_Brazil_BR1868,Brazil,Cerrado
881,-15.75,-49.25,p_solar_Brazil_BR1869,Brazil,Cerrado
882,-16.25,-49.25,p_solar_Brazil_BR1870,Brazil,Cerrado
883,-16.75,-49.25,p_solar_Brazil_BR1871,Brazil,Cerrado
884,-17.25,-49.25,p_solar_Brazil_BR1872,Brazil,Cerrado
885,-17.75,-49.25,p_solar_Brazil_BR1873,Brazil,Cerrado
886,-18.25,-49.25,p_solar_Brazil_BR1874,Brazil,Cerrado
887,-18.75,-49.25,p_solar_Brazil_BR1875,Brazil,Cerrado
888,-19.25,-49.25,p_solar_Brazil_BR1876,Brazil,Cerrado
889,-19.75,-49.25,p_solar_Brazil_BR1877,Brazil,Cerrado
890,-20.25,-49.25,p_solar_Brazil_BR1878,Brazil,Cerrado
891,-20.75,-49.25,p_solar_Brazil_BR1879,Brazil,Cerrado
892,-21.25,-49.25,p_solar_Brazil_BR1880,Brazil,Cerrado
893,-21.75,-49.25,p_solar_Brazil_BR1881,Brazil,Cerrado
894,-22.25,-49.25,p_solar_Brazil_BR1882,Brazil,Cerrado
895,-22.75,-49.25,p_solar_Brazil_BR1883,Brazil,Cerrado
896,-23.25,-49.25,p_solar_Brazil_BR1884,Brazil,Cerrado
897,-23.75,-49.25,p_solar_Brazil_BR1885,Brazil,Cerrado
898,-12.75,-48.75,p_solar_Brazil_BR1921,Brazil,Cerrado
899,-13.25,-48.75,p_solar_Brazil_BR1922,Brazil,Cerrado
900,-13.75,-48.75,p_solar_Brazil_BR1923,Brazil,Cerrado
901,-14.25,-48.75,p_solar_Brazil_BR1924,Brazil,Cerrado
902,-14.75,-48.75,p_solar_Brazil_BR1925,Brazil,Cerrado
903,-15.25,-48.75,p_solar_Brazil_BR1926,Brazil,Cerrado
904,-15.75,-48.75,p_solar_Brazil_BR1927,Brazil,Cerrado
905,-16.25,-48.75,p_solar_Brazil_BR1928,Brazil,Cerrado
906,-16.75,-48.75,p_solar_Brazil_BR1929,Brazil,Cerrado
907,-17.25,-48.75,p_solar_Brazil_BR1930,Brazil,Cerrado
908,-17.75,-48.75,p_solar_Brazil_BR1931,Brazil,Cerrado
909,-18.25,-48.75,p_solar_Brazil_BR1932,Brazil,Cerrado
910,-18.75,-48.75,p_solar_Brazil_BR1933,Brazil,Cerrado
911,-19.25,-48.75,p_solar_Brazil_BR1934,Brazil,Cerrado
912,-19.75,-48.75,p_solar_Brazil_BR1935,Brazil,Cerrado
913,-20.25,-48.75,p_solar_Brazil_BR1936,Brazil,Cerrado
914,-23.75,-48.75,p_solar_Brazil_BR1943,Brazil,Cerrado
915,-12.25,-48.25,p_solar_Brazil_BR1974,Brazil,Cerrado
916,-12.75,-48.25,p_solar_Brazil_BR1975,Brazil,Cerrado
917,-13.25,-48.25,p_solar_Brazil_BR1976,Brazil,Cerrado
918,-13.75,-48.25,p_solar_Brazil_BR1977,Brazil,Cerrado
919,-14.25,-48.25,p_solar_Brazil_BR1978,Brazil,Cerrado
920,-14.75,-48.25,p_solar_Brazil_BR1979,Brazil,Cerrado
921,-15.25,-48.25,p_solar_Brazil_BR1980,Brazil,Cerrado
922,-15.75,-48.25,p_solar_Brazil_BR1981,Brazil,Cerrado
923,-16.25,-48.25,p_solar_Brazil_BR1982,Brazil,Cerrado
924,-16.75,-48.25,p_solar_Brazil_BR1983,Brazil,Cerrado
925,-17.25,-48.25,p_solar_Brazil_BR1984,Brazil,Cerrado
926,-17.75,-48.25,p_solar_Brazil_BR1985,Brazil,Cerrado
927,-18.25,-48.25,p_solar_Brazil_BR1986,Brazil,Cerrado
928,-18.75,-48.25,p_solar_Brazil_BR1987,Brazil,Cerrado
929,-19.25,-48.25,p_solar_Brazil_BR1988,Brazil,Cerrado
930,-19.75,-48.25,p_solar_Brazil_BR1989,Brazil,Cerrado
931,-22.25,-48.25,p_solar_Brazil_BR1994,Brazil,Cerrado
932,-22.75,-48.25,p_solar_Brazil_BR1995,Brazil,Cerrado
933,-23.25,-48.25,p_solar_Brazil_BR1996,Brazil,Cerrado
934,-23.75,-48.25,p_solar_Brazil_BR1997,Brazil,Cerrado
935,-11.25,-47.75,p_solar_Brazil_BR2022,Brazil,Cerrado
936,-11.75,-47.75,p_solar_Brazil_BR2023,Brazil,Cerrado
937,-12.25,-47.75,p_solar_Brazil_BR2024,Brazil,Cerrado
938,-12.75,-47.75,p_solar_Brazil_BR2025,Brazil,Cerrado
939,-13.25,-47.75,p_solar_Brazil_BR2026,Brazil,Cerrado
940,-13.75,-47.75,p_solar_Brazil_BR2027,Brazil,Cerrado
941,-14.25,-47.75,p_solar_Brazil_BR2028,Brazil,Cerrado
942,-14.75,-47.75,p_solar_Brazil_BR2029,Brazil,Cerrado
943,-15.25,-47.75,p_solar_Brazil_BR2030,Brazil,Cerrado
944,-15.75,-47.75,p_solar_Brazil_BR2031,Brazil,Cerrado
945,-16.25,-47.75,p_solar_Brazil_BR2032,Brazil,Cerrado
946,-16.75,-47.75,p_solar_Brazil_BR2033,Brazil,Cerrado
947,-17.25,-47.75,p_solar_Brazil_BR2034,Brazil,Cerrado
948,-17.75,-47.75,p_solar_Brazil_BR2035,Brazil,Cerrado
949,-18.25,-47.75,p_solar_Brazil_BR2036,Brazil,Cerrado
950,-18.75,-47.75,p_solar_Brazil_BR2037,Brazil,Cerrado
951,-19.25,-47.75,p_solar_Brazil_BR2038,Brazil,Cerrado
952,-19.75,-47.75,p_solar_Brazil_BR2039,Brazil,Cerrado
953,-20.25,-47.75,p_solar_Brazil_BR2040,Brazil,Cerrado
954,-21.75,-47.75,p_solar_Brazil_BR2043,Brazil,Cerrado
955,-22.25,-47.75,p_solar_Brazil_BR2044,Brazil,Cerrado
956,-11.25,-47.25,p_solar_Brazil_BR2071,Brazil,Cerrado
957,-11.75,-47.25,p_solar_Brazil_BR2072,Brazil,Cerrado
958,-12.25,-47.25,p_solar_Brazil_BR2073,Brazil,Cerrado
959,-12.75,-47.25,p_solar_Brazil_BR2074,Brazil,Cerrado
960,-13.25,-47.25,p_solar_Brazil_BR2075,Brazil,Cerrado
961,-13.75,-47.25,p_solar_Brazil_BR2076,Brazil,Cerrado
962,-14.25,-47.25,p_solar_Brazil_BR2077,Brazil,Cerrado
963,-14.75,-47.25,p_solar_Brazil_BR2078,Brazil,Cerrado
964,-15.25,-47.25,p_solar_Brazil_BR2079,Brazil,Cerrado
965,-15.75,-47.25,p_solar_Brazil_BR2080,Brazil,Cerrado
966,-16.25,-47.25,p_solar_Brazil_BR2081,Brazil,Cerrado
967,-16.75,-47.25,p_solar_Brazil_BR2082,Brazil,Cerrado
968,-17.25,-47.25,p_solar_Brazil_BR2083,Brazil,Cerrado
969,-17.75,-47.25,p_solar_Brazil_BR2084,Brazil,Cerrado
970,-18.25,-47.25,p_solar_Brazil_BR2085,Brazil,Cerrado
971,-18.75,-47.25,p_solar_Brazil_BR2086,Brazil,Cerrado
972,-19.25,-47.25,p_solar_Brazil_BR2087,Brazil,Cerrado
973,-19.75,-47.25,p_solar_Brazil_BR2088,Brazil,Cerrado
974,-20.25,-47.25,p_solar_Brazil_BR2089,Brazil,Cerrado
975,-20.75,-47.25,p_solar_Brazil_BR2090,Brazil,Cerrado
976,-21.25,-47.25,p_solar_Brazil_BR2091,Brazil,Cerrado
977,-10.75,-46.75,p_solar_Brazil_BR2117,Brazil,Cerrado
978,-11.25,-46.75,p_solar_Brazil_BR2118,Brazil,Cerrado
979,-11.75,-46.75,p_solar_Brazil_BR2119,Brazil,Cerrado
980,-12.25,-46.75,p_solar_Brazil_BR2120,Brazil,Cerrado
981,-12.75,-46.75,p_solar_Brazil_BR2121,Brazil,Cerrado
982,-13.25,-46.75,p_solar_Brazil_BR2122,Brazil,Cerrado
983,-13.75,-46.75,p_solar_Brazil_BR2123,Brazil,Cerrado
984,-14.25,-46.75,p_solar_Brazil_BR2124,Brazil,Cerrado
985,-14.75,-46.75,p_solar_Brazil_BR2125,Brazil,Cerrado
986,-15.25,-46.75,p_solar_Brazil_BR2126,Brazil,Cerrado
987,-15.75,-46.75,p_solar_Brazil_BR2127,Brazil,Cerrado
988,-16.25,-46.75,p_solar_Brazil_BR2128,Brazil,Cerrado
989,-16.75,-46.75,p_solar_Brazil_BR2129,Brazil,Cerrado
990,-17.25,-46.75,p_solar_Brazil_BR2130,Brazil,Cerrado
991,-17.75,-46.75,p_solar_Brazil_BR2131,Brazil,Cerrado
992,-18.25,-46.75,p_solar_Brazil_BR2132,Brazil,Cerrado
993,-18.75,-46.75,p_solar_Brazil_BR2133,Brazil,Cerrado
994,-19.25,-46.75,p_solar_Brazil_BR2134,Brazil,Cerrado
995,-19.75,-46.75,p_solar_Brazil_BR2135,Brazil,Cerrado
996,-20.25,-46.75,p_solar_Brazil_BR2136,Brazil,Cerrado
997,-20.75,-46.75,p_solar_Brazil_BR2137,Brazil,Cerrado
998,-10.25,-46.25,p_solar_Brazil_BR2162,Brazil,Cerrado
999,-10.75,-46.25,p_solar_Brazil_BR2163,Brazil,Cerrado
1000,-11.25,-46.25,p_solar_Brazil_BR2164,Brazil,Cerrado
1001,-11.75,-46.25,p_solar_Brazil_BR2165,Brazil,Cerrado
1002,-12.25,-46.25,p_solar_Brazil_BR2166,Brazil,Cerrado
1003,-12.75,-46.25,p_solar_Brazil_BR2167,Brazil,Cerrado
1004,-13.25,-46.25,p_solar_Brazil_BR2168,Brazil,Cerrado
1005,-13.75,-46.25,p_solar_Brazil_BR2169,Brazil,Cerrado
1006,-14.25,-46.25,p_solar_Brazil_BR2170,Brazil,Cerrado
1007,-14.75,-46.25,p_solar_Brazil_BR2171,Brazil,Cerrado
1008,-15.25,-46.25,p_solar_Brazil_BR2172,Brazil,Cerrado
1009,-15.75,-46.25,p_solar_Brazil_BR2173,Brazil,Cerrado
1010,-16.25,-46.25,p_solar_Brazil_BR2174,Brazil,Cerrado
1011,-16.75,-46.25,p_solar_Brazil_BR2175,Brazil,Cerrado
1012,-17.25,-46.25,p_solar_Brazil_BR2176,Brazil,Cerrado
1013,-17.75,-46.25,p_solar_Brazil_BR2177,Brazil,Cerrado
1014,-18.25,-46.25,p_solar_Brazil_BR2178,Brazil,Cerrado
1015,-18.75,-46.25,p_solar_Brazil_BR2179,Brazil,Cerrado
1016,-19.25,-46.25,p_solar_Brazil_BR2180,Brazil,Cerrado
1017,-19.75,-46.25,p_solar_Brazil_BR2181,Brazil,Cerrado
1018,-20.25,-46.25,p_solar_Brazil_BR2182,Brazil,Cerrado
1019,-10.25,-45.75,p_solar_Brazil_BR2207,Brazil,Cerrado
1020,-10.75,-45.75,p_solar_Brazil_BR2208,Brazil,Cerrado
1021,-11.25,-45.75,p_solar_Brazil_BR2209,Brazil,Cerrado
1022,-11.75,-45.75,p_solar_Brazil_BR2210,Brazil,Cerrado
1023,-12.25,-45.75,p_solar_Brazil_BR2211,Brazil,Cerrado
1024,-12.75,-45.75,p_solar_Brazil_BR2212,Brazil,Cerrado
1025,-13.25,-45.75,p_solar_Brazil_BR2213,Brazil,Cerrado
1026,-13.75,-45.75,p_solar_Brazil_BR2214,Brazil,Cerrado
1027,-14.25,-45.75,p_solar_Brazil_BR2215,Brazil,Cerrado
1028,-14.75,-45.75,p_solar_Brazil_BR2216,Brazil,Cerrado
1029,-15.25,-45.75,p_solar_Brazil_BR2217,Brazil,Cerrado
1030,-15.75,-45.75,p_solar_Brazil_BR2218,Brazil,Cerrado
1031,-16.25,-45.75,p_solar_Brazil_BR2219,Brazil,Cerrado
1032,-16.75,-45.75,p_solar_Brazil_BR2220,Brazil,Cerrado
1033,-17.25,-45.75,p_solar_Brazil_BR2221,Brazil,Cerrado
1034,-17.75,-45.75,p_solar_Brazil_BR2222,Brazil,Cerrado
1035,-18.25,-45.75,p_solar_Brazil_BR2223,Brazil,Cerrado
1036,-18.75,-45.75,p_solar_Brazil_BR2224,Brazil,Cerrado
1037,-19.25,-45.75,p_solar_Brazil_BR2225,Brazil,Cerrado
1038,-19.75,-45.75,p_solar_Brazil_BR2226,Brazil,Cerrado
1039,-9.75,-45.25,p_solar_Brazil_BR2250,Brazil,Cerrado
1040,-10.25,-45.25,p_solar_Brazil_BR2251,Brazil,Cerrado
1041,-10.75,-45.25,p_solar_Brazil_BR2252,Brazil,Cerrado
1042,-11.25,-45.25,p_solar_Brazil_BR2253,Brazil,Cerrado
1043,-11.75,-45.25,p_solar_Brazil_BR2254,Brazil,Cerrado
1044,-12.25,-45.25,p_solar_Brazil_BR2255,Brazil,Cerrado
1045,-12.75,-45.25,p_solar_Brazil_BR2256,Brazil,Cerrado
1046,-13.25,-45.25,p_solar_Brazil_BR2257,Brazil,Cerrado
1047,-13.75,-45.25,p_solar_Brazil_BR2258,Brazil,Cerrado
1048,-14.25,-45.25,p_solar_Brazil_BR2259,Brazil,Cerrado
1049,-14.75,-45.25,p_solar_Brazil_BR2260,Brazil,Cerrado
1050,-15.25,-45.25,p_solar_Brazil_BR2261,Brazil,Cerrado
1051,-15.75,-45.25,p_solar_Brazil_BR2262,Brazil,Cerrado
1052,-16.25,-45.25,p_solar_Brazil_BR2263,Brazil,Cerrado
1053,-16.75,-45.25,p_solar_Brazil_BR2264,Brazil,Cerrado
1054,-17.25,-45.25,p_solar_Brazil_BR2265,Brazil,Cerrado
1055,-17.75,-45.25,p_solar_Brazil_BR2266,Brazil,Cerrado
1056,-18.25,-45.25,p_solar_Brazil_BR2267,Brazil,Cerrado
1057,-18.75,-45.25,p_solar_Brazil_BR2268,Brazil,Cerrado
1058,-19.25,-45.25,p_solar_Brazil_BR2269,Brazil,Cerrado
1059,-9.25,-44.75,p_solar_Brazil_BR2293,Brazil,Cerrado
1060,-9.75,-44.75,p_solar_Brazil_BR2294,Brazil,Cerrado
1061,-10.25,-44.75,p_solar_Brazil_BR2295,Brazil,Cerrado
1062,-10.75,-44.75,p_solar_Brazil_BR2296,Brazil,Cerrado
1063,-11.25,-44.75,p_solar_Brazil_BR2297,Brazil,Cerrado
1064,-11.75,-44.75,p_solar_Brazil_BR2298,Brazil,Cerrado
1065,-12.25,-44.75,p_solar_Brazil_BR2299,Brazil,Cerrado
1066,-12.75,-44.75,p_solar_Brazil_BR2300,Brazil,Cerrado
1067,-13.25,-44.75,p_solar_Brazil_BR2301,Brazil,Cerrado
1068,-13.75,-44.75,p_solar_Brazil_BR2302,Brazil,Cerrado
1069,-14.25,-44.75,p_solar_Brazil_BR2303,Brazil,Cerrado
1070,-14.75,-44.75,p_solar_Brazil_BR2304,Brazil,Cerrado
1071,-15.25,-44.75,p_solar_Brazil_BR2305,Brazil,Cerrado
1072,-15.75,-44.75,p_solar_Brazil_BR2306,Brazil,Cerrado
1073,-16.25,-44.75,p_solar_Brazil_BR2307,Brazil,Cerrado
1074,-16.75,-44.75,p_solar_Brazil_BR2308,Brazil,Cerrado
1075,-17.75,-44.75,p_solar_Brazil_BR2310,Brazil,Cerrado
1076,-18.25,-44.75,p_solar_Brazil_BR2311,Brazil,Cerrado
1077,-18.75,-44.75,p_solar_Brazil_BR2312,Brazil,Cerrado
1078,-8.75,-44.25,p_solar_Brazil_BR2333,Brazil,Caatinga
1079,-9.25,-44.25,p_solar_Brazil_BR2334,Brazil,Caatinga
1080,-9.75,-44.25,p_solar_Brazil_BR2335,Brazil,Caatinga
1081,-10.25,-44.25,p_solar_Brazil_BR2336,Brazil,Caatinga
1082,-10.75,-44.25,p_solar_Brazil_BR2337,Brazil,Caatinga
1083,-11.25,-44.25,p_solar_Brazil_BR2338,Brazil,Caatinga
1084,-11.75,-44.25,p_solar_Brazil_BR2339,Brazil,Caatinga
1085,-12.25,-44.25,p_solar_Brazil_BR2340,Brazil,Caatinga
1086,-13.25,-44.25,p_solar_Brazil_BR2342,Brazil,Caatinga
1087,-13.75,-44.25,p_solar_Brazil_BR2343,Brazil,Caatinga
1088,-14.25,-44.25,p_solar_Brazil_BR2344,Brazil,Caatinga
