type,period,load_zone,trade,Scenario,multiplier,trade_1
export,2040,Argentina,17.8622,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-17.8622
export,2040,Brazil,1.98928,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-1.98928
export,2040,Chile,6.48391,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-6.48391
export,2040,Paraguay,22.43268,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-22.43268
export,2040,Uruguay,0.69413,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-0.69413
export,2045,Argentina,38.3214,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-38.3214
export,2045,Brazil,5.51553,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-5.51553
export,2045,Chile,12.47368,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-12.47368
export,2045,Paraguay,27.12529,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-27.12529
export,2045,Uruguay,1.16576,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-1.16576
export,2050,Argentina,79.73173,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-79.73173
export,2050,Brazil,8.40565,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-8.40565
export,2050,Chile,16.47459,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-16.47459
export,2050,Paraguay,36.63613,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-36.63613
export,2050,Uruguay,1.34554,Emission cut 90% Enercon E126 7000 Single-Axis,-1,-1.34554
import,2020,Argentina,0.79207,Emission cut 90% Enercon E126 7000 Single-Axis,1,0.79207
import,2020,Brazil,45.57864,Emission cut 90% Enercon E126 7000 Single-Axis,1,45.57864
import,2020,Chile,0.00594,Emission cut 90% Enercon E126 7000 Single-Axis,1,0.00594
import,2020,Paraguay,0.02647,Emission cut 90% Enercon E126 7000 Single-Axis,1,0.02647
import,2020,Uruguay,0.49182,Emission cut 90% Enercon E126 7000 Single-Axis,1,0.49182
import,2025,Argentina,4.04705,Emission cut 90% Enercon E126 7000 Single-Axis,1,4.04705
import,2025,Brazil,38.5623,Emission cut 90% Enercon E126 7000 Single-Axis,1,38.5623
import,2025,Chile,0.02356,Emission cut 90% Enercon E126 7000 Single-Axis,1,0.02356
import,2025,Paraguay,0.06832,Emission cut 90% Enercon E126 7000 Single-Axis,1,0.06832
import,2025,Uruguay,1.88583,Emission cut 90% Enercon E126 7000 Single-Axis,1,1.88583
import,2030,Argentina,3.99986,Emission cut 90% Enercon E126 7000 Single-Axis,1,3.99986
import,2030,Brazil,34.99071,Emission cut 90% Enercon E126 7000 Single-Axis,1,34.99071
import,2030,Chile,0.32247,Emission cut 90% Enercon E126 7000 Single-Axis,1,0.32247
import,2030,Paraguay,0.01821,Emission cut 90% Enercon E126 7000 Single-Axis,1,0.01821
import,2030,Uruguay,1.67763,Emission cut 90% Enercon E126 7000 Single-Axis,1,1.67763
import,2035,Argentina,2.42627,Emission cut 90% Enercon E126 7000 Single-Axis,1,2.42627
import,2035,Brazil,26.49793,Emission cut 90% Enercon E126 7000 Single-Axis,1,26.49793
import,2035,Chile,5.30336,Emission cut 90% Enercon E126 7000 Single-Axis,1,5.30336
import,2035,Paraguay,0.29123,Emission cut 90% Enercon E126 7000 Single-Axis,1,0.29123
import,2035,Uruguay,2.95404,Emission cut 90% Enercon E126 7000 Single-Axis,1,2.95404
import,2040,Argentina,5.65573,Emission cut 90% Enercon E126 7000 Single-Axis,1,5.65573
import,2040,Brazil,25.73957,Emission cut 90% Enercon E126 7000 Single-Axis,1,25.73957
import,2040,Chile,15.30823,Emission cut 90% Enercon E126 7000 Single-Axis,1,15.30823
import,2040,Paraguay,0.23343,Emission cut 90% Enercon E126 7000 Single-Axis,1,0.23343
import,2040,Uruguay,2.52523,Emission cut 90% Enercon E126 7000 Single-Axis,1,2.52523
import,2045,Argentina,9.08491,Emission cut 90% Enercon E126 7000 Single-Axis,1,9.08491
import,2045,Brazil,43.98106,Emission cut 90% Enercon E126 7000 Single-Axis,1,43.98106
import,2045,Chile,29.72066,Emission cut 90% Enercon E126 7000 Single-Axis,1,29.72066
import,2045,Paraguay,0.14786,Emission cut 90% Enercon E126 7000 Single-Axis,1,0.14786
import,2045,Uruguay,1.66717,Emission cut 90% Enercon E126 7000 Single-Axis,1,1.66717
import,2050,Argentina,9.26203,Emission cut 90% Enercon E126 7000 Single-Axis,1,9.26203
import,2050,Brazil,80.41878,Emission cut 90% Enercon E126 7000 Single-Axis,1,80.41878
import,2050,Chile,51.12468,Emission cut 90% Enercon E126 7000 Single-Axis,1,51.12468
import,2050,Paraguay,0.14179,Emission cut 90% Enercon E126 7000 Single-Axis,1,0.14179
import,2050,Uruguay,1.64637,Emission cut 90% Enercon E126 7000 Single-Axis,1,1.64637
export,2020,Argentina,1.02368,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-1.02368
export,2020,Brazil,0.03553,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-0.03553
export,2020,Chile,0.00105,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-0.00105
export,2020,Paraguay,45.14068,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-45.14068
export,2020,Uruguay,0.69401,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-0.69401
export,2025,Argentina,3.87047,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-3.87047
export,2025,Brazil,3.12769,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-3.12769
export,2025,Chile,0.0079,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-0.0079
export,2025,Paraguay,40.19551,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-40.19551
export,2025,Uruguay,0.51453,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-0.51453
export,2030,Argentina,4.54407,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-4.54407
export,2030,Brazil,2.19288,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-2.19288
export,2030,Chile,0.00581,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-0.00581
export,2030,Paraguay,33.39742,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-33.39742
export,2030,Uruguay,0.28614,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-0.28614
export,2035,Argentina,5.55178,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-5.55178
export,2035,Brazil,2.13622,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-2.13622
export,2035,Chile,1.11295,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-1.11295
export,2035,Paraguay,24.76251,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-24.76251
export,2035,Uruguay,0.51712,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-0.51712
export,2040,Argentina,13.13529,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-13.13529
export,2040,Brazil,2.70563,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-2.70563
export,2040,Chile,4.50438,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-4.50438
export,2040,Paraguay,13.81575,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-13.81575
export,2040,Uruguay,0.86903,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-0.86903
export,2045,Argentina,26.34988,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-26.34988
export,2045,Brazil,6.62289,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-6.62289
export,2045,Chile,12.83459,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-12.83459
export,2045,Paraguay,14.85815,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-14.85815
export,2045,Uruguay,1.75545,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-1.75545
export,2050,Argentina,47.39743,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-47.39743
export,2050,Brazil,14.00214,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-14.00214
export,2050,Chile,29.49197,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-29.49197
export,2050,Paraguay,33.80153,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-33.80153
export,2050,Uruguay,1.89452,Emission cut 90% Enercon E101 3000 Single-Axis,-1,-1.89452
import,2020,Argentina,0.79207,Emission cut 90% Enercon E101 3000 Single-Axis,1,0.79207
import,2020,Brazil,45.57864,Emission cut 90% Enercon E101 3000 Single-Axis,1,45.57864
import,2020,Chile,0.00594,Emission cut 90% Enercon E101 3000 Single-Axis,1,0.00594
import,2020,Paraguay,0.02647,Emission cut 90% Enercon E101 3000 Single-Axis,1,0.02647
import,2020,Uruguay,0.49182,Emission cut 90% Enercon E101 3000 Single-Axis,1,0.49182
import,2025,Argentina,4.35383,Emission cut 90% Enercon E101 3000 Single-Axis,1,4.35383
import,2025,Brazil,41.43652,Emission cut 90% Enercon E101 3000 Single-Axis,1,41.43652
import,2025,Chile,0.01915,Emission cut 90% Enercon E101 3000 Single-Axis,1,0.01915
import,2025,Paraguay,0.01821,Emission cut 90% Enercon E101 3000 Single-Axis,1,0.01821
import,2025,Uruguay,1.8884,Emission cut 90% Enercon E101 3000 Single-Axis,1,1.8884
import,2030,Argentina,2.68778,Emission cut 90% Enercon E101 3000 Single-Axis,1,2.68778
import,2030,Brazil,34.90701,Emission cut 90% Enercon E101 3000 Single-Axis,1,34.90701
import,2030,Chile,0.0151,Emission cut 90% Enercon E101 3000 Single-Axis,1,0.0151
import,2030,Paraguay,0.03476,Emission cut 90% Enercon E101 3000 Single-Axis,1,0.03476
import,2030,Uruguay,2.78167,Emission cut 90% Enercon E101 3000 Single-Axis,1,2.78167
import,2035,Argentina,1.76306,Emission cut 90% Enercon E101 3000 Single-Axis,1,1.76306
import,2035,Brazil,27.21154,Emission cut 90% Enercon E101 3000 Single-Axis,1,27.21154
import,2035,Chile,2.28956,Emission cut 90% Enercon E101 3000 Single-Axis,1,2.28956
import,2035,Paraguay,0.05253,Emission cut 90% Enercon E101 3000 Single-Axis,1,0.05253
import,2035,Uruguay,2.76389,Emission cut 90% Enercon E101 3000 Single-Axis,1,2.76389
import,2040,Argentina,4.15362,Emission cut 90% Enercon E101 3000 Single-Axis,1,4.15362
import,2040,Brazil,17.88582,Emission cut 90% Enercon E101 3000 Single-Axis,1,17.88582
import,2040,Chile,10.80869,Emission cut 90% Enercon E101 3000 Single-Axis,1,10.80869
import,2040,Paraguay,0.09282,Emission cut 90% Enercon E101 3000 Single-Axis,1,0.09282
import,2040,Uruguay,2.08914,Emission cut 90% Enercon E101 3000 Single-Axis,1,2.08914
import,2045,Argentina,13.89035,Emission cut 90% Enercon E101 3000 Single-Axis,1,13.89035
import,2045,Brazil,21.52467,Emission cut 90% Enercon E101 3000 Single-Axis,1,21.52467
import,2045,Chile,25.2033,Emission cut 90% Enercon E101 3000 Single-Axis,1,25.2033
import,2045,Paraguay,0.66821,Emission cut 90% Enercon E101 3000 Single-Axis,1,0.66821
import,2045,Uruguay,1.13443,Emission cut 90% Enercon E101 3000 Single-Axis,1,1.13443
import,2050,Argentina,29.63893,Emission cut 90% Enercon E101 3000 Single-Axis,1,29.63893
import,2050,Brazil,47.36735,Emission cut 90% Enercon E101 3000 Single-Axis,1,47.36735
import,2050,Chile,47.92617,Emission cut 90% Enercon E101 3000 Single-Axis,1,47.92617
import,2050,Paraguay,0.16843,Emission cut 90% Enercon E101 3000 Single-Axis,1,0.16843
import,2050,Uruguay,1.4867,Emission cut 90% Enercon E101 3000 Single-Axis,1,1.4867
export,2020,Argentina,1.02881,Emission cut 90% Vestas V90 2000 Fixed,-1,-1.02881
export,2020,Brazil,0.02294,Emission cut 90% Vestas V90 2000 Fixed,-1,-0.02294
export,2020,Chile,0.00105,Emission cut 90% Vestas V90 2000 Fixed,-1,-0.00105
export,2020,Paraguay,45.24988,Emission cut 90% Vestas V90 2000 Fixed,-1,-45.24988
export,2020,Uruguay,0.71954,Emission cut 90% Vestas V90 2000 Fixed,-1,-0.71954
export,2025,Argentina,3.71963,Emission cut 90% Vestas V90 2000 Fixed,-1,-3.71963
export,2025,Brazil,2.98806,Emission cut 90% Vestas V90 2000 Fixed,-1,-2.98806
export,2025,Chile,0.00524,Emission cut 90% Vestas V90 2000 Fixed,-1,-0.00524
export,2025,Paraguay,37.79834,Emission cut 90% Vestas V90 2000 Fixed,-1,-37.79834
export,2025,Uruguay,0.41801,Emission cut 90% Vestas V90 2000 Fixed,-1,-0.41801
export,2030,Argentina,4.54192,Emission cut 90% Vestas V90 2000 Fixed,-1,-4.54192
export,2030,Brazil,2.24512,Emission cut 90% Vestas V90 2000 Fixed,-1,-2.24512
export,2030,Chile,0.00353,Emission cut 90% Vestas V90 2000 Fixed,-1,-0.00353
export,2030,Paraguay,33.38405,Emission cut 90% Vestas V90 2000 Fixed,-1,-33.38405
export,2030,Uruguay,0.13958,Emission cut 90% Vestas V90 2000 Fixed,-1,-0.13958
export,2035,Argentina,9.40862,Emission cut 90% Vestas V90 2000 Fixed,-1,-9.40862
export,2035,Brazil,1.61612,Emission cut 90% Vestas V90 2000 Fixed,-1,-1.61612
export,2035,Chile,1.78355,Emission cut 90% Vestas V90 2000 Fixed,-1,-1.78355
export,2035,Paraguay,24.68834,Emission cut 90% Vestas V90 2000 Fixed,-1,-24.68834
export,2035,Uruguay,0.17756,Emission cut 90% Vestas V90 2000 Fixed,-1,-0.17756
export,2040,Argentina,29.59874,Emission cut 90% Vestas V90 2000 Fixed,-1,-29.59874
export,2040,Brazil,1.48798,Emission cut 90% Vestas V90 2000 Fixed,-1,-1.48798
export,2040,Chile,2.46733,Emission cut 90% Vestas V90 2000 Fixed,-1,-2.46733
export,2040,Paraguay,13.70969,Emission cut 90% Vestas V90 2000 Fixed,-1,-13.70969
export,2040,Uruguay,0.75436,Emission cut 90% Vestas V90 2000 Fixed,-1,-0.75436
export,2045,Argentina,49.04927,Emission cut 90% Vestas V90 2000 Fixed,-1,-49.04927
export,2045,Brazil,2.14812,Emission cut 90% Vestas V90 2000 Fixed,-1,-2.14812
export,2045,Chile,2.16005,Emission cut 90% Vestas V90 2000 Fixed,-1,-2.16005
export,2045,Paraguay,28.32733,Emission cut 90% Vestas V90 2000 Fixed,-1,-28.32733
export,2045,Uruguay,1.00654,Emission cut 90% Vestas V90 2000 Fixed,-1,-1.00654
export,2050,Argentina,105.69363,Emission cut 90% Vestas V90 2000 Fixed,-1,-105.69363
export,2050,Brazil,7.14213,Emission cut 90% Vestas V90 2000 Fixed,-1,-7.14213
export,2050,Chile,0.90735,Emission cut 90% Vestas V90 2000 Fixed,-1,-0.90735
export,2050,Paraguay,33.58307,Emission cut 90% Vestas V90 2000 Fixed,-1,-33.58307
export,2050,Uruguay,1.00307,Emission cut 90% Vestas V90 2000 Fixed,-1,-1.00307
import,2020,Argentina,0.79679,Emission cut 90% Vestas V90 2000 Fixed,1,0.79679
import,2020,Brazil,45.71188,Emission cut 90% Vestas V90 2000 Fixed,1,45.71188
import,2020,Chile,0.00594,Emission cut 90% Vestas V90 2000 Fixed,1,0.00594
import,2020,Paraguay,0.01442,Emission cut 90% Vestas V90 2000 Fixed,1,0.01442
import,2020,Uruguay,0.49319,Emission cut 90% Vestas V90 2000 Fixed,1,0.49319
import,2025,Argentina,4.22595,Emission cut 90% Vestas V90 2000 Fixed,1,4.22595
import,2025,Brazil,38.95665,Emission cut 90% Vestas V90 2000 Fixed,1,38.95665
import,2025,Chile,0.02722,Emission cut 90% Vestas V90 2000 Fixed,1,0.02722
import,2025,Paraguay,0.01821,Emission cut 90% Vestas V90 2000 Fixed,1,0.01821
import,2025,Uruguay,1.70125,Emission cut 90% Vestas V90 2000 Fixed,1,1.70125
import,2030,Argentina,2.80764,Emission cut 90% Vestas V90 2000 Fixed,1,2.80764
import,2030,Brazil,34.36638,Emission cut 90% Vestas V90 2000 Fixed,1,34.36638
import,2030,Chile,0.02248,Emission cut 90% Vestas V90 2000 Fixed,1,0.02248
import,2030,Paraguay,0.03462,Emission cut 90% Vestas V90 2000 Fixed,1,0.03462
import,2030,Uruguay,3.08308,Emission cut 90% Vestas V90 2000 Fixed,1,3.08308
import,2035,Argentina,1.00383,Emission cut 90% Vestas V90 2000 Fixed,1,1.00383
import,2035,Brazil,28.00497,Emission cut 90% Vestas V90 2000 Fixed,1,28.00497
import,2035,Chile,5.64835,Emission cut 90% Vestas V90 2000 Fixed,1,5.64835
import,2035,Paraguay,0.11733,Emission cut 90% Vestas V90 2000 Fixed,1,0.11733
import,2035,Uruguay,2.89971,Emission cut 90% Vestas V90 2000 Fixed,1,2.89971
import,2040,Argentina,2.53758,Emission cut 90% Vestas V90 2000 Fixed,1,2.53758
import,2040,Brazil,18.88588,Emission cut 90% Vestas V90 2000 Fixed,1,18.88588
import,2040,Chile,25.25699,Emission cut 90% Vestas V90 2000 Fixed,1,25.25699
import,2040,Paraguay,0.09191,Emission cut 90% Vestas V90 2000 Fixed,1,0.09191
import,2040,Uruguay,1.24573,Emission cut 90% Vestas V90 2000 Fixed,1,1.24573
import,2045,Argentina,3.08959,Emission cut 90% Vestas V90 2000 Fixed,1,3.08959
import,2045,Brazil,32.80452,Emission cut 90% Vestas V90 2000 Fixed,1,32.80452
import,2045,Chile,45.43901,Emission cut 90% Vestas V90 2000 Fixed,1,45.43901
import,2045,Paraguay,0.09725,Emission cut 90% Vestas V90 2000 Fixed,1,0.09725
import,2045,Uruguay,1.26092,Emission cut 90% Vestas V90 2000 Fixed,1,1.26092
import,2050,Argentina,2.4988,Emission cut 90% Vestas V90 2000 Fixed,1,2.4988
import,2050,Brazil,61.2698,Emission cut 90% Vestas V90 2000 Fixed,1,61.2698
import,2050,Chile,82.6267,Emission cut 90% Vestas V90 2000 Fixed,1,82.6267
import,2050,Paraguay,0.20773,Emission cut 90% Vestas V90 2000 Fixed,1,0.20773
import,2050,Uruguay,1.72621,Emission cut 90% Vestas V90 2000 Fixed,1,1.72621
export,2020,Argentina,1.02881,Emission cut 90% Vestas V164 7000 Fixed,-1,-1.02881
export,2020,Brazil,0.02294,Emission cut 90% Vestas V164 7000 Fixed,-1,-0.02294
export,2020,Chile,0.00105,Emission cut 90% Vestas V164 7000 Fixed,-1,-0.00105
export,2020,Paraguay,45.24988,Emission cut 90% Vestas V164 7000 Fixed,-1,-45.24988
export,2020,Uruguay,0.71954,Emission cut 90% Vestas V164 7000 Fixed,-1,-0.71954
export,2025,Argentina,3.7617,Emission cut 90% Vestas V164 7000 Fixed,-1,-3.7617
export,2025,Brazil,2.40717,Emission cut 90% Vestas V164 7000 Fixed,-1,-2.40717
export,2025,Chile,0.0067,Emission cut 90% Vestas V164 7000 Fixed,-1,-0.0067
export,2025,Paraguay,40.19507,Emission cut 90% Vestas V164 7000 Fixed,-1,-40.19507
export,2025,Uruguay,0.51261,Emission cut 90% Vestas V164 7000 Fixed,-1,-0.51261
export,2030,Argentina,6.49965,Emission cut 90% Vestas V164 7000 Fixed,-1,-6.49965
export,2030,Brazil,3.10657,Emission cut 90% Vestas V164 7000 Fixed,-1,-3.10657
export,2030,Chile,0.32362,Emission cut 90% Vestas V164 7000 Fixed,-1,-0.32362
export,2030,Paraguay,33.40889,Emission cut 90% Vestas V164 7000 Fixed,-1,-33.40889
export,2030,Uruguay,0.15449,Emission cut 90% Vestas V164 7000 Fixed,-1,-0.15449
export,2035,Argentina,20.77834,Emission cut 90% Vestas V164 7000 Fixed,-1,-20.77834
export,2035,Brazil,2.15759,Emission cut 90% Vestas V164 7000 Fixed,-1,-2.15759
export,2035,Chile,1.38267,Emission cut 90% Vestas V164 7000 Fixed,-1,-1.38267
export,2035,Paraguay,24.76534,Emission cut 90% Vestas V164 7000 Fixed,-1,-24.76534
export,2035,Uruguay,0.19182,Emission cut 90% Vestas V164 7000 Fixed,-1,-0.19182
export,2040,Argentina,29.06577,Emission cut 90% Vestas V164 7000 Fixed,-1,-29.06577
export,2040,Brazil,2.6231,Emission cut 90% Vestas V164 7000 Fixed,-1,-2.6231
export,2040,Chile,1.90474,Emission cut 90% Vestas V164 7000 Fixed,-1,-1.90474
export,2040,Paraguay,13.81796,Emission cut 90% Vestas V164 7000 Fixed,-1,-13.81796
export,2040,Uruguay,0.86293,Emission cut 90% Vestas V164 7000 Fixed,-1,-0.86293
export,2045,Argentina,48.19544,Emission cut 90% Vestas V164 7000 Fixed,-1,-48.19544
export,2045,Brazil,6.08436,Emission cut 90% Vestas V164 7000 Fixed,-1,-6.08436
export,2045,Chile,2.10723,Emission cut 90% Vestas V164 7000 Fixed,-1,-2.10723
export,2045,Paraguay,33.82472,Emission cut 90% Vestas V164 7000 Fixed,-1,-33.82472
export,2045,Uruguay,1.45843,Emission cut 90% Vestas V164 7000 Fixed,-1,-1.45843
export,2050,Argentina,101.25303,Emission cut 90% Vestas V164 7000 Fixed,-1,-101.25303
export,2050,Brazil,22.85763,Emission cut 90% Vestas V164 7000 Fixed,-1,-22.85763
export,2050,Chile,3.36077,Emission cut 90% Vestas V164 7000 Fixed,-1,-3.36077
export,2050,Paraguay,38.47684,Emission cut 90% Vestas V164 7000 Fixed,-1,-38.47684
export,2050,Uruguay,1.91588,Emission cut 90% Vestas V164 7000 Fixed,-1,-1.91588
import,2020,Argentina,0.79679,Emission cut 90% Vestas V164 7000 Fixed,1,0.79679
import,2020,Brazil,45.71188,Emission cut 90% Vestas V164 7000 Fixed,1,45.71188
import,2020,Chile,0.00594,Emission cut 90% Vestas V164 7000 Fixed,1,0.00594
import,2020,Paraguay,0.01442,Emission cut 90% Vestas V164 7000 Fixed,1,0.01442
import,2020,Uruguay,0.49319,Emission cut 90% Vestas V164 7000 Fixed,1,0.49319
import,2025,Argentina,3.69761,Emission cut 90% Vestas V164 7000 Fixed,1,3.69761
import,2025,Brazil,41.64244,Emission cut 90% Vestas V164 7000 Fixed,1,41.64244
import,2025,Chile,0.02223,Emission cut 90% Vestas V164 7000 Fixed,1,0.02223
import,2025,Paraguay,0.01821,Emission cut 90% Vestas V164 7000 Fixed,1,0.01821
import,2025,Uruguay,1.50276,Emission cut 90% Vestas V164 7000 Fixed,1,1.50276
import,2030,Argentina,3.35895,Emission cut 90% Vestas V164 7000 Fixed,1,3.35895
import,2030,Brazil,34.81792,Emission cut 90% Vestas V164 7000 Fixed,1,34.81792
import,2030,Chile,2.15391,Emission cut 90% Vestas V164 7000 Fixed,1,2.15391
import,2030,Paraguay,0.03642,Emission cut 90% Vestas V164 7000 Fixed,1,0.03642
import,2030,Uruguay,3.12602,Emission cut 90% Vestas V164 7000 Fixed,1,3.12602
import,2035,Argentina,1.03929,Emission cut 90% Vestas V164 7000 Fixed,1,1.03929
import,2035,Brazil,26.96834,Emission cut 90% Vestas V164 7000 Fixed,1,26.96834
import,2035,Chile,17.7569,Emission cut 90% Vestas V164 7000 Fixed,1,17.7569
import,2035,Paraguay,0.05366,Emission cut 90% Vestas V164 7000 Fixed,1,0.05366
import,2035,Uruguay,3.45757,Emission cut 90% Vestas V164 7000 Fixed,1,3.45757
import,2040,Argentina,2.72079,Emission cut 90% Vestas V164 7000 Fixed,1,2.72079
import,2040,Brazil,18.54953,Emission cut 90% Vestas V164 7000 Fixed,1,18.54953
import,2040,Chile,25.43431,Emission cut 90% Vestas V164 7000 Fixed,1,25.43431
import,2040,Paraguay,0.09473,Emission cut 90% Vestas V164 7000 Fixed,1,0.09473
import,2040,Uruguay,1.47513,Emission cut 90% Vestas V164 7000 Fixed,1,1.47513
import,2045,Argentina,3.79995,Emission cut 90% Vestas V164 7000 Fixed,1,3.79995
import,2045,Brazil,42.76048,Emission cut 90% Vestas V164 7000 Fixed,1,42.76048
import,2045,Chile,43.83299,Emission cut 90% Vestas V164 7000 Fixed,1,43.83299
import,2045,Paraguay,0.10063,Emission cut 90% Vestas V164 7000 Fixed,1,0.10063
import,2045,Uruguay,1.17614,Emission cut 90% Vestas V164 7000 Fixed,1,1.17614
import,2050,Argentina,8.57624,Emission cut 90% Vestas V164 7000 Fixed,1,8.57624
import,2050,Brazil,76.48942,Emission cut 90% Vestas V164 7000 Fixed,1,76.48942
import,2050,Chile,81.81213,Emission cut 90% Vestas V164 7000 Fixed,1,81.81213
import,2050,Paraguay,0.04189,Emission cut 90% Vestas V164 7000 Fixed,1,0.04189
import,2050,Uruguay,0.94447,Emission cut 90% Vestas V164 7000 Fixed,1,0.94447
export,2020,Argentina,1.02881,Emission cut 90% Vestas V90 3000 Fixed,-1,-1.02881
export,2020,Brazil,0.02294,Emission cut 90% Vestas V90 3000 Fixed,-1,-0.02294
export,2020,Chile,0.00105,Emission cut 90% Vestas V90 3000 Fixed,-1,-0.00105
export,2020,Paraguay,45.24988,Emission cut 90% Vestas V90 3000 Fixed,-1,-45.24988
export,2020,Uruguay,0.71954,Emission cut 90% Vestas V90 3000 Fixed,-1,-0.71954
export,2025,Argentina,4.40889,Emission cut 90% Vestas V90 3000 Fixed,-1,-4.40889
export,2025,Brazil,3.103,Emission cut 90% Vestas V90 3000 Fixed,-1,-3.103
export,2025,Chile,0.00773,Emission cut 90% Vestas V90 3000 Fixed,-1,-0.00773
export,2025,Paraguay,40.18558,Emission cut 90% Vestas V90 3000 Fixed,-1,-40.18558
export,2025,Uruguay,0.47956,Emission cut 90% Vestas V90 3000 Fixed,-1,-0.47956
export,2030,Argentina,8.30957,Emission cut 90% Vestas V90 3000 Fixed,-1,-8.30957
export,2030,Brazil,2.52322,Emission cut 90% Vestas V90 3000 Fixed,-1,-2.52322
export,2030,Chile,0.47777,Emission cut 90% Vestas V90 3000 Fixed,-1,-0.47777
export,2030,Paraguay,33.36669,Emission cut 90% Vestas V90 3000 Fixed,-1,-33.36669
export,2030,Uruguay,0.14998,Emission cut 90% Vestas V90 3000 Fixed,-1,-0.14998
export,2035,Argentina,20.18133,Emission cut 90% Vestas V90 3000 Fixed,-1,-20.18133
export,2035,Brazil,1.71544,Emission cut 90% Vestas V90 3000 Fixed,-1,-1.71544
export,2035,Chile,2.59013,Emission cut 90% Vestas V90 3000 Fixed,-1,-2.59013
export,2035,Paraguay,24.6969,Emission cut 90% Vestas V90 3000 Fixed,-1,-24.6969
export,2035,Uruguay,0.06078,Emission cut 90% Vestas V90 3000 Fixed,-1,-0.06078
export,2040,Argentina,32.76306,Emission cut 90% Vestas V90 3000 Fixed,-1,-32.76306
export,2040,Brazil,2.47858,Emission cut 90% Vestas V90 3000 Fixed,-1,-2.47858
export,2040,Chile,3.61781,Emission cut 90% Vestas V90 3000 Fixed,-1,-3.61781
export,2040,Paraguay,16.89182,Emission cut 90% Vestas V90 3000 Fixed,-1,-16.89182
export,2040,Uruguay,0.22002,Emission cut 90% Vestas V90 3000 Fixed,-1,-0.22002
export,2045,Argentina,65.47272,Emission cut 90% Vestas V90 3000 Fixed,-1,-65.47272
export,2045,Brazil,7.10117,Emission cut 90% Vestas V90 3000 Fixed,-1,-7.10117
export,2045,Chile,5.81908,Emission cut 90% Vestas V90 3000 Fixed,-1,-5.81908
export,2045,Paraguay,37.4076,Emission cut 90% Vestas V90 3000 Fixed,-1,-37.4076
export,2045,Uruguay,0.52499,Emission cut 90% Vestas V90 3000 Fixed,-1,-0.52499
export,2050,Argentina,116.9793,Emission cut 90% Vestas V90 3000 Fixed,-1,-116.9793
export,2050,Brazil,13.77835,Emission cut 90% Vestas V90 3000 Fixed,-1,-13.77835
export,2050,Chile,5.8756,Emission cut 90% Vestas V90 3000 Fixed,-1,-5.8756
export,2050,Paraguay,34.79247,Emission cut 90% Vestas V90 3000 Fixed,-1,-34.79247
export,2050,Uruguay,0.47178,Emission cut 90% Vestas V90 3000 Fixed,-1,-0.47178
import,2020,Argentina,0.79679,Emission cut 90% Vestas V90 3000 Fixed,1,0.79679
import,2020,Brazil,45.71188,Emission cut 90% Vestas V90 3000 Fixed,1,45.71188
