index,Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,ann_cfs_ninja_solar_1axis
1021,-11.25,-45.75,p_solar_Brazil_BR2209,Brazil,155.8,0.18,92.01604757,0.2472678734061934
1022,-11.75,-45.75,p_solar_Brazil_BR2210,Brazil,143.6,0.18,92.93993114,0.2486597222222219
1023,-12.25,-45.75,p_solar_Brazil_BR2211,Brazil,170.0,0.18,57.46624393,0.2474006147540983
1024,-12.75,-45.75,p_solar_Brazil_BR2212,Brazil,141.6,0.19,20.33415559,0.2465440573770482
1025,-13.25,-45.75,p_solar_Brazil_BR2213,Brazil,145.9,0.19,3.490243233,0.24693203551912574
1026,-13.75,-45.75,p_solar_Brazil_BR2214,Brazil,168.0,0.19,8.1523188,0.24693761384335164
1027,-14.25,-45.75,p_solar_Brazil_BR2215,Brazil,169.9,0.19,41.52812941,0.24655327868852436
1028,-14.75,-45.75,p_solar_Brazil_BR2216,Brazil,180.6,0.19,39.83487077,0.24632729963570096
1029,-15.25,-45.75,p_solar_Brazil_BR2217,Brazil,173.6,0.19,41.12925067,0.2455577185792349
1030,-15.75,-45.75,p_solar_Brazil_BR2218,Brazil,179.2,0.19,22.72129009,0.24390539617486345
1031,-16.25,-45.75,p_solar_Brazil_BR2219,Brazil,177.3,0.19,3.685682515,0.24236794171220397
1032,-16.75,-45.75,p_solar_Brazil_BR2220,Brazil,174.7,0.19,22.518452,0.24171322859745037
1033,-17.25,-45.75,p_solar_Brazil_BR2221,Brazil,171.3,0.18,15.09044497,0.24088296903460815
1034,-17.75,-45.75,p_solar_Brazil_BR2222,Brazil,175.8,0.18,60.17117262,0.23941962659380675
1035,-18.25,-45.75,p_solar_Brazil_BR2223,Brazil,166.5,0.18,17.79078236,0.2378203551912568
1036,-18.75,-45.75,p_solar_Brazil_BR2224,Brazil,170.3,0.18,2.970531889,0.23570070582877914
1037,-19.25,-45.75,p_solar_Brazil_BR2225,Brazil,168.4,0.18,18.1369855,0.23346721311475402
1038,-19.75,-45.75,p_solar_Brazil_BR2226,Brazil,163.1,0.18,7.990621058,0.23129622040072828
1039,-9.75,-45.25,p_solar_Brazil_BR2250,Brazil,186.0,0.18,1.291167154,0.24336418488160277
1040,-10.25,-45.25,p_solar_Brazil_BR2251,Brazil,185.4,0.18,17.40645874,0.24530043260473613
1041,-10.75,-45.25,p_solar_Brazil_BR2252,Brazil,173.9,0.18,35.63971054,0.24565050091074633
1042,-11.25,-45.25,p_solar_Brazil_BR2253,Brazil,164.0,0.18,38.47620975,0.2465539617486341
1043,-11.75,-45.25,p_solar_Brazil_BR2254,Brazil,177.5,0.18,42.9464267,0.24718750000000012
1044,-12.25,-45.25,p_solar_Brazil_BR2255,Brazil,179.6,0.18,15.94784451,0.24669854280510034
1045,-12.75,-45.25,p_solar_Brazil_BR2256,Brazil,182.4,0.19,6.453294083,0.2466057604735886
1046,-13.25,-45.25,p_solar_Brazil_BR2257,Brazil,181.6,0.19,35.97638612,0.24685450819672095
1047,-13.75,-45.25,p_solar_Brazil_BR2258,Brazil,182.9,0.19,16.10001494,0.24701627959927117
1048,-14.25,-45.25,p_solar_Brazil_BR2259,Brazil,181.6,0.19,71.13878124,0.24689731329690354
1049,-14.75,-45.25,p_solar_Brazil_BR2260,Brazil,182.2,0.19,93.593272,0.24673702185792404
1050,-15.25,-45.25,p_solar_Brazil_BR2261,Brazil,180.7,0.19,94.42121965,0.24570343806921666
1051,-15.75,-45.25,p_solar_Brazil_BR2262,Brazil,175.2,0.19,74.58249871,0.24365015938069143
1052,-16.25,-45.25,p_solar_Brazil_BR2263,Brazil,176.1,0.19,48.12216,0.24193693078324174
1053,-16.75,-45.25,p_solar_Brazil_BR2264,Brazil,171.5,0.19,14.2770865,0.2412112932604735
1054,-17.25,-45.25,p_solar_Brazil_BR2265,Brazil,172.3,0.18,3.135405247,0.2409024362477243
1055,-17.75,-45.25,p_solar_Brazil_BR2266,Brazil,164.4,0.18,30.91978836,0.24003062386156648
1056,-18.25,-45.25,p_solar_Brazil_BR2267,Brazil,150.8,0.18,3.011165201,0.23896641621129353
1057,-18.75,-45.25,p_solar_Brazil_BR2268,Brazil,142.2,0.18,33.54068688,0.23754781420765048
1058,-19.25,-45.25,p_solar_Brazil_BR2269,Brazil,162.3,0.18,50.36610504,0.2347436247723137
1059,-9.25,-44.75,p_solar_Brazil_BR2293,Brazil,178.6,0.18,20.76731359,0.2420872040072862
1060,-9.75,-44.75,p_solar_Brazil_BR2294,Brazil,180.5,0.18,24.33423969,0.2443753415300553
1061,-10.25,-44.75,p_solar_Brazil_BR2295,Brazil,185.0,0.18,8.41253138,0.24578950364298754
1062,-10.75,-44.75,p_solar_Brazil_BR2296,Brazil,167.1,0.18,19.02053012,0.24623554189435468
1063,-11.25,-44.75,p_solar_Brazil_BR2297,Brazil,174.5,0.18,15.04546026,0.24604314663023688
1064,-11.75,-44.75,p_solar_Brazil_BR2298,Brazil,187.5,0.18,3.530965452,0.24617156193078293
1065,-12.25,-44.75,p_solar_Brazil_BR2299,Brazil,183.4,0.18,10.27756651,0.24702094717668543
1066,-12.75,-44.75,p_solar_Brazil_BR2300,Brazil,186.6,0.18,45.95558551,0.2471848816029148
1067,-13.25,-44.75,p_solar_Brazil_BR2301,Brazil,190.4,0.18,18.74998147,0.24687147085610145
1068,-13.75,-44.75,p_solar_Brazil_BR2302,Brazil,188.3,0.19,32.81691645,0.2473523451730423
1069,-14.25,-44.75,p_solar_Brazil_BR2303,Brazil,186.6,0.18,82.60254744,0.24756158925318728
1070,-14.75,-44.75,p_solar_Brazil_BR2304,Brazil,186.6,0.18,135.4288397,0.24731386612021836
1071,-15.25,-44.75,p_solar_Brazil_BR2305,Brazil,184.7,0.19,136.563331,0.24635302823315125
1072,-15.75,-44.75,p_solar_Brazil_BR2306,Brazil,181.4,0.19,118.5606975,0.24472040072859835
1073,-16.25,-44.75,p_solar_Brazil_BR2307,Brazil,185.5,0.18,79.71815633,0.24343499544626626
1074,-16.75,-44.75,p_solar_Brazil_BR2308,Brazil,182.4,0.18,50.05281373,0.24267691256830648
1075,-17.75,-44.75,p_solar_Brazil_BR2310,Brazil,173.7,0.18,1.399339163,0.2412094717668485
1076,-18.25,-44.75,p_solar_Brazil_BR2311,Brazil,166.3,0.18,16.66437595,0.23999112021857885
1077,-18.75,-44.75,p_solar_Brazil_BR2312,Brazil,164.9,0.18,5.919460317,0.23866234061930786
1078,-8.75,-44.25,p_solar_Brazil_BR2333,Brazil,181.7,0.18,9.859694497,0.24056545992714112
1079,-9.25,-44.25,p_solar_Brazil_BR2334,Brazil,184.4,0.18,15.72469334,0.2438101092896179
1080,-9.75,-44.25,p_solar_Brazil_BR2335,Brazil,164.5,0.18,56.9379265,0.24622586520947123
1081,-10.25,-44.25,p_solar_Brazil_BR2336,Brazil,188.6,0.18,8.07408602,0.2478065801457197
1082,-10.75,-44.25,p_solar_Brazil_BR2337,Brazil,176.1,0.18,2.275526009,0.24820765027322464
1083,-11.25,-44.25,p_solar_Brazil_BR2338,Brazil,190.8,0.18,29.17821703,0.24707866575592005
1084,-11.75,-44.25,p_solar_Brazil_BR2339,Brazil,189.3,0.18,52.54215407,0.247071948998179
1085,-12.25,-44.25,p_solar_Brazil_BR2340,Brazil,177.8,0.18,16.47256489,0.24849943078324246
1086,-13.25,-44.25,p_solar_Brazil_BR2342,Brazil,188.5,0.18,19.0027578,0.2468932149362483
1087,-13.75,-44.25,p_solar_Brazil_BR2343,Brazil,186.1,0.18,33.55918612,0.2478036202185785
1088,-14.25,-44.25,p_solar_Brazil_BR2344,Brazil,190.1,0.18,88.70989189,0.2480066029143896
1089,-14.75,-44.25,p_solar_Brazil_BR2345,Brazil,191.1,0.18,84.21420547,0.24706614298724938
1090,-15.25,-44.25,p_solar_Brazil_BR2346,Brazil,180.3,0.18,82.86034265,0.2465914162112933
1091,-15.75,-44.25,p_solar_Brazil_BR2347,Brazil,181.8,0.18,81.03483242,0.24652163023679344
1092,-16.25,-44.25,p_solar_Brazil_BR2348,Brazil,182.9,0.18,41.67085121,0.24637374772313306
1093,-16.75,-44.25,p_solar_Brazil_BR2349,Brazil,179.9,0.18,3.510547214,0.2460127504553734
1094,-17.25,-44.25,p_solar_Brazil_BR2350,Brazil,173.9,0.18,15.00344871,0.2443925318761385
1095,-17.75,-44.25,p_solar_Brazil_BR2351,Brazil,172.5,0.18,14.82608373,0.2419944216757745
1096,-18.25,-44.25,p_solar_Brazil_BR2352,Brazil,174.0,0.18,4.85041212,0.23940175318761459
1097,-18.75,-44.25,p_solar_Brazil_BR2353,Brazil,169.5,0.18,6.791808245,0.23710576047358844
1098,-8.25,-43.75,p_solar_Brazil_BR2373,Brazil,188.8,0.18,2.253775049,0.23908515482695808
1099,-8.75,-43.75,p_solar_Brazil_BR2374,Brazil,191.8,0.18,30.14576601,0.24371413934426187
1100,-9.25,-43.75,p_solar_Brazil_BR2375,Brazil,200.6,0.18,63.1079817,0.24771971766848855
1101,-9.75,-43.75,p_solar_Brazil_BR2376,Brazil,200.1,0.18,37.14224846,0.2504628870673953
1102,-10.25,-43.75,p_solar_Brazil_BR2377,Brazil,179.5,0.18,3.555847112,0.25297632058287745
1103,-10.75,-43.75,p_solar_Brazil_BR2378,Brazil,170.8,0.18,11.9179686,0.2531462887067397
1104,-11.25,-43.75,p_solar_Brazil_BR2379,Brazil,201.6,0.18,58.6728238,0.25128312841530076
1105,-11.75,-43.75,p_solar_Brazil_BR2380,Brazil,187.2,0.18,94.06214433,0.2505540755919862
1106,-12.25,-43.75,p_solar_Brazil_BR2381,Brazil,180.7,0.18,53.11693731,0.24999908925318842
1107,-12.75,-43.75,p_solar_Brazil_BR2382,Brazil,195.1,0.18,14.06201726,0.24754861111111118
1108,-13.25,-43.75,p_solar_Brazil_BR2383,Brazil,195.7,0.18,6.742613603,0.24652743624772303
1109,-13.75,-43.75,p_solar_Brazil_BR2384,Brazil,195.6,0.18,45.44586974,0.24798952641165659
1110,-14.25,-43.75,p_solar_Brazil_BR2385,Brazil,194.9,0.18,49.27849866,0.2480825364298722
1111,-14.75,-43.75,p_solar_Brazil_BR2386,Brazil,192.4,0.18,31.80606971,0.24586156648451743
1112,-15.25,-43.75,p_solar_Brazil_BR2387,Brazil,186.2,0.18,29.15978226,0.24469854280510006
1113,-15.75,-43.75,p_solar_Brazil_BR2388,Brazil,177.9,0.18,32.20950381,0.2464057377049176
1114,-16.25,-43.75,p_solar_Brazil_BR2389,Brazil,166.3,0.18,4.097938782,0.2485744535519119
1115,-16.75,-43.75,p_solar_Brazil_BR2390,Brazil,173.1,0.18,0.981017873,0.24863046448087425
1116,-17.25,-43.75,p_solar_Brazil_BR2391,Brazil,167.5,0.18,5.158564008,0.2453236566484519
1117,-17.75,-43.75,p_solar_Brazil_BR2392,Brazil,175.5,0.18,24.47154241,0.24048349271402475
1118,-18.25,-43.75,p_solar_Brazil_BR2393,Brazil,156.5,0.18,35.12116098,0.23717349726775902
1119,-7.75,-43.25,p_solar_Brazil_BR2413,Brazil,173.2,0.18,44.73394992,0.23435758196721287
1120,-8.25,-43.25,p_solar_Brazil_BR2414,Brazil,187.6,0.18,7.814835326,0.24037488615664823
1121,-8.75,-43.25,p_solar_Brazil_BR2415,Brazil,196.4,0.18,47.23583817,0.2456372950819671
1122,-9.25,-43.25,p_solar_Brazil_BR2416,Brazil,202.4,0.19,47.50402053,0.24971766848815982
1123,-9.75,-43.25,p_solar_Brazil_BR2417,Brazil,202.2,0.19,1.183945973,0.25287875683060174
1124,-10.25,-43.25,p_solar_Brazil_BR2418,Brazil,194.8,0.18,29.2244408,0.255668602003643
1125,-10.75,-43.25,p_solar_Brazil_BR2419,Brazil,189.7,0.18,17.18988994,0.2563859289617483
1126,-11.25,-43.25,p_solar_Brazil_BR2420,Brazil,200.1,0.18,31.07618857,0.2536127049180327
1127,-11.75,-43.25,p_solar_Brazil_BR2421,Brazil,204.2,0.18,58.68031413,0.2509322632058284
1128,-12.25,-43.25,p_solar_Brazil_BR2422,Brazil,193.1,0.18,55.72278503,0.2506105418943533
1129,-14.25,-43.25,p_solar_Brazil_BR2426,Brazil,188.4,0.18,0.164178284,0.2503192167577417
1130,-14.75,-43.25,p_solar_Brazil_BR2427,Brazil,183.2,0.18,20.78908201,0.2491072404371587
1131,-15.25,-43.25,p_solar_Brazil_BR2428,Brazil,163.6,0.18,24.53848183,0.24688490437158508
1132,-15.75,-43.25,p_solar_Brazil_BR2429,Brazil,154.6,0.18,3.434411419,0.24652891621129375
1133,-16.25,-43.25,p_solar_Brazil_BR2430,Brazil,168.8,0.18,18.97780421,0.24660621584699316
1134,-16.75,-43.25,p_solar_Brazil_BR2431,Brazil,172.7,0.18,12.52383242,0.24447392987249517
1135,-17.25,-43.25,p_solar_Brazil_BR2432,Brazil,166.3,0.18,56.71684962,0.24153358378870657
1136,-2.75,-42.75,p_solar_Brazil_BR2444,Brazil,182.2,0.18,5.820324819,0.21070093351548289
1137,-3.25,-42.75,p_solar_Brazil_BR2445,Brazil,170.1,0.18,30.92074215,0.21128221766848834
1138,-7.25,-42.75,p_solar_Brazil_BR2453,Brazil,191.8,0.18,32.67695794,0.229163137522769
1139,-7.75,-42.75,p_solar_Brazil_BR2454,Brazil,200.4,0.18,3.098073466,0.23518055555555545
1140,-8.25,-42.75,p_solar_Brazil_BR2455,Brazil,201.9,0.18,1.925715398,0.2411635928961744
1141,-8.75,-42.75,p_solar_Brazil_BR2456,Brazil,201.6,0.19,46.58632488,0.24661452641165696
1142,-9.25,-42.75,p_solar_Brazil_BR2457,Brazil,201.7,0.19,26.48454515,0.2516989981785066
1143,-9.75,-42.75,p_solar_Brazil_BR2458,Brazil,187.3,0.19,11.37409732,0.2555861794171227
1144,-10.25,-42.75,p_solar_Brazil_BR2459,Brazil,188.3,0.18,63.81718883,0.25646630236794205
1145,-10.75,-42.75,p_solar_Brazil_BR2460,Brazil,182.3,0.18,36.31778344,0.2573202413479062
1146,-11.25,-42.75,p_solar_Brazil_BR2461,Brazil,197.8,0.18,2.153978698,0.25796539162112897
1147,-11.75,-42.75,p_solar_Brazil_BR2462,Brazil,204.1,0.18,7.390398894,0.2569204234972684
1148,-3.25,-42.25,p_solar_Brazil_BR2485,Brazil,157.1,0.18,15.44123679,0.21436703096539167
1149,-3.75,-42.25,p_solar_Brazil_BR2486,Brazil,151.1,0.18,69.1372217,0.21839389799635672
1150,-6.75,-42.25,p_solar_Brazil_BR2492,Brazil,182.2,0.18,97.75371989,0.2267151639344262
1151,-7.25,-42.25,p_solar_Brazil_BR2493,Brazil,197.9,0.18,73.67464557,0.23142042349726785
1152,-7.75,-42.25,p_solar_Brazil_BR2494,Brazil,201.6,0.18,38.07371561,0.23727345173041792
1153,-8.25,-42.25,p_solar_Brazil_BR2495,Brazil,201.4,0.19,2.30899226,0.24328494990892577
1154,-8.75,-42.25,p_solar_Brazil_BR2496,Brazil,198.4,0.19,29.45982142,0.24867782331511845
1155,-9.25,-42.25,p_solar_Brazil_BR2497,Brazil,164.1,0.19,4.549951903,0.2544750683060108
1156,-9.75,-42.25,p_solar_Brazil_BR2498,Brazil,145.5,0.19,39.06096051,0.2582945127504565
1157,-10.25,-42.25,p_solar_Brazil_BR2499,Brazil,146.2,0.19,83.33720429,0.2581355874316938
1158,-10.75,-42.25,p_solar_Brazil_BR2500,Brazil,143.8,0.18,29.97315885,0.25928699908925323
1159,-11.25,-42.25,p_solar_Brazil_BR2501,Brazil,176.3,0.18,8.69722331,0.26285325591985453
1160,-3.25,-41.75,p_solar_Brazil_BR2525,Brazil,152.4,0.18,8.5352499,0.21941951275045574
1161,-3.75,-41.75,p_solar_Brazil_BR2526,Brazil,146.2,0.18,50.15290654,0.2222166438979959
1162,-4.25,-41.75,p_solar_Brazil_BR2527,Brazil,157.1,0.18,3.294148295,0.22509380692167547
1163,-4.75,-41.75,p_solar_Brazil_BR2528,Brazil,167.8,0.18,33.00808815,0.22636441256830517
1164,-5.25,-41.75,p_solar_Brazil_BR2529,Brazil,182.3,0.18,67.38270673,0.22637465846994573
1165,-5.75,-41.75,p_solar_Brazil_BR2530,Brazil,194.0,0.18,109.4184138,0.22700432604735912
1166,-6.25,-41.75,p_solar_Brazil_BR2531,Brazil,186.8,0.18,93.88921594,0.22773030510018177
1167,-6.75,-41.75,p_solar_Brazil_BR2532,Brazil,191.8,0.18,53.80590926,0.23046971766848795
1168,-7.25,-41.75,p_solar_Brazil_BR2533,Brazil,203.6,0.18,24.87130199,0.23487454462659374
1169,-7.75,-41.75,p_solar_Brazil_BR2534,Brazil,201.7,0.19,3.831978024,0.24042566029143922
1170,-8.25,-41.75,p_solar_Brazil_BR2535,Brazil,203.1,0.19,2.181066297,0.2462989526411663
1171,-8.75,-41.75,p_solar_Brazil_BR2536,Brazil,177.5,0.19,1.081338714,0.2516065573770495
1172,-9.25,-41.75,p_solar_Brazil_BR2537,Brazil,157.0,0.19,27.79017048,0.2571707650273223
1173,-9.75,-41.75,p_solar_Brazil_BR2538,Brazil,106.3,0.19,72.3032105,0.26019193989070993
1174,-10.25,-41.75,p_solar_Brazil_BR2539,Brazil,169.4,0.19,37.9755259,0.26050637522768655
1175,-10.75,-41.75,p_solar_Brazil_BR2540,Brazil,191.3,0.18,21.61705555,0.26214936247723125
1176,-11.25,-41.75,p_solar_Brazil_BR2541,Brazil,192.8,0.18,2.417943934,0.2658282103825138
1177,-21.25,-41.75,p_solar_Brazil_BR2561,Brazil,161.0,0.18,42.47125846,0.22050227686703064
1178,-21.75,-41.75,p_solar_Brazil_BR2562,Brazil,120.9,0.18,21.22444246,0.2191941029143894
1179,-3.25,-41.25,p_solar_Brazil_BR2564,Brazil,173.1,0.19,19.57628643,0.22348565573770474
1180,-3.75,-41.25,p_solar_Brazil_BR2565,Brazil,167.8,0.19,12.62833082,0.23120673952641135
1181,-4.25,-41.25,p_solar_Brazil_BR2566,Brazil,180.2,0.18,21.18369827,0.23638866120218585
1182,-4.75,-41.25,p_solar_Brazil_BR2567,Brazil,198.3,0.18,70.45744838,0.23617122040072858
1183,-5.25,-41.25,p_solar_Brazil_BR2568,Brazil,195.0,0.18,110.1749132,0.23691826047358805
1184,-5.75,-41.25,p_solar_Brazil_BR2569,Brazil,201.3,0.18,101.1670947,0.23787955373406183
1185,-6.25,-41.25,p_solar_Brazil_BR2570,Brazil,201.5,0.18,61.59505423,0.2371058743169392
1186,-6.75,-41.25,p_solar_Brazil_BR2571,Brazil,185.9,0.19,21.6121445,0.23582468123861572
1187,-7.25,-41.25,p_solar_Brazil_BR2572,Brazil,186.5,0.19,1.746752538,0.23748394808743192
1188,-7.75,-41.25,p_solar_Brazil_BR2573,Brazil,197.8,0.19,42.04064004,0.24264241803278705
1189,-8.25,-41.25,p_solar_Brazil_BR2574,Brazil,183.1,0.19,9.150221146,0.24832194899817864
1190,-8.75,-41.25,p_solar_Brazil_BR2575,Brazil,192.2,0.19,18.26618854,0.2531109972677599
1191,-9.25,-41.25,p_solar_Brazil_BR2576,Brazil,173.4,0.19,22.55089011,0.258303734061931
1192,-9.75,-41.25,p_solar_Brazil_BR2577,Brazil,163.5,0.19,20.36981112,0.2611442395264113
1193,-10.25,-41.25,p_solar_Brazil_BR2578,Brazil,207.0,0.19,32.9177121,0.26114788251366133
1194,-10.75,-41.25,p_solar_Brazil_BR2579,Brazil,191.6,0.18,2.167084136,0.26284380692167486
1195,-11.25,-41.25,p_solar_Brazil_BR2580,Brazil,196.0,0.18,14.74090228,0.2641221539162119
1196,-21.25,-41.25,p_solar_Brazil_BR2600,Brazil,158.3,0.18,8.001895538,0.2224641393442621
1197,-21.75,-41.25,p_solar_Brazil_BR2601,Brazil,125.8,0.18,9.743129957,0.22347666211293274
1198,-3.25,-40.75,p_solar_Brazil_BR2602,Brazil,181.3,0.19,3.985757921,0.22528540528233112
1199,-3.75,-40.75,p_solar_Brazil_BR2603,Brazil,170.1,0.19,6.67738909,0.23140903916211247
1200,-4.25,-40.75,p_solar_Brazil_BR2604,Brazil,174.5,0.19,34.18925038,0.23625318761384315
1201,-4.75,-40.75,p_solar_Brazil_BR2605,Brazil,183.9,0.19,88.58901014,0.238333447176685
1202,-5.25,-40.75,p_solar_Brazil_BR2606,Brazil,164.0,0.19,98.34855593,0.23958071493624739
1203,-5.75,-40.75,p_solar_Brazil_BR2607,Brazil,177.5,0.19,59.50297182,0.24019797358834252
1204,-6.25,-40.75,p_solar_Brazil_BR2608,Brazil,170.2,0.19,23.01102789,0.2397123178506371
1205,-6.75,-40.75,p_solar_Brazil_BR2609,Brazil,151.0,0.19,16.16907104,0.23976161202185775
1206,-7.25,-40.75,p_solar_Brazil_BR2610,Brazil,183.6,0.19,17.27149948,0.2419998861566485
1207,-7.75,-40.75,p_solar_Brazil_BR2611,Brazil,188.7,0.19,7.019032491,0.2455487249544625
1208,-8.25,-40.75,p_solar_Brazil_BR2612,Brazil,194.0,0.19,5.521408778,0.24820116120218555
1209,-8.75,-40.75,p_solar_Brazil_BR2613,Brazil,193.6,0.19,41.25039926,0.25118169398907025
1210,-9.25,-40.75,p_solar_Brazil_BR2614,Brazil,170.0,0.19,5.587370373,0.2561423041894357
1211,-9.75,-40.75,p_solar_Brazil_BR2615,Brazil,198.5,0.19,14.00917829,0.2599702868852453
1212,-10.25,-40.75,p_solar_Brazil_BR2616,Brazil,189.6,0.19,0.163646792,0.26033401639344195
1213,-10.75,-40.75,p_solar_Brazil_BR2617,Brazil,188.8,0.18,4.059544705,0.2594670992714027
1214,-20.75,-40.75,p_solar_Brazil_BR2637,Brazil,100.3,0.18,1.969882136,0.2270980191256825
1215,-3.25,-40.25,p_solar_Brazil_BR2638,Brazil,193.4,0.19,13.73814688,0.22682183515482635
1216,-3.75,-40.25,p_solar_Brazil_BR2639,Brazil,186.5,0.19,7.072987074,0.23232912112932616
1217,-4.25,-40.25,p_solar_Brazil_BR2640,Brazil,199.8,0.19,53.51695877,0.23817452185792323
1218,-4.75,-40.25,p_solar_Brazil_BR2641,Brazil,182.5,0.19,103.4792132,0.24172552367941644
1219,-5.25,-40.25,p_solar_Brazil_BR2642,Brazil,164.6,0.19,83.02861404,0.24175683060109326
1220,-5.75,-40.25,p_solar_Brazil_BR2643,Brazil,179.7,0.19,27.80851348,0.2419295309653916
1221,-6.25,-40.25,p_solar_Brazil_BR2644,Brazil,143.0,0.19,16.94604248,0.2419775728597449
1222,-6.75,-40.25,p_solar_Brazil_BR2645,Brazil,155.9,0.19,55.09748183,0.24311714480874372
1223,-7.25,-40.25,p_solar_Brazil_BR2646,Brazil,197.7,0.19,39.9849871,0.245777663934426
1224,-7.75,-40.25,p_solar_Brazil_BR2647,Brazil,198.6,0.19,23.8589468,0.24709232695810548
1225,-8.25,-40.25,p_solar_Brazil_BR2648,Brazil,174.8,0.19,18.91559063,0.24847210837887043
1226,-8.75,-40.25,p_solar_Brazil_BR2649,Brazil,147.5,0.19,58.91291576,0.2516756602914385
1227,-9.25,-40.25,p_solar_Brazil_BR2650,Brazil,164.5,0.19,12.69209345,0.2558976548269583
1228,-9.75,-40.25,p_solar_Brazil_BR2651,Brazil,199.2,0.19,6.893959721,0.2585375683060106
1229,-10.25,-40.25,p_solar_Brazil_BR2652,Brazil,194.9,0.19,11.81262442,0.2586210154826965
1230,-10.75,-40.25,p_solar_Brazil_BR2653,Brazil,194.0,0.18,33.73858995,0.25706534608378917
1231,-11.25,-40.25,p_solar_Brazil_BR2654,Brazil,183.5,0.18,79.14393162,0.25455100182149343
1232,-3.25,-39.75,p_solar_Brazil_BR2673,Brazil,175.3,0.2,1.369380876,0.2279595856101999
1233,-3.75,-39.75,p_solar_Brazil_BR2674,Brazil,170.6,0.19,2.963888627,0.23390778688524577
1234,-4.25,-39.75,p_solar_Brazil_BR2675,Brazil,187.9,0.19,48.91986338,0.24038467668488106
1235,-4.75,-39.75,p_solar_Brazil_BR2676,Brazil,182.2,0.19,91.3974572,0.24406500455373423
1236,-5.25,-39.75,p_solar_Brazil_BR2677,Brazil,174.7,0.19,85.28078572,0.24381568761384306
1237,-5.75,-39.75,p_solar_Brazil_BR2678,Brazil,189.5,0.19,61.09659079,0.2437370218579236
1238,-6.25,-39.75,p_solar_Brazil_BR2679,Brazil,187.4,0.19,19.29042333,0.24393294626593837
1239,-6.75,-39.75,p_solar_Brazil_BR2680,Brazil,192.7,0.19,21.38375726,0.2457403233151179
1240,-7.25,-39.75,p_solar_Brazil_BR2681,Brazil,196.9,0.19,60.24359978,0.2476623406193071
1241,-7.75,-39.75,p_solar_Brazil_BR2682,Brazil,190.5,0.19,7.626658909,0.24793613387978217
1242,-8.25,-39.75,p_solar_Brazil_BR2683,Brazil,155.6,0.19,40.96741036,0.2502653688524588
1243,-8.75,-39.75,p_solar_Brazil_BR2684,Brazil,168.0,0.19,18.48499455,0.2542057149362476
1244,-9.25,-39.75,p_solar_Brazil_BR2685,Brazil,164.3,0.19,18.97979764,0.2576926229508196
1245,-9.75,-39.75,p_solar_Brazil_BR2686,Brazil,190.6,0.19,17.49307826,0.2585329007285971
1246,-10.25,-39.75,p_solar_Brazil_BR2687,Brazil,189.3,0.19,30.59632311,0.2576194216757741
1247,-10.75,-39.75,p_solar_Brazil_BR2688,Brazil,189.3,0.18,58.51584779,0.256194444444445
1248,-11.25,-39.75,p_solar_Brazil_BR2689,Brazil,181.0,0.18,97.81382896,0.2545194672131147
1249,-3.25,-39.25,p_solar_Brazil_BR2706,Brazil,98.2,0.2,5.02388982,0.22816655282331486
1250,-3.75,-39.25,p_solar_Brazil_BR2707,Brazil,193.4,0.2,1.86439381,0.23513740892531879
1251,-4.25,-39.25,p_solar_Brazil_BR2708,Brazil,192.2,0.19,51.60831925,0.24115414389799694
1252,-4.75,-39.25,p_solar_Brazil_BR2709,Brazil,197.5,0.2,38.63407426,0.24410792349726768
1253,-5.25,-39.25,p_solar_Brazil_BR2710,Brazil,197.8,0.2,32.21223108,0.24524362477231296
1254,-5.75,-39.25,p_solar_Brazil_BR2711,Brazil,195.5,0.2,39.71341225,0.2459129098360654
1255,-6.25,-39.25,p_solar_Brazil_BR2712,Brazil,187.3,0.19,37.49410862,0.24648155737704935
1256,-6.75,-39.25,p_solar_Brazil_BR2713,Brazil,201.1,0.19,17.33797961,0.24832786885245886
1257,-7.25,-39.25,p_solar_Brazil_BR2714,Brazil,179.7,0.19,23.11742153,0.24860519125682978
1258,-7.75,-39.25,p_solar_Brazil_BR2715,Brazil,169.8,0.19,9.669619339,0.24897347449908952
1259,-8.25,-39.25,p_solar_Brazil_BR2716,Brazil,154.6,0.19,5.275880795,0.2530864071038249
1260,-8.75,-39.25,p_solar_Brazil_BR2717,Brazil,179.3,0.19,10.66867363,0.25766939890710466
1261,-9.25,-39.25,p_solar_Brazil_BR2718,Brazil,158.5,0.19,14.57377892,0.2605295992714018
1262,-9.75,-39.25,p_solar_Brazil_BR2719,Brazil,186.8,0.19,39.82662359,0.25965664845173086
1263,-10.25,-39.25,p_solar_Brazil_BR2720,Brazil,189.0,0.19,77.23028834,0.2576053051001816
1264,-10.75,-39.25,p_solar_Brazil_BR2721,Brazil,187.2,0.18,95.48208437,0.25672688979963626
1265,-11.25,-39.25,p_solar_Brazil_BR2722,Brazil,177.2,0.18,94.66797769,0.2564663023679417
1266,-11.75,-39.25,p_solar_Brazil_BR2723,Brazil,181.2,0.18,67.08441898,0.25515380236794233
1267,-3.75,-38.75,p_solar_Brazil_BR2736,Brazil,140.3,0.2,8.020991693,0.23388547358834294
1268,-4.25,-38.75,p_solar_Brazil_BR2737,Brazil,159.6,0.2,11.72934618,0.23879622040072826
1269,-4.75,-38.75,p_solar_Brazil_BR2738,Brazil,195.0,0.2,5.820873662,0.24181944444444473
