Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,cf_1axis,cf_fixed
-37.75,-63.75,p_solar_Argentina_AR729,Argentina,76.1,0.19,9.600424495,0.2539729052823314,0.19521402550091074
-38.25,-63.75,p_solar_Argentina_AR730,Argentina,76.1,0.2,56.53878486,0.2540380236794177,0.19499077868852457
-38.75,-63.75,p_solar_Argentina_AR731,Argentina,75.9,0.2,1.643003981,0.2538056693989071,0.19458788706739527
-39.25,-63.75,p_solar_Argentina_AR732,Argentina,75.9,0.2,25.83637364,0.2534552595628415,0.19406557377049183
-39.75,-63.75,p_solar_Argentina_AR733,Argentina,75.8,0.2,73.77127766,0.2544051684881608,0.19440289162112934
-40.25,-63.75,p_solar_Argentina_AR734,Argentina,75.8,0.2,51.18786575,0.2557489754098357,0.19517258652094718
-40.75,-63.75,p_solar_Argentina_AR735,Argentina,75.7,0.2,4.333548287,0.257411999089253,0.1962592213114754
-42.25,-63.75,p_solar_Argentina_AR736,Argentina,75.6,0.21,116.139745,0.2609257741347904,0.19790437158469945
-42.75,-63.75,p_solar_Argentina_AR737,Argentina,75.5,0.21,106.0372495,0.2579058515482698,0.19557251821493626
-35.25,-63.25,p_solar_Argentina_AR764,Argentina,72.9,0.19,57.3795432,0.2532495446265945,0.19667110655737705
-35.75,-63.25,p_solar_Argentina_AR765,Argentina,72.7,0.19,9.13046328,0.2526469717668491,0.19580145719489983
-36.25,-63.25,p_solar_Argentina_AR766,Argentina,72.6,0.19,31.68638819,0.2523367486338801,0.1953919626593807
-36.75,-63.25,p_solar_Argentina_AR767,Argentina,72.6,0.19,22.38189717,0.2519171220400725,0.19500774134790527
-37.25,-63.25,p_solar_Argentina_AR768,Argentina,72.4,0.19,23.88933052,0.252401070127504,0.19491450364298724
-37.75,-63.25,p_solar_Argentina_AR769,Argentina,72.2,0.19,11.44252672,0.2531514116575584,0.19491006375227687
-38.25,-63.25,p_solar_Argentina_AR770,Argentina,72.1,0.19,50.30177968,0.2537587659380685,0.19507502276867034
-38.75,-63.25,p_solar_Argentina_AR771,Argentina,72.0,0.2,4.659063943,0.2520004553734056,0.1936976320582878
-39.25,-63.25,p_solar_Argentina_AR772,Argentina,71.9,0.2,47.65165959,0.2499281648451737,0.1920549863387978
-39.75,-63.25,p_solar_Argentina_AR773,Argentina,71.8,0.2,49.95297243,0.250983151183971,0.19248781876138435
-40.25,-63.25,p_solar_Argentina_AR774,Argentina,71.7,0.2,42.26483781,0.252453096539162,0.19311213570127506
-40.75,-63.25,p_solar_Argentina_AR775,Argentina,71.6,0.2,8.458101163,0.2541337659380706,0.19412010473588343
-35.25,-62.75,p_solar_Argentina_AR802,Argentina,68.9,0.19,75.05985842,0.2521674635701258,0.19605043260473587
-35.75,-62.75,p_solar_Argentina_AR803,Argentina,68.8,0.19,23.64299105,0.2515646630236796,0.19508287795992715
-36.25,-62.75,p_solar_Argentina_AR804,Argentina,68.8,0.19,23.6284672,0.251570924408015,0.19479178051001822
-36.75,-62.75,p_solar_Argentina_AR805,Argentina,68.8,0.19,2.871076509,0.2517258652094714,0.19473668032786887
-37.25,-62.75,p_solar_Argentina_AR806,Argentina,68.3,0.19,42.16919339,0.2523997040072858,0.19491575591985427
-37.75,-62.75,p_solar_Argentina_AR807,Argentina,68.2,0.19,13.13919904,0.2537800546448085,0.19542087887067394
-38.25,-62.75,p_solar_Argentina_AR808,Argentina,68.1,0.19,39.94716822,0.2535580601092894,0.1949936247723133
-38.75,-62.75,p_solar_Argentina_AR809,Argentina,68.1,0.2,11.02035475,0.2503060109289614,0.19272939435336975
-39.25,-62.75,p_solar_Argentina_AR810,Argentina,68.0,0.2,13.46120029,0.248188524590164,0.1911674635701275
-39.75,-62.75,p_solar_Argentina_AR811,Argentina,67.9,0.2,7.162478253,0.2488584927140256,0.19141177140255008
-40.25,-62.75,p_solar_Argentina_AR812,Argentina,67.4,0.2,4.837955888,0.2503568989071039,0.19208572404371585
-40.75,-62.75,p_solar_Argentina_AR813,Argentina,67.3,0.2,10.5734441,0.2530248178506372,0.1935812841530055
-35.25,-62.25,p_solar_Argentina_AR839,Argentina,62.4,0.19,68.07749339,0.2513622495446263,0.19562761839708562
-35.75,-62.25,p_solar_Argentina_AR840,Argentina,62.3,0.19,12.62392487,0.2509442167577409,0.19475443989071037
-36.25,-62.25,p_solar_Argentina_AR841,Argentina,62.1,0.19,10.02454251,0.2511888661202185,0.19452800546448087
-36.75,-62.25,p_solar_Argentina_AR842,Argentina,61.9,0.19,16.79019273,0.2515877732240436,0.19448952641165757
-37.25,-62.25,p_solar_Argentina_AR843,Argentina,61.8,0.19,31.79335106,0.2523779599271397,0.19482912112932607
-37.75,-62.25,p_solar_Argentina_AR844,Argentina,61.6,0.19,10.6459816,0.2542126593806921,0.1956806693989071
-38.25,-62.25,p_solar_Argentina_AR845,Argentina,61.6,0.19,0.521053998,0.2530875455373408,0.19453711293260476
-38.75,-62.25,p_solar_Argentina_AR846,Argentina,61.3,0.19,1.407050665,0.2489150728597444,0.19176024590163934
-39.25,-62.25,p_solar_Argentina_AR847,Argentina,60.4,0.2,29.23844074,0.2477093579234979,0.19102049180327868
-39.75,-62.25,p_solar_Argentina_AR848,Argentina,60.4,0.2,35.61452582,0.2486602914389797,0.19157957650273225
-35.25,-61.75,p_solar_Argentina_AR873,Argentina,57.3,0.19,48.37290316,0.2507046903460836,0.19532684426229507
-35.75,-61.75,p_solar_Argentina_AR874,Argentina,57.1,0.19,0.022808723,0.2504485428051,0.19460200364298724
-36.25,-61.75,p_solar_Argentina_AR875,Argentina,57.0,0.19,9.031599657,0.2506898907103826,0.1942999772313297
-36.75,-61.75,p_solar_Argentina_AR876,Argentina,56.9,0.19,2.69276026,0.2508496129326042,0.19407581967213114
-37.25,-61.75,p_solar_Argentina_AR877,Argentina,56.9,0.19,9.153248887,0.2516963797814203,0.1943912795992714
-37.75,-61.75,p_solar_Argentina_AR878,Argentina,56.9,0.19,23.89236805,0.2533574681238608,0.19505646630236795
-38.25,-61.75,p_solar_Argentina_AR879,Argentina,56.7,0.19,1.211295816,0.2516102003642989,0.19338923041894357
-38.75,-61.75,p_solar_Argentina_AR880,Argentina,56.5,0.19,0.403571241,0.2477528460837885,0.19082775500910748
-35.75,-61.25,p_solar_Argentina_AR905,Argentina,53.3,0.19,8.697361854,0.2506055327868844,0.19467281420765029
-36.25,-61.25,p_solar_Argentina_AR906,Argentina,53.3,0.19,13.2686885,0.2500188979963568,0.19379997723132972
-36.75,-61.25,p_solar_Argentina_AR907,Argentina,53.3,0.19,20.13125298,0.2497151639344264,0.19319945355191256
-37.25,-61.25,p_solar_Argentina_AR908,Argentina,53.0,0.19,28.34908313,0.2505019353369755,0.1934877049180328
-37.75,-61.25,p_solar_Argentina_AR909,Argentina,52.8,0.19,0.827135711,0.2509283925318759,0.19347723132969036
-38.25,-61.25,p_solar_Argentina_AR910,Argentina,52.3,0.19,10.37139151,0.2484797358834237,0.1912856329690346
-38.75,-61.25,p_solar_Argentina_AR911,Argentina,52.1,0.19,2.696279856,0.246268897996357,0.18969045992714026
-11.75,-61.75,p_solar_Brazil_BR523,Brazil,103.0,0.18,8.306582479,0.1971852231329685,0.17296516393442624
-13.25,-60.75,p_solar_Brazil_BR599,Brazil,129.6,0.18,6.360954849,0.2081799863387972,0.17927493169398906
-14.75,-60.25,p_solar_Brazil_BR640,Brazil,66.7,0.19,31.26735077,0.2162850637522771,0.18432411202185792
-15.25,-60.25,p_solar_Brazil_BR641,Brazil,108.9,0.19,49.67265043,0.2144512750455372,0.18229417122040073
-14.75,-59.75,p_solar_Brazil_BR678,Brazil,117.3,0.19,6.380065619,0.2182583105646629,0.18536190801457195
-15.25,-59.75,p_solar_Brazil_BR679,Brazil,134.0,0.19,19.1990888,0.2170565801457196,0.1838662340619308
-15.75,-59.75,p_solar_Brazil_BR680,Brazil,138.0,0.19,64.95642776,0.2174229280510016,0.18316541438979966
-16.25,-59.75,p_solar_Brazil_BR681,Brazil,76.3,0.19,114.4403313,0.2188454007285971,0.183676912568306
-14.25,-59.25,p_solar_Brazil_BR713,Brazil,129.8,0.18,20.05125773,0.2207266621129322,0.186411543715847
-14.75,-59.25,p_solar_Brazil_BR714,Brazil,100.7,0.19,8.332879172,0.2194645947176677,0.18559244080145718
-15.25,-59.25,p_solar_Brazil_BR715,Brazil,126.7,0.19,3.917543926,0.2185253870673946,0.18451901183970856
-15.75,-59.25,p_solar_Brazil_BR716,Brazil,147.0,0.19,50.88390842,0.2196108834244081,0.1845248178506375
-16.25,-59.25,p_solar_Brazil_BR717,Brazil,104.8,0.19,105.37178,0.2196487932604736,0.1841441256830601
-12.75,-58.75,p_solar_Brazil_BR745,Brazil,117.4,0.18,26.66479662,0.2087850637522767,0.17899590163934426
-13.25,-58.75,p_solar_Brazil_BR746,Brazil,111.5,0.18,24.41539013,0.2159482012750454,0.1830403005464481
-13.75,-58.75,p_solar_Brazil_BR747,Brazil,104.7,0.18,77.49758484,0.2218000910746817,0.1863879781420765
-14.25,-58.75,p_solar_Brazil_BR748,Brazil,151.6,0.18,67.61480122,0.2230994990892534,0.18721618852459015
-14.75,-58.75,p_solar_Brazil_BR749,Brazil,147.5,0.18,36.55659525,0.2212531876138432,0.18620218579234973
-15.25,-58.75,p_solar_Brazil_BR750,Brazil,128.6,0.19,2.954479199,0.2185239071038252,0.18432160746812387
-15.75,-58.75,p_solar_Brazil_BR751,Brazil,157.5,0.19,33.93470022,0.2182068533697633,0.18366495901639346
-16.25,-58.75,p_solar_Brazil_BR752,Brazil,150.7,0.19,88.63415085,0.2180925546448087,0.18304804189435336
-13.75,-58.25,p_solar_Brazil_BR783,Brazil,129.0,0.18,41.18993204,0.2212285974499082,0.18605623861566487
-14.25,-58.25,p_solar_Brazil_BR784,Brazil,143.2,0.18,29.04832105,0.2226569899817856,0.1869282786885246
-14.75,-58.25,p_solar_Brazil_BR785,Brazil,131.2,0.18,27.87271074,0.2208942395264112,0.18593385701275048
-15.25,-58.25,p_solar_Brazil_BR786,Brazil,131.1,0.18,3.063365377,0.2193734061930783,0.18484653916211294
-15.75,-58.25,p_solar_Brazil_BR787,Brazil,142.0,0.19,37.101111,0.2192424863387973,0.1844096083788707
-16.25,-58.25,p_solar_Brazil_BR788,Brazil,139.7,0.19,91.46281742,0.2186605191256829,0.18360576047358837
-16.75,-58.25,p_solar_Brazil_BR789,Brazil,120.6,0.19,145.9714398,0.2171869307832425,0.18232149362477232
-17.25,-58.25,p_solar_Brazil_BR790,Brazil,75.0,0.19,200.9322689,0.2166917122040069,0.18211452641165757
-13.75,-57.75,p_solar_Brazil_BR821,Brazil,106.4,0.18,7.566624426,0.2205869763205833,0.1858818306010929
-14.25,-57.75,p_solar_Brazil_BR822,Brazil,119.7,0.18,24.13852394,0.2223887750455364,0.18686372950819674
-14.75,-57.75,p_solar_Brazil_BR823,Brazil,116.2,0.18,20.16853006,0.2213653233151187,0.18616780510018216
-15.25,-57.75,p_solar_Brazil_BR824,Brazil,105.1,0.18,0.88311605,0.2208672586520945,0.18578711293260472
-15.75,-57.75,p_solar_Brazil_BR825,Brazil,121.3,0.19,32.31509299,0.2210960837887068,0.18558857012750454
-16.25,-57.75,p_solar_Brazil_BR826,Brazil,141.0,0.19,87.37017514,0.2197415755919856,0.18433356102003642
-16.75,-57.75,p_solar_Brazil_BR827,Brazil,130.5,0.19,142.6245866,0.216714253187614,0.18209744990892532
-19.25,-57.75,p_solar_Brazil_BR829,Brazil,105.6,0.19,11.18521498,0.223277891621129,0.18507627504553736
-19.75,-57.75,p_solar_Brazil_BR830,Brazil,150.2,0.19,43.25941277,0.2254581056466302,0.1859278233151184
-20.25,-57.75,p_solar_Brazil_BR831,Brazil,152.6,0.19,85.88122479,0.226252504553734,0.18616837431693992
-20.75,-57.75,p_solar_Brazil_BR832,Brazil,127.9,0.19,127.4416728,0.2268081739526412,0.18638558743169398
-21.25,-57.75,p_solar_Brazil_BR833,Brazil,135.9,0.19,165.108533,0.2289694899817851,0.18770275500910746
-21.75,-57.75,p_solar_Brazil_BR834,Brazil,148.2,0.19,209.0292247,0.2319370446265938,0.1894061930783242
-14.25,-57.25,p_solar_Brazil_BR867,Brazil,117.5,0.18,76.73003934,0.2219649362477224,0.18662864298724954
-14.75,-57.25,p_solar_Brazil_BR868,Brazil,109.9,0.18,43.70387594,0.2222704918032781,0.18644102914389798
-15.25,-57.25,p_solar_Brazil_BR869,Brazil,120.8,0.18,0.27590257,0.2229842896174854,0.1868433515482696
-15.75,-57.25,p_solar_Brazil_BR870,Brazil,131.6,0.18,51.77150964,0.2236583561020036,0.18709301001821493
-16.25,-57.25,p_solar_Brazil_BR871,Brazil,134.4,0.19,101.7879517,0.2213144353369767,0.1853925318761384
-16.75,-57.25,p_solar_Brazil_BR872,Brazil,121.3,0.19,152.3650844,0.2168612249544625,0.18242839253187615
-17.25,-57.25,p_solar_Brazil_BR873,Brazil,96.5,0.19,201.8294262,0.2139610655737703,0.18044307832422588
-17.75,-57.25,p_solar_Brazil_BR874,Brazil,75.8,0.19,147.914789,0.215318989071038,0.18103267304189435
-18.75,-57.25,p_solar_Brazil_BR876,Brazil,109.0,0.19,50.38549719,0.2211719034608371,0.1840750227686703
-19.25,-57.25,p_solar_Brazil_BR877,Brazil,137.6,0.19,32.07931565,0.2229403460837886,0.18471880692167578
-19.75,-57.25,p_solar_Brazil_BR878,Brazil,147.3,0.19,20.62751635,0.2256766848816027,0.186068306010929
-20.25,-57.25,p_solar_Brazil_BR879,Brazil,127.5,0.19,52.8741698,0.2278886612021854,0.18719398907103826
-20.75,-57.25,p_solar_Brazil_BR880,Brazil,114.8,0.19,89.22101079,0.2291948998178506,0.18777083333333333
-21.25,-57.25,p_solar_Brazil_BR881,Brazil,133.4,0.19,133.7807887,0.2314899817850636,0.1889995446265938
-21.75,-57.25,p_solar_Brazil_BR882,Brazil,141.3,0.19,180.2862135,0.2338032786885247,0.19025785519125682
-30.25,-57.25,p_solar_Brazil_BR883,Brazil,138.0,0.18,54.49574228,0.2468967440801451,0.19478472222222223
-14.25,-56.75,p_solar_Brazil_BR916,Brazil,105.5,0.18,65.38397714,0.2220533925318761,0.18670799180327868
-14.75,-56.75,p_solar_Brazil_BR917,Brazil,138.3,0.18,33.86896751,0.2237592213114748,0.18701969489981787
-15.25,-56.75,p_solar_Brazil_BR918,Brazil,156.7,0.18,10.86341554,0.22532798269581,0.18784448998178505
-15.75,-56.75,p_solar_Brazil_BR919,Brazil,162.7,0.18,53.45986377,0.2261230646630232,0.188378529143898
-16.25,-56.75,p_solar_Brazil_BR920,Brazil,146.5,0.19,84.35376791,0.2231995673952634,0.1865924408014572
-16.75,-56.75,p_solar_Brazil_BR921,Brazil,117.9,0.19,128.669978,0.2183744307832422,0.18354405737704918
-17.25,-56.75,p_solar_Brazil_BR922,Brazil,100.8,0.19,179.2214508,0.2152394125683056,0.18128187613843352
-17.75,-56.75,p_solar_Brazil_BR923,Brazil,151.5,0.19,169.6925653,0.2164154143897999,0.18147996357012752
-18.25,-56.75,p_solar_Brazil_BR924,Brazil,82.5,0.19,126.6621037,0.2198163706739526,0.18308401639344263
-18.75,-56.75,p_solar_Brazil_BR925,Brazil,150.8,0.19,97.03337794,0.2220375683060104,0.18424692622950822
-19.25,-56.75,p_solar_Brazil_BR926,Brazil,151.1,0.19,52.70694082,0.2235210610200357,0.1848237704918033
-19.75,-56.75,p_solar_Brazil_BR927,Brazil,123.4,0.19,17.57854144,0.2265439435336972,0.18656227231329692
-20.25,-56.75,p_solar_Brazil_BR928,Brazil,115.0,0.19,13.92392344,0.2305854963570127,0.18897654826958105
-20.75,-56.75,p_solar_Brazil_BR929,Brazil,111.9,0.19,60.01036889,0.2330749089253184,0.19018738615664846
-21.25,-56.75,p_solar_Brazil_BR930,Brazil,113.9,0.19,105.4748153,0.2350323315118396,0.1909293032786885
-21.75,-56.75,p_solar_Brazil_BR931,Brazil,150.7,0.19,135.5267922,0.2358835382513657,0.19113376593806922
-29.75,-56.75,p_solar_Brazil_BR932,Brazil,141.9,0.18,9.430958483,0.2456423041894356,0.19397973588342443
-12.75,-56.25,p_solar_Brazil_BR962,Brazil,105.6,0.18,43.16806277,0.213343579234972,0.1814179189435337
-14.25,-56.25,p_solar_Brazil_BR965,Brazil,123.1,0.18,12.9783229,0.2243759107468124,0.1880099043715847
-14.75,-56.25,p_solar_Brazil_BR966,Brazil,161.0,0.18,0.881214382,0.2267339480874311,0.18869945355191256
-15.25,-56.25,p_solar_Brazil_BR967,Brazil,164.3,0.18,1.016961689,0.2271034836065577,0.18866791894353369
-15.75,-56.25,p_solar_Brazil_BR968,Brazil,152.4,0.18,7.816409514,0.2262122040072858,0.18830077413479054
-16.25,-56.25,p_solar_Brazil_BR969,Brazil,152.0,0.19,57.61809077,0.2243502959927131,0.1872832422586521
-16.75,-56.25,p_solar_Brazil_BR970,Brazil,98.3,0.19,112.1590665,0.2209147313296899,0.18489184881602913
-17.25,-56.25,p_solar_Brazil_BR971,Brazil,123.1,0.19,143.798128,0.218082650273224,0.1826104280510018
-17.75,-56.25,p_solar_Brazil_BR972,Brazil,158.9,0.19,143.3605089,0.2187280282331512,0.18262067395264114
-18.25,-56.25,p_solar_Brazil_BR973,Brazil,116.2,0.19,159.7816977,0.2209360200364288,0.18370195810564663
-18.75,-56.25,p_solar_Brazil_BR974,Brazil,156.8,0.19,128.587047,0.2234305555555555,0.1850486111111111
-19.25,-56.25,p_solar_Brazil_BR975,Brazil,155.1,0.19,92.6222746,0.2258431238615664,0.1862117486338798
-19.75,-56.25,p_solar_Brazil_BR976,Brazil,144.9,0.19,59.65399935,0.2289765482695805,0.1878844489981785
-20.25,-56.25,p_solar_Brazil_BR977,Brazil,143.0,0.19,14.69527968,0.2331651867030962,0.1903129553734062
-20.75,-56.25,p_solar_Brazil_BR978,Brazil,148.2,0.19,33.84142707,0.2363454007285974,0.19194102914389802
-21.25,-56.25,p_solar_Brazil_BR979,Brazil,152.5,0.19,69.71659445,0.2373205828779603,0.19207468123861565
-21.75,-56.25,p_solar_Brazil_BR980,Brazil,153.2,0.19,87.72285276,0.2367745901639335,0.19137841530054647
-29.75,-56.25,p_solar_Brazil_BR982,Brazil,152.0,0.18,4.616833104,0.2454698315118398,0.1935842440801457
-30.25,-56.25,p_solar_Brazil_BR983,Brazil,153.3,0.18,48.50102339,0.2472461293260473,0.19453290072859747
-13.25,-55.75,p_solar_Brazil_BR1015,Brazil,105.7,0.18,14.65505871,0.2203227459016387,0.18549704007285975
-14.25,-55.75,p_solar_Brazil_BR1017,Brazil,132.8,0.18,40.00857854,0.2279219034608376,0.18984232695810566
-14.75,-55.75,p_solar_Brazil_BR1018,Brazil,152.7,0.18,14.25061714,0.2300706967213117,0.19059096083788707
-15.25,-55.75,p_solar_Brazil_BR1019,Brazil,155.2,0.18,38.21986257,0.2301503870673949,0.19069068761384336
-15.75,-55.75,p_solar_Brazil_BR1020,Brazil,149.0,0.18,0.644981162,0.2287612704918031,0.1897669626593807
-16.25,-55.75,p_solar_Brazil_BR1021,Brazil,124.5,0.18,49.33431718,0.2264510473588345,0.1881201047358834
-16.75,-55.75,p_solar_Brazil_BR1022,Brazil,130.9,0.19,94.03372139,0.22375147996357,0.18631329690346085
-17.25,-55.75,p_solar_Brazil_BR1023,Brazil,154.2,0.19,90.62740703,0.2215473588342434,0.18476730418943535
-17.75,-55.75,p_solar_Brazil_BR1024,Brazil,160.1,0.19,90.96102583,0.2214239526411653,0.1843716985428051
-18.25,-55.75,p_solar_Brazil_BR1025,Brazil,158.1,0.19,115.2656367,0.2226785063752272,0.1848035063752277
-18.75,-55.75,p_solar_Brazil_BR1026,Brazil,158.8,0.19,156.2812828,0.2248309426229504,0.18589321493624772
-19.25,-55.75,p_solar_Brazil_BR1027,Brazil,156.0,0.19,134.6429954,0.2276114526411659,0.18730919854280512
-19.75,-55.75,p_solar_Brazil_BR1028,Brazil,151.2,0.19,88.05149015,0.2317130009107463,0.18948326502732235
-20.25,-55.75,p_solar_Brazil_BR1029,Brazil,145.0,0.19,36.3630775,0.2356478825136608,0.19168078324225865
-20.75,-55.75,p_solar_Brazil_BR1030,Brazil,157.0,0.19,2.137207659,0.2375208333333338,0.19274134790528233
-21.25,-55.75,p_solar_Brazil_BR1031,Brazil,143.0,0.19,18.85983911,0.2390819672131143,0.19344285063752276
-21.75,-55.75,p_solar_Brazil_BR1032,Brazil,128.9,0.19,45.60789434,0.2404390938069214,0.19415767304189438
-22.25,-55.75,p_solar_Brazil_BR1033,Brazil,125.2,0.19,70.72759782,0.2411445810564659,0.1945917577413479
-30.25,-55.75,p_solar_Brazil_BR1038,Brazil,151.4,0.18,14.14974616,0.2453066939890705,0.19336213570127503
-30.75,-55.75,p_solar_Brazil_BR1039,Brazil,149.4,0.18,8.02956161,0.2462037795992711,0.19408765938069217
-13.75,-55.25,p_solar_Brazil_BR1072,Brazil,114.1,0.18,34.37425942,0.2254484289617487,0.18880623861566487
-14.25,-55.25,p_solar_Brazil_BR1073,Brazil,140.4,0.18,67.84870664,0.2287050318761382,0.19027823315118397
-14.75,-55.25,p_solar_Brazil_BR1074,Brazil,163.5,0.18,59.62673754,0.2313621357012751,0.19157411202185792
-15.25,-55.25,p_solar_Brazil_BR1075,Brazil,139.0,0.18,64.39322321,0.2336892076502733,0.193007058287796
-15.75,-55.25,p_solar_Brazil_BR1076,Brazil,124.1,0.18,11.05566565,0.2335352914389794,0.19279166666666667
-16.25,-55.25,p_solar_Brazil_BR1077,Brazil,143.3,0.19,17.37554813,0.23028381147541,0.1905233378870674
-16.75,-55.25,p_solar_Brazil_BR1078,Brazil,150.0,0.19,52.11737075,0.2270109289617486,0.18835530510018217
-17.25,-55.25,p_solar_Brazil_BR1079,Brazil,153.9,0.19,37.46287155,0.225053620218579,0.18701013205828781
-17.75,-55.25,p_solar_Brazil_BR1080,Brazil,160.3,0.19,40.30106778,0.2246489071038248,0.18655760473588345
-18.25,-55.25,p_solar_Brazil_BR1081,Brazil,160.9,0.19,81.57825826,0.2257061703096536,0.1868802367941712
-18.75,-55.25,p_solar_Brazil_BR1082,Brazil,160.3,0.19,133.460102,0.2283962887067397,0.18817611566484518
-19.25,-55.25,p_solar_Brazil_BR1083,Brazil,150.3,0.19,138.5710876,0.231668715846994,0.18990368852459016
-19.75,-55.25,p_solar_Brazil_BR1084,Brazil,150.6,0.19,90.09844423,0.2349704007285973,0.1917334927140255
-20.25,-55.25,p_solar_Brazil_BR1085,Brazil,150.0,0.19,54.2097344,0.2378160291438975,0.19335758196721314
-20.75,-55.25,p_solar_Brazil_BR1086,Brazil,154.0,0.19,0.572404764,0.2396610883424408,0.19437420309653916
-21.25,-55.25,p_solar_Brazil_BR1087,Brazil,102.3,0.19,27.87847254,0.2407798269581054,0.19485632969034608
-21.75,-55.25,p_solar_Brazil_BR1088,Brazil,109.4,0.19,0.781151257,0.2410966530054644,0.19488262750455373
-22.25,-55.25,p_solar_Brazil_BR1089,Brazil,114.4,0.19,25.27051943,0.2419976092896173,0.19527219945355193
-22.75,-55.25,p_solar_Brazil_BR1090,Brazil,99.6,0.19,46.74587808,0.242653233151184,0.19555248178506374
-23.25,-55.25,p_solar_Brazil_BR1091,Brazil,137.1,0.18,65.3811384,0.2426530054644809,0.19521015482695808
-23.75,-55.25,p_solar_Brazil_BR1092,Brazil,150.5,0.18,76.02127999,0.2418225182149361,0.19436156648451733
-13.75,-54.75,p_solar_Brazil_BR1131,Brazil,107.7,0.18,9.369483394,0.2263206967213121,0.1892533014571949
-14.25,-54.75,p_solar_Brazil_BR1132,Brazil,164.6,0.18,30.54729316,0.2292079918032783,0.1905
-14.75,-54.75,p_solar_Brazil_BR1133,Brazil,163.6,0.18,71.95755146,0.232537454462659,0.19241290983606557
-15.25,-54.75,p_solar_Brazil_BR1134,Brazil,111.4,0.18,81.17909212,0.236064549180327,0.19445537340619307
-15.75,-54.75,p_solar_Brazil_BR1135,Brazil,149.0,0.18,36.82812934,0.2365514571948991,0.19450409836065574
-16.25,-54.75,p_solar_Brazil_BR1136,Brazil,158.3,0.18,2.578905088,0.2333674863387973,0.19231523224043717
-16.75,-54.75,p_solar_Brazil_BR1137,Brazil,138.6,0.18,8.839211606,0.2309280510018212,0.19079143897996356
-17.25,-54.75,p_solar_Brazil_BR1138,Brazil,132.3,0.19,15.31239339,0.2306665528233148,0.19058857012750458
-17.75,-54.75,p_solar_Brazil_BR1139,Brazil,135.0,0.19,24.49544313,0.2305122950819665,0.19032274590163936
-18.25,-54.75,p_solar_Brazil_BR1140,Brazil,160.1,0.19,75.05551545,0.230718123861566,0.19008492714025502
-18.75,-54.75,p_solar_Brazil_BR1141,Brazil,161.6,0.19,129.5856334,0.2327496584699454,0.19099157559198546
-19.25,-54.75,p_solar_Brazil_BR1142,Brazil,133.0,0.19,109.1768958,0.2359312386156649,0.19273383424408014
-19.75,-54.75,p_solar_Brazil_BR1143,Brazil,158.7,0.19,67.01938203,0.2385695582877963,0.19422233606557376
-20.25,-54.75,p_solar_Brazil_BR1144,Brazil,148.5,0.19,16.32349899,0.2410676229508198,0.19563763661202183
-20.75,-54.75,p_solar_Brazil_BR1145,Brazil,135.2,0.19,8.369177877,0.2426574453551916,0.19639663023679418
-21.25,-54.75,p_solar_Brazil_BR1146,Brazil,138.0,0.19,43.43534719,0.2421941029143895,0.1957290528233151
-21.75,-54.75,p_solar_Brazil_BR1147,Brazil,124.8,0.19,45.18305469,0.2411933060109289,0.1947407786885246
-22.25,-54.75,p_solar_Brazil_BR1148,Brazil,100.8,0.19,5.932559806,0.2419771174863386,0.19503335610200365
-22.75,-54.75,p_solar_Brazil_BR1149,Brazil,122.7,0.19,0.753548706,0.2429581056466306,0.19556113387978144
-23.25,-54.75,p_solar_Brazil_BR1150,Brazil,152.6,0.18,15.22995848,0.2430911885245898,0.19536236338797816
-23.75,-54.75,p_solar_Brazil_BR1151,Brazil,139.3,0.18,26.60998655,0.2429955601092902,0.1951630236794171
-13.75,-54.25,p_solar_Brazil_BR1191,Brazil,125.4,0.18,46.6335856,0.2272053734061929,0.18960029599271402
-14.25,-54.25,p_solar_Brazil_BR1192,Brazil,167.9,0.18,2.596983354,0.2300288023679421,0.19082251821493623
-14.75,-54.25,p_solar_Brazil_BR1193,Brazil,163.6,0.18,44.98421272,0.2333530282331516,0.19295457650273223
-15.25,-54.25,p_solar_Brazil_BR1194,Brazil,122.5,0.18,73.61524966,0.2363320810564663,0.19457650273224042
-15.75,-54.25,p_solar_Brazil_BR1195,Brazil,147.3,0.18,57.50229094,0.2367610428051001,0.19442338342440801
-16.25,-54.25,p_solar_Brazil_BR1196,Brazil,161.0,0.18,2.292710642,0.2350892531876135,0.19315676229508194
-16.75,-54.25,p_solar_Brazil_BR1197,Brazil,153.4,0.18,1.333868806,0.2351876138433516,0.1933587204007286
-17.25,-54.25,p_solar_Brazil_BR1198,Brazil,153.6,0.19,50.1192876,0.237493283242259,0.19488331056466301
-17.75,-54.25,p_solar_Brazil_BR1199,Brazil,154.4,0.19,72.09963085,0.2374688069216755,0.19461577868852462
-18.25,-54.25,p_solar_Brazil_BR1200,Brazil,163.7,0.19,101.0881504,0.2362085610200358,0.19340266393442623
-18.75,-54.25,p_solar_Brazil_BR1201,Brazil,163.6,0.19,114.0608043,0.2366111111111102,0.19353062386156647
-19.25,-54.25,p_solar_Brazil_BR1202,Brazil,154.9,0.19,72.98737857,0.2391804417122033,0.195003529143898
-19.75,-54.25,p_solar_Brazil_BR1203,Brazil,156.6,0.19,33.36292738,0.2416449225865211,0.19635507741347907
-20.25,-54.25,p_solar_Brazil_BR1204,Brazil,152.8,0.19,9.073119979,0.2444599271402547,0.19777675318761387
