period,load_zone,Battery_new,Biomass,Biomass_new,Coal,Coal_new,Diesel,Diesel_new,Gas,Gas_new,Geothermal,Geothermal_new,Hydro,Hydro_new,Nuclear,Nuclear_new,Solar,Solar_new,Wind,Wind_new,scs
2025,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.575,0.0,0.0,3.258,4.126383815933315,2.507,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
2025,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
2025,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,0.0,0.0,11.31,1.171,1.755,0.0,0.439,13.911701191764019,1.609,3.2908108351930943,prm15_wcost_re8_c2p1_co2_cut90p_t1
2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,11.095111444451755,0.0,0.0,104.603,12.331,1.99,0.0,2.074,80.80084025558892,1.487,2.346,prm15_wcost_re8_c2p1_co2_cut90p_t1
2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.4251522011490394,0.04,0.0,6.949,0.575,0.0,0.0,3.258,6.46831320519104,2.507,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
2030,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
2030,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,1.358240451832208,1.514,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
2035,Argentina,0.0,0.046,0.0,3.1924,0.0,1.663,0.0,18.2543,0.0,0.0,0.0,11.31,2.11,1.755,0.0,0.439,13.911701191764019,1.609,16.35506289640669,prm15_wcost_re8_c2p1_co2_cut90p_t1
2035,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,13.69189675677465,0.0,0.0,104.603,41.086,1.99,0.0,2.074,96.64577929956144,1.487,11.523,prm15_wcost_re8_c2p1_co2_cut90p_t1
2035,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,4.480337882548077,0.04,0.05986786237957234,6.949,3.265,0.0,0.0,3.258,8.890700006070041,2.507,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
2035,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
2035,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.3601891028630138,1.514,0.28243708997485556,prm15_wcost_re8_c2p1_co2_cut90p_t1
2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,10.883417744991068,0.0,0.0,11.31,8.295,1.755,0.0,0.439,15.598301191764019,1.609,24.297894489236523,prm15_wcost_re8_c2p1_co2_cut90p_t1
2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,13.69189675677465,0.0,0.0,104.603,52.572,1.99,0.0,2.074,124.1803,1.487,42.495,prm15_wcost_re8_c2p1_co2_cut90p_t1
2040,Chile,0.40764946571877897,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,8.249096038422687,0.04,0.2,6.949,4.4,0.0,0.0,3.258,13.489428726397408,2.507,1.347064020080828,prm15_wcost_re8_c2p1_co2_cut90p_t1
2040,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re8_c2p1_co2_cut90p_t1
2040,Uruguay,0.11908694348339427,0.425,0.0,0.0,0.0,0.084,0.0,1.106,5.53,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.75676554022474,1.514,1.8942658955576162,prm15_wcost_re8_c2p1_co2_cut90p_t1
2045,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,16.346799999999998,10.883417744991068,0.0,0.0,11.31,9.232,1.755,0.0,0.439,19.89568754304735,1.609,37.91728262731787,prm15_wcost_re8_c2p1_co2_cut90p_t1
2045,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,13.69189675677465,0.0,0.0,104.603,67.154,1.99,0.0,2.074,130.8358,1.487,113.98702730847688,prm15_wcost_re8_c2p1_co2_cut90p_t1
2045,Chile,9.37823505966168,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,25.54927044797998,0.04,0.2,6.949,4.4,0.0,0.0,3.258,27.37468637482644,2.507,1.575,prm15_wcost_re8_c2p1_co2_cut90p_t1
2045,Paraguay,1.0308257144030608,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.9905599727232712,0.0,0.0,8.81,0.0,0.0,0.0,0.0,2.8513677514985742,0.0,0.13363972220847403,prm15_wcost_re8_c2p1_co2_cut90p_t1
2045,Uruguay,0.24120251067833562,0.425,0.0,0.0,0.0,0.084,0.0,1.106,5.53,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.75676554022474,1.514,4.223184684300412,prm15_wcost_re8_c2p1_co2_cut90p_t1
2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,36.9059140759694,0.0,0.0,11.236,9.232,1.755,0.0,0.0,29.62681946830824,0.0,69.033,prm15_wcost_re8_c2p1_co2_cut90p_t1
2050,Brazil,0.0,11.802200000000001,6.773430344567575,4.896,0.0,4.297,0.0,15.9643,13.69189675677465,0.0,0.0,104.603,68.005,1.99,9.95,0.0,134.7393,0.0,161.25644006544752,prm15_wcost_re8_c2p1_co2_cut90p_t1
2050,Chile,10.0,0.472,1.398831648807758,4.6,0.0,1.4040000000000001,0.0,6.916,25.54927044797998,0.04,0.2,6.949,4.4,0.0,0.0,0.0,30.473689953672935,0.0,12.02509249075339,prm15_wcost_re8_c2p1_co2_cut90p_t1
2050,Paraguay,5.570296318056846,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.9905599727232712,0.0,0.0,8.81,0.0,0.0,0.0,0.0,8.788065045801103,0.0,3.590676922561538,prm15_wcost_re8_c2p1_co2_cut90p_t1
2050,Uruguay,0.5776437455975891,0.425,0.0,0.0,0.0,0.084,0.0,1.106,5.53,0.0,0.0,1.538,0.0,0.0,0.0,0.0,3.9090785665115084,0.0,7.9800440374199955,prm15_wcost_re8_c2p1_co2_cut90p_t1
2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,0.0,0.0,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,0.0,0.0,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2020,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2020,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2025,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.3778,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,4.070700765613862,1.609,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2025,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,11.533847145687089,0.0,0.0,104.603,11.35,1.99,0.0,2.074,34.782727822952694,1.487,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2025,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.575,0.0,0.0,3.258,4.17045449236983,2.507,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2025,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2025,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,0.0,0.0,11.31,1.171,1.755,0.0,0.439,13.879611969480937,1.609,3.6012629328534054,prm15_wcost_re9_c2p1_co2_cut90p_t1
2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,11.533847145687089,0.0,0.0,104.603,11.585,1.99,0.0,2.074,84.68285811501622,1.487,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.986859987706168,0.04,0.0,6.949,0.575,0.0,0.0,3.258,6.311629659265817,2.507,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2030,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2030,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,1.4257940716765563,1.514,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2035,Argentina,0.0,0.046,0.0,3.1924,0.0,1.663,0.0,18.2543,0.0,0.0,0.0,11.31,2.11,1.755,0.0,0.439,13.879611969480937,1.609,16.53009215996691,prm15_wcost_re9_c2p1_co2_cut90p_t1
2035,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,15.092095729017496,0.0,0.0,104.603,38.863,1.99,0.0,2.074,98.64997315404105,1.487,10.16684816592854,prm15_wcost_re9_c2p1_co2_cut90p_t1
2035,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,5.670559917393759,0.04,0.2,6.949,2.905,0.0,0.0,3.258,8.639641509827827,2.507,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2035,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2035,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.369886851816673,1.514,0.2831345028145292,prm15_wcost_re9_c2p1_co2_cut90p_t1
2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,4.01377326466084,0.0,0.0,11.31,8.295,1.755,0.0,0.439,15.917039484640808,1.609,24.119558361439825,prm15_wcost_re9_c2p1_co2_cut90p_t1
2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,20.514321745117115,0.0,0.0,104.603,52.572,1.99,0.0,2.074,126.05120000000001,1.487,42.30516692485447,prm15_wcost_re9_c2p1_co2_cut90p_t1
2040,Chile,0.5399486336440591,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,8.269067306860578,0.04,0.2,6.949,4.4,0.0,0.0,3.258,13.804072129202028,2.507,1.143,prm15_wcost_re9_c2p1_co2_cut90p_t1
2040,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2040,Uruguay,0.07296274830878843,0.425,0.0,0.0,0.0,0.084,0.0,1.106,5.53,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.7460057129343305,1.514,1.9950851249740713,prm15_wcost_re9_c2p1_co2_cut90p_t1
2045,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,16.346799999999998,4.01377326466084,0.0,0.0,11.31,9.232,1.755,0.0,0.439,20.5903,1.609,37.855146393200215,prm15_wcost_re9_c2p1_co2_cut90p_t1
2045,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,20.626773449981474,0.0,0.0,104.603,67.154,1.99,0.0,2.074,130.8358,1.487,115.14586144246566,prm15_wcost_re9_c2p1_co2_cut90p_t1
2045,Chile,9.107098918197416,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,25.659067306860575,0.04,0.2,6.949,4.4,0.0,0.0,3.258,26.847897015386536,2.507,1.953,prm15_wcost_re9_c2p1_co2_cut90p_t1
2045,Paraguay,1.077218684153779,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.9140773412231492,0.0,0.0,8.81,0.0,0.0,0.0,0.0,3.034372015260721,0.0,0.16978994602381992,prm15_wcost_re9_c2p1_co2_cut90p_t1
2045,Uruguay,0.1707799842143594,0.425,0.0,0.0,0.0,0.084,0.0,1.106,5.53,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.7460057129343305,1.514,4.285290623977797,prm15_wcost_re9_c2p1_co2_cut90p_t1
2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,32.272432443577344,0.0,0.0,11.236,9.232,1.755,0.0,0.0,30.28700287322105,0.0,69.55855394155455,prm15_wcost_re9_c2p1_co2_cut90p_t1
2050,Brazil,0.0,11.802200000000001,2.4119766959555844,4.896,0.0,4.297,0.0,15.9643,20.626773449981474,0.0,0.0,104.603,68.005,1.99,9.95,0.0,134.73930000000001,0.0,176.35995563530255,prm15_wcost_re9_c2p1_co2_cut90p_t1
2050,Chile,10.0,0.472,1.4224475000193404,4.6,0.0,1.4040000000000001,0.0,6.916,25.659067306860575,0.04,0.2,6.949,4.4,0.0,0.0,0.0,30.298115608544148,0.0,12.875200395445365,prm15_wcost_re9_c2p1_co2_cut90p_t1
2050,Paraguay,5.567946030104053,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.9140773412231492,0.0,0.0,8.81,0.0,0.0,0.0,0.0,8.828283137729125,0.0,3.542838521690292,prm15_wcost_re9_c2p1_co2_cut90p_t1
2050,Uruguay,0.5362768101285045,0.425,0.0,0.0,0.0,0.084,0.0,1.106,5.53,0.0,0.0,1.538,0.0,0.0,0.0,0.0,4.123783337917368,0.0,7.923470883205544,prm15_wcost_re9_c2p1_co2_cut90p_t1
2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,0.0,0.0,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,0.0,0.0,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2020,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2020,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2025,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.3778,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,2.297184791934991,1.609,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2025,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,7.001841664932214,0.0,0.0,104.603,11.35,1.99,0.0,2.074,8.37613972533734,1.487,18.63,prm15_wcost_re10_c2p1_co2_cut90p_t1
2025,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.275,0.0,0.0,3.258,3.171369789225968,2.507,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2025,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2025,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,5.1366000000000005,1.609,6.137580242834641,prm15_wcost_re10_c2p1_co2_cut90p_t1
2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,7.001841664932214,0.0,0.0,104.603,13.077,1.99,0.0,2.074,33.14073666925519,1.487,29.895,prm15_wcost_re10_c2p1_co2_cut90p_t1
2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.343950804713392,0.04,0.0,6.949,0.575,0.0,0.0,3.258,4.759105396019395,2.507,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2030,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2030,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.6938038679898455,1.514,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2035,Argentina,0.0,0.046,0.0,3.1924,0.0,1.663,0.0,18.2543,2.2876686042613374,0.0,0.0,11.31,2.058,1.755,0.0,0.439,6.2323,1.609,17.752233546894747,prm15_wcost_re10_c2p1_co2_cut90p_t1
2035,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,12.388984138726427,0.0,0.0,104.603,35.071,1.99,0.0,2.074,44.3711,1.487,38.93043813976822,prm15_wcost_re10_c2p1_co2_cut90p_t1
2035,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,8.11523384962502,0.04,0.0,6.949,0.575,0.0,0.0,3.258,6.895280529957978,2.507,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2035,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2035,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.5615232751991676,0.0,0.0,1.538,0.0,0.0,0.0,0.256,1.8708663585213092,1.514,0.5633693708412736,prm15_wcost_re10_c2p1_co2_cut90p_t1
2040,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,18.2543,21.9822249202791,0.0,0.0,11.31,2.11,1.755,0.0,0.439,9.329772038373557,1.609,24.787435475189515,prm15_wcost_re10_c2p1_co2_cut90p_t1
2040,Brazil,0.0,12.7812,0.0,5.604,0.0,4.297,0.0,16.0133,12.388984138726427,0.0,0.0,104.603,52.128,1.99,0.0,2.074,87.2807,1.487,58.65986070883658,prm15_wcost_re10_c2p1_co2_cut90p_t1
2040,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,8.652931175432629,0.04,0.2,6.949,4.4,0.0,0.0,3.258,11.221465185553582,2.507,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2040,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re10_c2p1_co2_cut90p_t1
2040,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.5615232751991676,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.0519098390138257,1.514,1.9827957388749173,prm15_wcost_re10_c2p1_co2_cut90p_t1
2045,Argentina,0.0,0.046,0.0,2.9764,0.0,1.663,0.0,16.346799999999998,21.9822249202791,0.0,0.0,11.31,2.11,1.755,0.0,0.439,13.318700000000002,1.609,38.190034628319275,prm15_wcost_re10_c2p1_co2_cut90p_t1
2045,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,33.81980175569309,0.0,0.0,104.603,52.518,1.99,0.0,2.074,110.36604616446076,1.487,102.49829374384821,prm15_wcost_re10_c2p1_co2_cut90p_t1
2045,Chile,1.0548133633931056,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,25.505233849625018,0.04,0.2,6.949,4.4,0.0,0.0,3.258,12.450489286088793,2.507,8.121,prm15_wcost_re10_c2p1_co2_cut90p_t1
2045,Paraguay,0.9878275429223654,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.7459001540856652,0.0,0.0,8.81,0.0,0.0,0.0,0.0,2.4000294634274004,0.0,0.7161274413632754,prm15_wcost_re10_c2p1_co2_cut90p_t1
2045,Uruguay,0.023243709133690917,0.425,0.0,0.0,0.0,0.084,0.0,1.106,5.53,0.0,0.0,1.538,0.0,0.0,0.0,0.256,2.190545130563304,1.514,3.5455818254126075,prm15_wcost_re10_c2p1_co2_cut90p_t1
2050,Argentina,0.0,0.046,0.0,0.9942000000000001,0.0,1.663,0.0,16.346799999999998,40.27435986637868,0.0,0.0,11.236,3.047,1.755,0.0,0.0,18.5847,0.0,60.47903230379957,prm15_wcost_re10_c2p1_co2_cut90p_t1
2050,Brazil,0.0,11.802200000000001,0.0,4.896,0.0,4.297,0.0,15.9643,37.14047937439528,0.0,0.0,104.603,66.382,1.99,0.0,0.0,133.8524,0.0,171.3620143177098,prm15_wcost_re10_c2p1_co2_cut90p_t1
2050,Chile,10.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,25.505233849625018,0.04,0.2,6.949,4.4,0.0,0.0,0.0,27.5855,0.0,12.92815906444478,prm15_wcost_re10_c2p1_co2_cut90p_t1
2050,Paraguay,5.043043604462186,0.022,0.0,0.0,0.0,0.025,0.125,0.0,0.7459001540856652,0.0,0.0,8.81,0.0,0.0,0.0,0.0,7.8528,0.0,3.3060138696280372,prm15_wcost_re10_c2p1_co2_cut90p_t1
2050,Uruguay,0.26376797727953144,0.425,0.0,0.0,0.0,0.084,0.0,1.106,5.53,0.0,0.0,1.538,0.0,0.0,0.0,0.0,3.1184815852447274,0.0,6.754501834606377,prm15_wcost_re10_c2p1_co2_cut90p_t1
2020,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.654,0.0,0.0,0.0,11.31,0.0,1.755,0.0,0.439,0.0,1.609,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Brazil,0.0,14.0261,0.0,5.856,0.0,4.297,0.0,16.145,0.0,0.0,0.0,104.603,0.0,1.99,0.0,2.074,0.0,1.487,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,0.0,0.04,0.0,6.949,0.0,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Paraguay,0.0,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2020,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2025,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.3778,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,0.0,1.609,2.0078224364227344,prm15_wcost_re11_c2p1_co2_cut90p_t1
2025,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,6.6309753585093905,0.0,0.0,104.603,11.35,1.99,0.0,2.074,0.0,1.487,23.957168747426742,prm15_wcost_re11_c2p1_co2_cut90p_t1
2025,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,1.5654844820788518,0.04,0.0,6.949,0.575,0.0,0.0,3.258,0.0,2.507,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2025,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2025,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2030,Argentina,0.0,0.046,0.0,4.153,0.0,1.663,0.0,18.2543,0.0,0.0,0.0,11.31,0.8,1.755,0.0,0.439,0.0,1.609,10.83151347941202,prm15_wcost_re11_c2p1_co2_cut90p_t1
2030,Brazil,0.0,13.3007,0.0,5.856,0.0,4.297,0.0,16.115,6.6309753585093905,0.0,0.0,104.603,11.585,1.99,0.0,2.074,0.7397999999999999,1.487,51.36952820006267,prm15_wcost_re11_c2p1_co2_cut90p_t1
2030,Chile,0.0,0.472,0.0,4.6,0.0,1.4040000000000001,0.0,6.916,2.675132119001409,0.04,0.0,6.949,0.575,0.0,0.0,3.258,2.4637064404569244,2.507,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2030,Paraguay,0.5082599999999998,0.022,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1
2030,Uruguay,0.0,0.425,0.0,0.0,0.0,0.084,0.0,1.106,0.0,0.0,0.0,1.538,0.0,0.0,0.0,0.256,0.0,1.514,0.23789582834809092,prm15_wcost_re11_c2p1_co2_cut90p_t1
2035,Argentina,0.0,0.046,0.0,3.1924,0.0,1.663,0.0,18.2543,0.0,0.0,0.0,11.31,2.11,1.755,0.0,0.439,0.2537554634503414,1.609,22.157241284053303,prm15_wcost_re11_c2p1_co2_cut90p_t1
