month,variable,value,pol
17,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0842693328444062,True
18,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
19,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,3.5791681353272375,True
20,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,4.712420314244741,True
21,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,2.149998887631588,True
22,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,5.044455899989598,True
23,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
24,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
25,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0127033724461021,True
26,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.3009282388889101,True
27,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
28,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
29,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,1.1313196739095632,True
30,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.8609760384800149,True
31,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,2.992211340038008,True
32,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,5.923026496207217,True
33,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,3.9782859217958424,True
34,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,6.21744027699775,True
35,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
36,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.605108531382815,True
37,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.7201615077277278,True
38,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,1.1476965678353004,True
39,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
40,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
41,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,1.654674046289754,True
42,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,5.221000118991439,True
43,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,9.31607309761431,True
44,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,4.322867807271045,True
45,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,2.0296270943709787,True
46,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,5.18022107768781,True
47,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
48,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,8.549472736271253,True
49,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,2.821520732854812,True
50,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,2.1642207741021324,True
51,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
52,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.316935261838189,True
53,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,2.8376574705665445,True
54,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,9.468065149678681,True
55,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,13.259491577547816,True
56,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,10.048812472401737,True
57,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,10.960408391061938,True
58,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,14.604465910808317,True
59,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.2350665026555916,True
60,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,15.542771117738708,True
61,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,11.338914189402825,True
62,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,9.234491588209846,True
63,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,2.3629618509203176,True
64,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,3.4730441311841767,True
65,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,5.734959071555983,True
66,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,7.542085614326423,True
67,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,10.446501488814231,True
68,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,12.039930268262307,True
69,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,11.249628198035197,True
70,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,18.074990721685943,True
71,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,3.856976762585708,True
0,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
1,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
2,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
3,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
4,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
5,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
6,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
7,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
8,prm15_fix_wcost_re13_c2p1_tnt1,1.621748233294006,False
9,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
10,prm15_fix_wcost_re13_c2p1_tnt1,0.8192581532940004,False
11,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
12,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
13,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
14,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
15,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
16,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
17,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
18,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
19,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
20,prm15_fix_wcost_re13_c2p1_tnt1,0.8203764632436079,False
21,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
22,prm15_fix_wcost_re13_c2p1_tnt1,0.4773683744436023,False
23,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
24,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
25,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
26,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
27,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
28,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
29,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
30,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
31,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
32,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
33,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
34,prm15_fix_wcost_re13_c2p1_tnt1,0.3100940515125701,False
35,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
36,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
37,prm15_fix_wcost_re13_c2p1_tnt1,0.0015833086704328,False
38,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
39,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
40,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
41,prm15_fix_wcost_re13_c2p1_tnt1,0.00061532,False
42,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
43,prm15_fix_wcost_re13_c2p1_tnt1,0.0048449896500967,False
44,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
45,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
46,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
47,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
48,prm15_fix_wcost_re13_c2p1_tnt1,0.8688327148234827,False
49,prm15_fix_wcost_re13_c2p1_tnt1,0.2826946114797521,False
50,prm15_fix_wcost_re13_c2p1_tnt1,0.5509412144948238,False
51,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
52,prm15_fix_wcost_re13_c2p1_tnt1,0.1527876711428553,False
53,prm15_fix_wcost_re13_c2p1_tnt1,0.3977424400878332,False
54,prm15_fix_wcost_re13_c2p1_tnt1,0.5793188188376667,False
55,prm15_fix_wcost_re13_c2p1_tnt1,1.257963847277323,False
56,prm15_fix_wcost_re13_c2p1_tnt1,0.3962588975885642,False
57,prm15_fix_wcost_re13_c2p1_tnt1,0.0417461263,False
58,prm15_fix_wcost_re13_c2p1_tnt1,0.1362825028468106,False
59,prm15_fix_wcost_re13_c2p1_tnt1,0.034602923,False
60,prm15_fix_wcost_re13_c2p1_tnt1,0.8141409293419652,False
61,prm15_fix_wcost_re13_c2p1_tnt1,0.3080887268094877,False
62,prm15_fix_wcost_re13_c2p1_tnt1,1.0227363002574663,False
63,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
64,prm15_fix_wcost_re13_c2p1_tnt1,0.0,False
65,prm15_fix_wcost_re13_c2p1_tnt1,0.0043990461904497,False
66,prm15_fix_wcost_re13_c2p1_tnt1,0.2082636442718997,False
67,prm15_fix_wcost_re13_c2p1_tnt1,0.1312831013101837,False
68,prm15_fix_wcost_re13_c2p1_tnt1,0.3384350568190979,False
69,prm15_fix_wcost_re13_c2p1_tnt1,0.0892361811671959,False
70,prm15_fix_wcost_re13_c2p1_tnt1,0.0370069980180452,False
71,prm15_fix_wcost_re13_c2p1_tnt1,0.1023254657946142,False
0,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
1,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
2,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
3,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
4,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
5,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
6,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
7,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,2.8824633575902614,True
8,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,5.222612632939919,True
9,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,2.374774149427843,True
10,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,5.336079977685855,True
11,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
12,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
13,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
14,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
15,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
16,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
17,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.3132567394846257,True
18,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
19,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,3.2923360138474838,True
20,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,4.157672009120896,True
21,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,2.1563726546311743,True
22,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,4.922334899996711,True
23,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
24,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.1465125658684737,True
25,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0537426489123538,True
26,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.6491512244549715,True
27,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0232911967792089,True
28,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.137646331194802,True
29,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.5073572711853491,True
30,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.9883016720126205,True
31,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.6680203607502604,True
32,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,5.062348880064366,True
33,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,2.7200136044845546,True
34,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,6.399577473219636,True
35,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0101843866999999,True
36,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.1374138935130198,True
37,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0126681097617473,True
38,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.1834155979426796,True
39,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
40,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
41,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.6667869216270426,True
42,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,2.0089438934309074,True
43,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.6203983441625902,True
44,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,8.642398770455411,True
45,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,5.426180242241479,True
46,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,10.93110773074947,True
47,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
48,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,10.919573835655147,True
49,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.8395188180276912,True
50,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,3.1332522695938603,True
51,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
52,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
53,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,1.7541943311104515,True
54,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,5.966930123527539,True
55,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,9.057747238458653,True
56,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,12.064558496774698,True
57,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,11.992987729883083,True
58,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,11.482836891509566,True
59,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,0.0,True
60,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,17.748286324246482,True
61,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,14.700237938992199,True
62,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,11.276294174597556,True
63,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,4.499054767956235,True
64,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,3.134403626940277,True
65,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,4.778373814936894,True
66,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,6.844537460613606,True
67,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,11.12405157192155,True
68,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,14.432714372262922,True
69,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,13.037851125155335,True
70,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,21.52423478375937,True
71,prm15_fix_wcost_re14_c2p1_co2_cut90p_tnt1,3.928257125740259,True
0,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
1,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
2,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
3,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
4,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
5,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
6,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
7,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
8,prm15_fix_wcost_re14_c2p1_tnt1,1.885594925992008,False
9,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
10,prm15_fix_wcost_re14_c2p1_tnt1,1.4502072409919933,False
11,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
12,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
13,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
14,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
15,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
16,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
17,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
18,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
19,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
20,prm15_fix_wcost_re14_c2p1_tnt1,0.8117360432623257,False
21,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
22,prm15_fix_wcost_re14_c2p1_tnt1,1.2624294479356433,False
23,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
24,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
25,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
26,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
27,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
28,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
29,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
30,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
31,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
32,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
33,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
34,prm15_fix_wcost_re14_c2p1_tnt1,0.877193578880218,False
35,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
36,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
37,prm15_fix_wcost_re14_c2p1_tnt1,0.001587985687931,False
38,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
39,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
40,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
41,prm15_fix_wcost_re14_c2p1_tnt1,0.00061532,False
42,prm15_fix_wcost_re14_c2p1_tnt1,0.0160407409,False
43,prm15_fix_wcost_re14_c2p1_tnt1,0.0252214753999999,False
44,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
45,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
46,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
47,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
48,prm15_fix_wcost_re14_c2p1_tnt1,0.9822585350226218,False
49,prm15_fix_wcost_re14_c2p1_tnt1,0.41813135685623987,False
50,prm15_fix_wcost_re14_c2p1_tnt1,0.7076341596117415,False
51,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
52,prm15_fix_wcost_re14_c2p1_tnt1,0.1861774671000003,False
53,prm15_fix_wcost_re14_c2p1_tnt1,0.4361896462178361,False
54,prm15_fix_wcost_re14_c2p1_tnt1,0.6727156078808934,False
55,prm15_fix_wcost_re14_c2p1_tnt1,1.3932380883245947,False
56,prm15_fix_wcost_re14_c2p1_tnt1,0.5276514647155998,False
57,prm15_fix_wcost_re14_c2p1_tnt1,0.0887673934389425,False
58,prm15_fix_wcost_re14_c2p1_tnt1,0.178393470065839,False
59,prm15_fix_wcost_re14_c2p1_tnt1,0.0723096704050702,False
60,prm15_fix_wcost_re14_c2p1_tnt1,0.8684817022608012,False
61,prm15_fix_wcost_re14_c2p1_tnt1,0.2683588873984202,False
62,prm15_fix_wcost_re14_c2p1_tnt1,1.2635751220092102,False
63,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
64,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
65,prm15_fix_wcost_re14_c2p1_tnt1,0.0,False
66,prm15_fix_wcost_re14_c2p1_tnt1,0.1457705719978769,False
67,prm15_fix_wcost_re14_c2p1_tnt1,0.0251174399999538,False
68,prm15_fix_wcost_re14_c2p1_tnt1,0.3044599765214197,False
69,prm15_fix_wcost_re14_c2p1_tnt1,0.0452014458897458,False
70,prm15_fix_wcost_re14_c2p1_tnt1,0.0111971334541901,False
71,prm15_fix_wcost_re14_c2p1_tnt1,0.0629834017377414,False
0,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
1,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
2,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
3,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
4,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
5,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
6,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
7,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,2.682036643168928,True
8,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,5.435364819553117,True
9,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,1.5606937401689347,True
10,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,5.311883187028354,True
11,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
12,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
13,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
14,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
15,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
16,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
17,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.1601871578994037,True
18,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
19,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,2.575115361332991,True
20,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,3.5892273101173275,True
21,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,2.9148169968466577,True
22,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.793676929464168,True
23,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
24,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0122688587984588,True
25,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
26,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.5383640042715886,True
27,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.01154371067732,True
28,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0124648536715872,True
29,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,1.4082728203488537,True
30,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.9451404384181007,True
31,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,1.7625106528911554,True
32,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.1875064408533085,True
33,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,1.9702324027288896,True
34,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,6.513862582369096,True
35,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0101854463999999,True
36,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,1.4262539822600122,True
37,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0083826937704634,True
38,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.1420274284998231,True
39,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
40,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
41,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.6902243904798148,True
42,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,2.6570931012972974,True
43,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.754767854931766,True
44,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,5.441329487894104,True
45,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,5.671858059030988,True
46,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,9.52209207764216,True
47,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
48,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,9.551231973995673,True
49,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.939206970173104,True
50,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,2.2913282065154172,True
51,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
52,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
53,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,1.6652950123210803,True
54,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.353667661606594,True
55,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,7.004012421774153,True
56,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,7.268276270962728,True
57,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,10.730284525272252,True
58,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,15.188845090345385,True
59,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,0.0,True
60,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,17.122109841560615,True
61,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,14.347474698385476,True
62,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,11.692661134123849,True
63,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.153736565957709,True
64,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.082784697683175,True
65,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.7133314939133815,True
66,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,7.15727052802874,True
67,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,10.850762826987424,True
68,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,12.953281314630061,True
69,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,12.50506763719929,True
70,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,20.360581852482472,True
71,prm15_fix_wcost_re15_c2p1_co2_cut90p_tnt1,4.700457144824609,True
0,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
1,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
2,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
3,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
4,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
5,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
6,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
7,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
8,prm15_fix_wcost_re15_c2p1_tnt1,1.9029948370793508,False
9,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
10,prm15_fix_wcost_re15_c2p1_tnt1,1.717503257650538,False
11,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
12,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
13,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
14,prm15_fix_wcost_re15_c2p1_tnt1,0.0,False
