Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,cf_1axis,cf_fixed,all_avg
-37.75,-67.75,p_solar_Argentina_AR351,Argentina,132.1,0.21,12.18612148,0.2728838797814207,0.2067528460837887,0.2398183629326047
-38.25,-67.75,p_solar_Argentina_AR352,Argentina,132.1,0.21,26.9706968,0.2714586748633888,0.2053794398907103,0.23841905737704955
-38.75,-67.75,p_solar_Argentina_AR353,Argentina,132.0,0.21,26.26897049,0.2711169171220399,0.2047342896174863,0.2379256033697631
-39.25,-67.75,p_solar_Argentina_AR354,Argentina,132.0,0.21,17.84507214,0.2710615892531879,0.2050726320582878,0.23806711065573785
-39.75,-67.75,p_solar_Argentina_AR355,Argentina,131.9,0.21,37.3302924,0.2723994763205818,0.2057033242258652,0.23905140027322352
-40.25,-67.75,p_solar_Argentina_AR356,Argentina,131.9,0.21,92.51850503,0.2735366575591987,0.2062198315118397,0.2398782445355192
-40.75,-67.75,p_solar_Argentina_AR357,Argentina,131.8,0.2,146.7471358,0.273901980874317,0.2062998633879781,0.24010092213114753
-41.25,-67.75,p_solar_Argentina_AR358,Argentina,131.8,0.2,189.1329501,0.2729290755919843,0.2060215163934426,0.23947529599271344
-41.75,-67.75,p_solar_Argentina_AR359,Argentina,131.6,0.2,158.218285,0.2714693761384337,0.2054331739526411,0.2384512750455374
-42.25,-67.75,p_solar_Argentina_AR360,Argentina,131.6,0.19,104.2067148,0.2682249544626593,0.203751252276867,0.23598810336976317
-42.75,-67.75,p_solar_Argentina_AR361,Argentina,131.5,0.19,50.5775196,0.2610842440801457,0.1989336293260473,0.2300089367030965
-43.25,-67.75,p_solar_Argentina_AR362,Argentina,131.5,0.19,3.296966701,0.2559948770491794,0.1950347222222222,0.2255147996357008
-43.75,-67.75,p_solar_Argentina_AR363,Argentina,131.3,0.19,58.84421082,0.2543153460837881,0.1936338797814207,0.2239746129326044
-44.25,-67.75,p_solar_Argentina_AR364,Argentina,130.5,0.19,94.5117783,0.2528657786885235,0.1926122495446265,0.22273901411657498
-44.75,-67.75,p_solar_Argentina_AR365,Argentina,130.5,0.19,56.66412523,0.2495309653916204,0.190542577413479,0.22003677140254968
-45.25,-67.75,p_solar_Argentina_AR366,Argentina,130.3,0.19,18.33538226,0.2471320582877967,0.1892728825136612,0.21820247040072893
-45.75,-67.75,p_solar_Argentina_AR367,Argentina,130.2,0.18,6.320492488,0.2458977686703103,0.1889980646630236,0.21744791666666696
-46.25,-67.75,p_solar_Argentina_AR368,Argentina,130.2,0.18,18.17465573,0.2418318533697627,0.186846766848816,0.21433931010928936
-46.75,-67.75,p_solar_Argentina_AR369,Argentina,130.1,0.18,10.63157289,0.2367102686703091,0.1837249544626594,0.21021761156648425
-23.75,-67.25,p_solar_Argentina_AR379,Argentina,128.5,0.28,13.7880934,0.3880708105646726,0.2795734289617486,0.3338221197632106
-24.25,-67.25,p_solar_Argentina_AR380,Argentina,128.5,0.28,33.45153101,0.3893820582878047,0.2794427367941711,0.3344123975409879
-24.75,-67.25,p_solar_Argentina_AR381,Argentina,128.5,0.28,76.00257387,0.3886519808743246,0.2786408242258652,0.3336464025500949
-25.25,-67.25,p_solar_Argentina_AR382,Argentina,128.2,0.28,128.7212266,0.3874849726776044,0.2790314207650273,0.33325819672131585
-25.75,-67.25,p_solar_Argentina_AR383,Argentina,128.1,0.27,127.4472467,0.3858312841530146,0.2790816256830601,0.3324564549180373
-26.25,-67.25,p_solar_Argentina_AR384,Argentina,128.0,0.26,89.82810176,0.3820102459016464,0.2766955828779599,0.3293529143898032
-26.75,-67.25,p_solar_Argentina_AR385,Argentina,127.9,0.25,38.79250773,0.3686712204007321,0.2688291211293261,0.3187501707650291
-27.25,-67.25,p_solar_Argentina_AR386,Argentina,127.8,0.23,20.24103733,0.3428706739526418,0.2545437158469945,0.2987071948998181
-27.75,-67.25,p_solar_Argentina_AR387,Argentina,127.7,0.2,3.655709323,0.3144626593806926,0.2391662112932605,0.2768144353369766
-28.25,-67.25,p_solar_Argentina_AR388,Argentina,127.6,0.18,5.749507902,0.3031622267759565,0.232539048269581,0.2678506375227687
-30.75,-67.25,p_solar_Argentina_AR393,Argentina,126.9,0.18,72.70404688,0.2941779371584695,0.2246092896174863,0.2593936133879779
-31.25,-67.25,p_solar_Argentina_AR394,Argentina,126.8,0.19,108.6400737,0.2919741575591987,0.2230124089253187,0.25749328324225873
-31.75,-67.25,p_solar_Argentina_AR395,Argentina,126.7,0.2,99.16376155,0.287460724043715,0.2204176912568305,0.2539392076502727
-32.25,-67.25,p_solar_Argentina_AR396,Argentina,126.7,0.21,60.97486538,0.285304758652095,0.2193958333333333,0.25235029599271414
-32.75,-67.25,p_solar_Argentina_AR397,Argentina,126.5,0.21,6.278714615,0.2829482012750465,0.2178907103825136,0.25041945582878006
-33.25,-67.25,p_solar_Argentina_AR398,Argentina,126.5,0.21,43.95664721,0.2795484972677596,0.2156058743169399,0.24757718579234975
-33.75,-67.25,p_solar_Argentina_AR399,Argentina,126.3,0.21,92.73917683,0.277351548269581,0.2140821948998178,0.2457168715846994
-34.25,-67.25,p_solar_Argentina_AR400,Argentina,126.1,0.21,88.65094246,0.2770290300546448,0.2136263661202185,0.24532769808743166
-34.75,-67.25,p_solar_Argentina_AR401,Argentina,125.8,0.21,46.6145779,0.275923952641166,0.2125321038251366,0.2442280282331513
-35.25,-67.25,p_solar_Argentina_AR402,Argentina,125.5,0.21,51.35792975,0.2743041894353369,0.2109742714025501,0.2426392304189435
-35.75,-67.25,p_solar_Argentina_AR403,Argentina,125.5,0.21,72.92854449,0.2729957877959919,0.2094167805100182,0.24120628415300505
-36.25,-67.25,p_solar_Argentina_AR404,Argentina,125.4,0.21,84.2297917,0.2711962659380696,0.2075679644808743,0.23938211520947195
-36.75,-67.25,p_solar_Argentina_AR405,Argentina,124.9,0.21,103.2590764,0.2699697176684877,0.2062509107468124,0.23811031420765005
-37.25,-67.25,p_solar_Argentina_AR406,Argentina,124.7,0.21,79.19120626,0.2696047358834238,0.2055044398907104,0.23755458788706713
-37.75,-67.25,p_solar_Argentina_AR407,Argentina,124.5,0.21,36.78373379,0.2693602003642975,0.2047575136612022,0.23705885701274984
-38.25,-67.25,p_solar_Argentina_AR408,Argentina,124.5,0.21,6.64100951,0.2686237477231336,0.2035656876138433,0.23609471766848844
-38.75,-67.25,p_solar_Argentina_AR409,Argentina,124.2,0.21,38.46018485,0.268178392531877,0.2027443078324226,0.23546135018214978
-39.25,-67.25,p_solar_Argentina_AR410,Argentina,123.8,0.21,22.39971997,0.2683010018214934,0.202621698542805,0.2354613501821492
-39.75,-67.25,p_solar_Argentina_AR411,Argentina,123.7,0.21,32.81322141,0.2680256147540982,0.2027244990892532,0.2353750569216757
-40.25,-67.25,p_solar_Argentina_AR412,Argentina,123.2,0.21,88.0339897,0.2681532331511842,0.2026145264116575,0.23538387978142086
-40.75,-67.25,p_solar_Argentina_AR413,Argentina,123.1,0.2,143.2716788,0.2703550774134789,0.2039814435336976,0.23716826047358824
-41.25,-67.25,p_solar_Argentina_AR414,Argentina,122.7,0.2,148.6516324,0.2725990437158466,0.2057232468123861,0.23916114526411636
-41.75,-67.25,p_solar_Argentina_AR415,Argentina,122.5,0.2,150.083018,0.270792235883426,0.2050162795992714,0.2379042577413487
-42.25,-67.25,p_solar_Argentina_AR416,Argentina,122.1,0.2,94.93991381,0.2650753642987249,0.2013720400728597,0.2332237021857923
-42.75,-67.25,p_solar_Argentina_AR417,Argentina,122.0,0.2,40.59331041,0.2580622723132973,0.1967266621129326,0.22739446721311496
-43.25,-67.25,p_solar_Argentina_AR418,Argentina,122.0,0.2,13.30452245,0.2551432149362476,0.1946579007285974,0.2249005578324225
-43.75,-67.25,p_solar_Argentina_AR419,Argentina,122.0,0.2,61.45240455,0.2546106557377049,0.1940936930783242,0.22435217440801455
-44.25,-67.25,p_solar_Argentina_AR420,Argentina,121.9,0.19,64.63132753,0.2529879326047362,0.19292941712204,0.2229586748633881
-44.75,-67.25,p_solar_Argentina_AR421,Argentina,121.7,0.19,27.89722405,0.2485992714025495,0.1901219262295082,0.21936059881602885
-45.25,-67.25,p_solar_Argentina_AR422,Argentina,121.4,0.19,3.099352072,0.246144581056466,0.1888726092896174,0.21750859517304172
-46.75,-67.25,p_solar_Argentina_AR423,Argentina,121.4,0.18,25.18799877,0.237997153916211,0.1851065573770491,0.21155185564663004
-47.25,-67.25,p_solar_Argentina_AR424,Argentina,121.4,0.18,11.26118154,0.2338920765027313,0.1826224954462659,0.2082572859744986
-22.75,-66.75,p_solar_Argentina_AR430,Argentina,119.4,0.27,133.3390346,0.371701502732248,0.2723065801457194,0.3220040414389837
-23.25,-66.75,p_solar_Argentina_AR431,Argentina,119.1,0.27,82.23121864,0.3776242030965478,0.2744787112932605,0.32605145719490414
-23.75,-66.75,p_solar_Argentina_AR432,Argentina,119.1,0.27,38.53141762,0.3813211520947254,0.27616985428051,0.3287455031876177
-24.75,-66.75,p_solar_Argentina_AR434,Argentina,119.0,0.27,64.92484435,0.3850127504553816,0.2784012978142076,0.3317070241347946
-25.25,-66.75,p_solar_Argentina_AR435,Argentina,118.8,0.27,113.8068864,0.3787652550091142,0.2752674180327868,0.3270163365209505
-25.75,-66.75,p_solar_Argentina_AR436,Argentina,118.8,0.27,80.2437226,0.3743060109289685,0.2738956056466303,0.3241008082877994
-26.25,-66.75,p_solar_Argentina_AR437,Argentina,118.8,0.26,56.51738722,0.3710955145719546,0.2721142987249545,0.32160490664845454
-26.75,-66.75,p_solar_Argentina_AR438,Argentina,118.3,0.24,21.72218842,0.3549346539162133,0.2622739071038251,0.3086042805100192
-27.25,-66.75,p_solar_Argentina_AR439,Argentina,118.2,0.22,4.840718518,0.3281209016393446,0.2470498633879781,0.28758538251366134
-27.75,-66.75,p_solar_Argentina_AR440,Argentina,118.2,0.19,2.46875954,0.303798497267758,0.2327799408014572,0.26828921903460756
-31.25,-66.75,p_solar_Argentina_AR447,Argentina,115.8,0.18,108.357958,0.2865397313296912,0.2197901867030965,0.25316495901639385
-31.75,-66.75,p_solar_Argentina_AR448,Argentina,115.7,0.19,90.34246074,0.2835796903460835,0.2179254326047358,0.25075256147540964
-32.25,-66.75,p_solar_Argentina_AR449,Argentina,115.7,0.2,40.88603584,0.2832780054644802,0.21792941712204,0.2506037112932601
-32.75,-66.75,p_solar_Argentina_AR450,Argentina,115.7,0.2,8.553812475,0.2840043260473579,0.2183010018214936,0.25115266393442576
-33.25,-66.75,p_solar_Argentina_AR451,Argentina,115.5,0.2,33.24783735,0.2803027094717668,0.2158040755919854,0.24805339253187608
-33.75,-66.75,p_solar_Argentina_AR452,Argentina,115.5,0.2,57.76345344,0.2753358378870674,0.2126129326047358,0.2439743852459016
-34.25,-66.75,p_solar_Argentina_AR453,Argentina,115.2,0.21,107.8397439,0.2739674408014565,0.2114922586520947,0.2427298497267756
-34.75,-66.75,p_solar_Argentina_AR454,Argentina,115.0,0.21,89.15047784,0.2732522768670313,0.2105404143897996,0.24189634562841544
-35.25,-66.75,p_solar_Argentina_AR455,Argentina,114.8,0.21,91.5286089,0.2718014571948998,0.209242941712204,0.2405221994535519
-35.75,-66.75,p_solar_Argentina_AR456,Argentina,114.8,0.21,117.7110188,0.270078438069216,0.2076178278688524,0.2388481329690342
-36.25,-66.75,p_solar_Argentina_AR457,Argentina,114.6,0.21,127.7954341,0.2682345173041882,0.2057576275045537,0.23699607240437093
-36.75,-66.75,p_solar_Argentina_AR458,Argentina,114.4,0.21,144.1152472,0.2672083333333327,0.2045975637522769,0.2359029485428048
-37.25,-66.75,p_solar_Argentina_AR459,Argentina,114.4,0.21,103.3371518,0.2669289617486333,0.2039683515482695,0.23544865664845138
-37.75,-66.75,p_solar_Argentina_AR460,Argentina,114.1,0.21,55.45245535,0.2667888205828775,0.2032908697632058,0.23503984517304166
-38.25,-66.75,p_solar_Argentina_AR461,Argentina,114.0,0.21,2.09252806,0.265987477231329,0.2019887295081967,0.23398810336976283
-38.75,-66.75,p_solar_Argentina_AR462,Argentina,114.0,0.21,51.68034151,0.2652798269581054,0.2009386384335155,0.23310923269581046
-39.25,-66.75,p_solar_Argentina_AR463,Argentina,114.0,0.21,26.69723403,0.2659485428051004,0.2011295537340619,0.23353904826958116
-39.75,-66.75,p_solar_Argentina_AR464,Argentina,113.8,0.21,28.55408256,0.2659117714025496,0.2009167805100182,0.23341427595628392
-40.25,-66.75,p_solar_Argentina_AR465,Argentina,113.6,0.2,83.8059642,0.2648965163934424,0.2002122040072859,0.23255436020036416
-40.75,-66.75,p_solar_Argentina_AR466,Argentina,113.3,0.2,102.957359,0.2672309881602908,0.201715733151184,0.23447336065573737
-41.25,-66.75,p_solar_Argentina_AR467,Argentina,113.1,0.2,106.7542886,0.2710594262295076,0.20447427140255,0.23776684881602883
-41.75,-66.75,p_solar_Argentina_AR468,Argentina,113.1,0.2,108.529247,0.2689954462659372,0.2036523224043716,0.2363238843351544
-42.25,-66.75,p_solar_Argentina_AR469,Argentina,113.0,0.2,84.99964272,0.261259221311476,0.1988405054644808,0.2300498633879784
-42.75,-66.75,p_solar_Argentina_AR470,Argentina,112.9,0.2,34.57878816,0.2559504781420756,0.1956598360655738,0.2258051571038247
-43.25,-66.75,p_solar_Argentina_AR471,Argentina,112.7,0.2,17.05483052,0.2553862704918029,0.1951017759562841,0.22524402322404352
-43.75,-66.75,p_solar_Argentina_AR472,Argentina,112.1,0.2,21.43401376,0.2556220400728597,0.1950137750455373,0.2253179075591985
-44.25,-66.75,p_solar_Argentina_AR473,Argentina,111.5,0.2,34.58902669,0.2535743397085601,0.1935391621129326,0.22355675091074634
-44.75,-66.75,p_solar_Argentina_AR474,Argentina,111.3,0.2,1.888517986,0.2488985655737712,0.1905597677595628,0.219729166666667
-47.25,-66.75,p_solar_Argentina_AR475,Argentina,111.1,0.18,14.12246453,0.2360950591985428,0.184415300546448,0.2102551798724954
-47.75,-66.75,p_solar_Argentina_AR476,Argentina,111.0,0.18,34.25105041,0.2314080145719485,0.18129485428051,0.20635143442622927
-22.25,-66.25,p_solar_Argentina_AR479,Argentina,110.8,0.25,204.1678052,0.3506911429872537,0.2609844034608379,0.3058377732240458
-22.75,-66.25,p_solar_Argentina_AR480,Argentina,110.7,0.26,156.562058,0.3572866575592033,0.2648084016393442,0.31104752959927373
-23.25,-66.25,p_solar_Argentina_AR481,Argentina,110.6,0.26,106.2510991,0.3649173497267802,0.2676371812386156,0.31627726548269786
-23.75,-66.25,p_solar_Argentina_AR482,Argentina,110.6,0.26,55.38220675,0.3695992714025555,0.2695421220400729,0.3195706967213142
-24.25,-66.25,p_solar_Argentina_AR483,Argentina,110.5,0.26,2.076953428,0.3737727686703154,0.2727486338797814,0.32326070127504836
-24.75,-66.25,p_solar_Argentina_AR484,Argentina,110.5,0.26,42.07708946,0.3661785063752314,0.2682190346083788,0.3171987704918051
-25.25,-66.25,p_solar_Argentina_AR485,Argentina,110.4,0.25,78.47412129,0.3434504781420783,0.2550811703096539,0.2992658242258661
-25.75,-66.25,p_solar_Argentina_AR486,Argentina,110.3,0.25,39.02965227,0.3353410746812394,0.2518491575591985,0.29359511612021894
-26.25,-66.25,p_solar_Argentina_AR487,Argentina,109.8,0.25,23.83095879,0.3400023907103838,0.2555311930783242,0.297766791894354
-26.75,-66.25,p_solar_Argentina_AR488,Argentina,109.7,0.23,16.05591005,0.3333875227686709,0.2507022996357013,0.2920449112021861
-27.25,-66.25,p_solar_Argentina_AR489,Argentina,109.6,0.22,5.95198246,0.3195671675774139,0.242275956284153,0.28092156193078344
-27.75,-66.25,p_solar_Argentina_AR490,Argentina,109.2,0.19,4.068692853,0.3056666666666678,0.2333970856102004,0.2695318761384341
-31.25,-66.25,p_solar_Argentina_AR497,Argentina,107.8,0.18,100.9761178,0.2795947176684872,0.2154974954462659,0.24754610655737655
-31.75,-66.25,p_solar_Argentina_AR498,Argentina,107.6,0.19,59.26292242,0.2801820355191259,0.2156754326047358,0.24792873406193083
-32.25,-66.25,p_solar_Argentina_AR499,Argentina,107.4,0.19,19.48801165,0.2842492030965398,0.2180694444444444,0.2511593237704921
-32.75,-66.25,p_solar_Argentina_AR500,Argentina,107.2,0.19,8.680782241,0.2898894581056477,0.2216203324225865,0.2557548952641171
-33.75,-66.25,p_solar_Argentina_AR502,Argentina,107.1,0.2,46.51904885,0.2757934881602908,0.2125093351548269,0.24415141165755885
-34.25,-66.25,p_solar_Argentina_AR503,Argentina,106.7,0.2,87.11932474,0.2723804644808745,0.2102347449908925,0.2413076047358835
-34.75,-66.25,p_solar_Argentina_AR504,Argentina,106.6,0.2,116.3352579,0.2720034153005454,0.2093816029143897,0.24069250910746753
-35.25,-66.25,p_solar_Argentina_AR505,Argentina,106.5,0.2,135.1782362,0.2707198315118401,0.2081124772313297,0.2394161543715849
-35.75,-66.25,p_solar_Argentina_AR506,Argentina,106.4,0.2,157.4660875,0.2688592896174864,0.2065882285974499,0.23772375910746815
-36.25,-66.25,p_solar_Argentina_AR507,Argentina,106.4,0.2,171.4187593,0.2673120446265941,0.2050122950819672,0.23616216985428062
-36.75,-66.25,p_solar_Argentina_AR508,Argentina,106.3,0.2,154.1208034,0.2664479735883414,0.2037579690346083,0.23510297131147484
-37.25,-66.25,p_solar_Argentina_AR509,Argentina,106.1,0.2,99.15909785,0.2655519125683059,0.2026614298724954,0.23410667122040066
-37.75,-66.25,p_solar_Argentina_AR510,Argentina,106.1,0.2,45.09399784,0.2648049863387973,0.201767873406193,0.23328642987249515
-38.25,-66.25,p_solar_Argentina_AR511,Argentina,106.1,0.2,8.593720597,0.2638151183970852,0.2006376366120218,0.2322263775045535
-38.75,-66.25,p_solar_Argentina_AR512,Argentina,106.1,0.21,62.35102991,0.263561589253187,0.1998335610200364,0.2316975751366117
-39.25,-66.25,p_solar_Argentina_AR513,Argentina,105.6,0.21,30.77663987,0.2653424408014569,0.2005860655737705,0.2329642531876137
-39.75,-66.25,p_solar_Argentina_AR514,Argentina,105.3,0.2,24.50797942,0.2651139571949,0.2003048724954462,0.2327094148451731
-40.25,-66.25,p_solar_Argentina_AR515,Argentina,105.3,0.2,50.88560348,0.2633219489981789,0.1989785974499089,0.2311502732240439
-40.75,-66.25,p_solar_Argentina_AR516,Argentina,105.1,0.2,61.49833489,0.264512750455374,0.1994340846994535,0.23197341757741374
-41.25,-66.25,p_solar_Argentina_AR517,Argentina,105.0,0.2,64.8631186,0.2672711748633882,0.2018778460837887,0.23457451047358846
-41.75,-66.25,p_solar_Argentina_AR518,Argentina,104.8,0.2,66.95703373,0.2655936930783247,0.2012640027322404,0.23342884790528257
-42.25,-66.25,p_solar_Argentina_AR519,Argentina,104.6,0.2,74.58242487,0.2597585382513661,0.1979713114754098,0.22886492486338794
-42.75,-66.25,p_solar_Argentina_AR520,Argentina,104.6,0.2,20.85512359,0.2571328551912566,0.1966670081967213,0.22689993169398898
-43.25,-66.25,p_solar_Argentina_AR521,Argentina,104.6,0.2,23.93463245,0.256407445355191,0.1961350182149362,0.2262712317850636
-43.75,-66.25,p_solar_Argentina_AR522,Argentina,104.2,0.2,9.702835528,0.2557497723132972,0.1954946493624772,0.2256222108378872
-44.25,-66.25,p_solar_Argentina_AR523,Argentina,104.1,0.2,0.239078126,0.2537112932604741,0.1939372723132969,0.2238242827868855
-44.75,-66.25,p_solar_Argentina_AR524,Argentina,104.0,0.2,27.98946021,0.2507880236794171,0.1920288023679417,0.22140841302367942
-47.25,-66.25,p_solar_Argentina_AR525,Argentina,103.5,0.18,32.30203495,0.2373794398907101,0.1854512750455373,0.21141535746812368
-47.75,-66.25,p_solar_Argentina_AR526,Argentina,103.2,0.18,17.61384663,0.2317455601092893,0.1814759790528233,0.20661076958105629
-22.25,-65.75,p_solar_Argentina_AR528,Argentina,102.7,0.24,176.8781847,0.3375907331511861,0.2548919626593807,0.2962413479052834
-22.75,-65.75,p_solar_Argentina_AR529,Argentina,102.3,0.24,152.7673641,0.3443006602914412,0.2586256830601093,0.30146317167577524
-23.25,-65.75,p_solar_Argentina_AR530,Argentina,102.1,0.25,115.9215207,0.3489022085610226,0.2605793488160292,0.3047407786885259
-23.75,-65.75,p_solar_Argentina_AR531,Argentina,101.6,0.25,68.72294153,0.3466979735883438,0.258954121129326,0.3028260473588349
-24.25,-65.75,p_solar_Argentina_AR532,Argentina,101.3,0.25,28.12996244,0.3369419398907107,0.2533711293260473,0.295156534608379
-24.75,-65.75,p_solar_Argentina_AR533,Argentina,101.3,0.24,22.04972385,0.3189749544626586,0.2437019581056466,0.2813384562841526
-25.25,-65.75,p_solar_Argentina_AR534,Argentina,101.3,0.24,32.22207237,0.3024364754098374,0.2348087431693989,0.2686226092896182
-25.75,-65.75,p_solar_Argentina_AR535,Argentina,101.2,0.23,17.83011179,0.2970887978142075,0.2319649362477231,0.2645268670309653
-26.75,-65.75,p_solar_Argentina_AR537,Argentina,101.1,0.22,0.810491263,0.2942005919854277,0.2299311247723133,0.26206585837887053
-27.25,-65.75,p_solar_Argentina_AR538,Argentina,100.9,0.2,8.407128817,0.2812793715846997,0.2212909836065573,0.2512851775956285
-27.75,-65.75,p_solar_Argentina_AR539,Argentina,100.8,0.19,4.701013923,0.2769303278688526,0.2177551229508196,0.2473427254098361
-32.75,-65.75,p_solar_Argentina_AR549,Argentina,99.9,0.19,34.72273615,0.2814808743169393,0.2167207422586521,0.24910080828779568
-33.25,-65.75,p_solar_Argentina_AR550,Argentina,99.9,0.19,12.13334446,0.2774207650273223,0.2135688752276867,0.2454948201275045
-33.75,-65.75,p_solar_Argentina_AR551,Argentina,99.8,0.19,21.70295591,0.2697077641165757,0.2087207422586521,0.2392142531876139
