horizon,variable,value,pol,month
205004,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,13.041065752525876,True,63
205005,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,12.792227479772999,True,64
205006,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,9.028074586507135,True,65
205007,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,5.757195020492126,True,66
205008,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,14.903866900680931,True,67
205009,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,7.009998661928859,True,68
205010,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,13.194183183680256,True,69
205011,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,13.37118696244401,True,70
205012,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,12.663427338219162,True,71
202501,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,0
202502,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,1
202503,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,2
202504,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,3
202505,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,4
202506,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,5
202507,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,6
202508,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,7
202509,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,8
202510,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,9
202511,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,10
202512,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,11
203001,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,12
203002,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,13
203003,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,14
203004,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,15
203005,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,16
203006,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,17
203007,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,18
203008,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,19
203009,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,20
203010,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,21
203011,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,22
203012,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,23
203501,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,24
203502,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,25
203503,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,26
203504,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,27
203505,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,28
203506,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,29
203507,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,30
203508,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,31
203509,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,32
203510,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,33
203511,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,34
203512,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,35
204001,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,36
204002,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,37
204003,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,38
204004,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,39
204005,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,40
204006,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,41
204007,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,42
204008,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,43
204009,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,44
204010,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,45
204011,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,46
204012,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,47
204501,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,48
204502,prm15_fix_wcost_re10_c2p1_tnt1,0.0395934682587787,False,49
204503,prm15_fix_wcost_re10_c2p1_tnt1,0.0356352411000383,False,50
204504,prm15_fix_wcost_re10_c2p1_tnt1,0.49042216392638804,False,51
204505,prm15_fix_wcost_re10_c2p1_tnt1,0.278790032144334,False,52
204506,prm15_fix_wcost_re10_c2p1_tnt1,0.1921737298570484,False,53
204507,prm15_fix_wcost_re10_c2p1_tnt1,0.0972719025060406,False,54
204508,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,55
204509,prm15_fix_wcost_re10_c2p1_tnt1,0.0571701997637731,False,56
204510,prm15_fix_wcost_re10_c2p1_tnt1,0.1354790604256041,False,57
204511,prm15_fix_wcost_re10_c2p1_tnt1,0.1895683318381834,False,58
204512,prm15_fix_wcost_re10_c2p1_tnt1,0.1518745922677518,False,59
205001,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False,60
205002,prm15_fix_wcost_re10_c2p1_tnt1,0.3018149705579345,False,61
205003,prm15_fix_wcost_re10_c2p1_tnt1,0.2142877627413328,False,62
205004,prm15_fix_wcost_re10_c2p1_tnt1,2.010559980124758,False,63
205005,prm15_fix_wcost_re10_c2p1_tnt1,2.4640405820797784,False,64
205006,prm15_fix_wcost_re10_c2p1_tnt1,1.8460141242868089,False,65
205007,prm15_fix_wcost_re10_c2p1_tnt1,0.979987486783542,False,66
205008,prm15_fix_wcost_re10_c2p1_tnt1,0.7420995982697631,False,67
205009,prm15_fix_wcost_re10_c2p1_tnt1,0.6883361707170553,False,68
205010,prm15_fix_wcost_re10_c2p1_tnt1,0.9259206550870074,False,69
205011,prm15_fix_wcost_re10_c2p1_tnt1,1.3439093623489435,False,70
205012,prm15_fix_wcost_re10_c2p1_tnt1,1.2221827123512046,False,71
202501,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,0
202502,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,1
202503,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,2
202504,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.033431668,True,3
202505,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,4
202506,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,5
202507,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,6
202508,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,7
202509,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,8
202510,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,9
202511,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,10
202512,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,11
203001,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,12
203002,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,13
203003,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,14
203004,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,15
203005,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,16
203006,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,17
203007,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,18
203008,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,19
203009,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,20
203010,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,21
203011,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,22
203012,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,23
203501,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.4476987331621756,True,24
203502,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0394829823770791,True,25
203503,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,26
203504,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.7163403649836967,True,27
203505,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.4909881932541975,True,28
203506,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,29
203507,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,30
203508,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.6233275356033265,True,31
203509,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,32
203510,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.40272190999404456,True,33
203511,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.280757702592017,True,34
203512,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.32818405826214697,True,35
204001,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,2.1582164640460637,True,36
204002,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.9984370805389403,True,37
204003,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,38
204004,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,2.2069999272161924,True,39
204005,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.7988590039061756,True,40
204006,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.161778524258271,True,41
204007,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True,42
204008,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,2.5410132067105144,True,43
204009,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.4702305273240595,True,44
204010,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.8751175778229108,True,45
204011,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.6923673358317446,True,46
204012,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.5806965404588742,True,47
204501,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,7.261423151338894,True,48
204502,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,4.186894519834079,True,49
204503,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.0013610210903305,True,50
204504,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,6.8860207310628025,True,51
204505,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,7.135375346990348,True,52
204506,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,4.392056058921638,True,53
204507,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,2.603433794,True,54
204508,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,8.892823767313075,True,55
204509,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,4.291956367343973,True,56
204510,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,7.535650462880326,True,57
204511,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,6.952746070345731,True,58
204512,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,7.085427670594705,True,59
205001,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,18.0167104686671,True,60
205002,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,10.708506862340691,True,61
205003,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,3.130060565910492,True,62
205004,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,16.455109712834492,True,63
205005,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,17.69614494423857,True,64
205006,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,12.025321265210454,True,65
205007,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,5.411702960767792,True,66
205008,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,21.352882216118104,True,67
205009,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,10.386711696692215,True,68
205010,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,17.69300291192911,True,69
205011,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,16.68004487599915,True,70
205012,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,17.85512053513473,True,71
202501,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,0
202502,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,1
202503,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,2
202504,prm15_fix_wcost_re11_c2p1_tnt1,0.027840774,False,3
202505,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,4
202506,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,5
202507,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,6
202508,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,7
202509,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,8
202510,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,9
202511,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,10
202512,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,11
203001,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,12
203002,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,13
203003,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,14
203004,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,15
203005,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,16
203006,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,17
203007,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,18
203008,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,19
203009,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,20
203010,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,21
203011,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,22
203012,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,23
203501,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,24
203502,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,25
203503,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,26
203504,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,27
203505,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,28
203506,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,29
203507,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,30
203508,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,31
203509,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,32
203510,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,33
203511,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,34
203512,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,35
204001,prm15_fix_wcost_re11_c2p1_tnt1,0.0024733950594079,False,36
204002,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,37
204003,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,38
204004,prm15_fix_wcost_re11_c2p1_tnt1,0.0319550637776771,False,39
204005,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,40
204006,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,41
204007,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,42
204008,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,43
204009,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,44
204010,prm15_fix_wcost_re11_c2p1_tnt1,0.0135431514426164,False,45
204011,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,46
204012,prm15_fix_wcost_re11_c2p1_tnt1,0.0070783040701132,False,47
204501,prm15_fix_wcost_re11_c2p1_tnt1,0.031644208609993,False,48
204502,prm15_fix_wcost_re11_c2p1_tnt1,0.187741159606696,False,49
204503,prm15_fix_wcost_re11_c2p1_tnt1,0.1363796076874647,False,50
204504,prm15_fix_wcost_re11_c2p1_tnt1,0.7353135284342103,False,51
204505,prm15_fix_wcost_re11_c2p1_tnt1,0.5906596377533468,False,52
204506,prm15_fix_wcost_re11_c2p1_tnt1,0.5984393140622757,False,53
204507,prm15_fix_wcost_re11_c2p1_tnt1,0.3596504228130128,False,54
204508,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False,55
204509,prm15_fix_wcost_re11_c2p1_tnt1,0.2567747455585986,False,56
204510,prm15_fix_wcost_re11_c2p1_tnt1,0.4657317812064477,False,57
204511,prm15_fix_wcost_re11_c2p1_tnt1,0.4496582956512381,False,58
204512,prm15_fix_wcost_re11_c2p1_tnt1,0.4643267786025543,False,59
205001,prm15_fix_wcost_re11_c2p1_tnt1,0.0031836146582616,False,60
205002,prm15_fix_wcost_re11_c2p1_tnt1,0.4962333273534937,False,61
205003,prm15_fix_wcost_re11_c2p1_tnt1,0.360073793159097,False,62
205004,prm15_fix_wcost_re11_c2p1_tnt1,2.2812547491930353,False,63
205005,prm15_fix_wcost_re11_c2p1_tnt1,2.694523836384075,False,64
205006,prm15_fix_wcost_re11_c2p1_tnt1,2.4140333045059874,False,65
205007,prm15_fix_wcost_re11_c2p1_tnt1,1.4174282195452892,False,66
205008,prm15_fix_wcost_re11_c2p1_tnt1,1.313264186990657,False,67
205009,prm15_fix_wcost_re11_c2p1_tnt1,1.119418030609372,False,68
205010,prm15_fix_wcost_re11_c2p1_tnt1,1.3054720880782595,False,69
205011,prm15_fix_wcost_re11_c2p1_tnt1,1.8050016792407553,False,70
205012,prm15_fix_wcost_re11_c2p1_tnt1,1.6485467352377485,False,71
202501,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,0
202502,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,1
202503,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,2
202504,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0099740257637618,True,3
202505,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,4
202506,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,5
202507,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,6
202508,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,7
202509,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,8
202510,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,9
202511,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,10
202512,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,11
203001,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,12
203002,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,13
203003,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,14
203004,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,15
203005,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,16
203006,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,17
203007,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,18
203008,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,19
203009,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,20
203010,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,21
203011,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,22
203012,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,23
203501,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.6146443652091155,True,24
203502,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.1310172073375321,True,25
203503,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,26
203504,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.6988145414667079,True,27
203505,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.5801255169048468,True,28
203506,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,29
203507,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,30
203508,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.9161157038596148,True,31
203509,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,32
203510,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.5697487453662897,True,33
203511,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.4479710999832246,True,34
203512,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.4494600470888167,True,35
204001,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1.6982057839673659,True,36
204002,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.7426812237623968,True,37
204003,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,38
204004,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1.8485009286724463,True,39
204005,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1.3431961378990112,True,40
204006,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0133088992643778,True,41
204007,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True,42
204008,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,2.1776607273199016,True,43
204009,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.275848917976146,True,44
204010,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1.5722525944330739,True,45
204011,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1.286290245333807,True,46
204012,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1.237896840077097,True,47
204501,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,7.4150091820781485,True,48
204502,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,4.393891451743215,True,49
204503,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1.1608773316396033,True,50
204504,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,6.662685422888786,True,51
204505,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,6.96657190563151,True,52
204506,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,4.610154856896978,True,53
204507,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,2.892473136117602,True,54
204508,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,9.089825950291415,True,55
204509,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,4.349627268877338,True,56
204510,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,7.6178475773956436,True,57
204511,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,7.327779076872834,True,58
204512,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,7.354402391479172,True,59
205001,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,21.920585260356205,True,60
205002,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,13.71047377540492,True,61
205003,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,3.4795810677719174,True,62
205004,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,18.74370196057651,True,63
205005,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,20.77573082670505,True,64
205006,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,14.970531422907278,True,65
205007,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,7.665339833435251,True,66
205008,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,26.356137248855322,True,67
205009,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,14.12370681045591,True,68
205010,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,20.982390674145815,True,69
205011,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,19.73716261065293,True,70
205012,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,21.855739176131596,True,71
202501,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,0
202502,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,1
202503,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,2
202504,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,3
202505,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,4
202506,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,5
202507,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,6
202508,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,7
202509,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,8
202510,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,9
202511,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,10
202512,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,11
203001,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,12
203002,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,13
203003,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,14
203004,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,15
203005,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,16
203006,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,17
203007,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,18
203008,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,19
203009,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,20
203010,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,21
203011,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,22
203012,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,23
203501,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,24
203502,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,25
203503,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,26
203504,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,27
203505,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,28
203506,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,29
203507,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,30
203508,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,31
203509,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,32
203510,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,33
203511,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,34
203512,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,35
204001,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,36
204002,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,37
204003,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,38
204004,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,39
204005,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,40
204006,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,41
204007,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,42
204008,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,43
204009,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,44
204010,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,45
204011,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,46
204012,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,47
204501,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False,48
